brand,description,price,website,search_term,scrape_timestamp
BIMBO,Pan de Molde Blanco Xl 750 g,S/ 12.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
PLAY DOH,Masas y Plastilinas Dentista Bromista,S/ 65.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
ECCO,Cebada instantánea tostada de 170 g,S/ 13.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BIMBO,Pan de molde integral 480 g,S/ 10.70,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
,Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,S/ 10.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
PYC,Tostadas integrales 8 unidades,S/ 6.80,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
PYC,Tostadas Clásicas de 118 g,S/ 6.70,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
TOTTUS,TOSTADAS INTEGRAL 10UNID,S/ 6.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BIMBO,Tostadas Clásicas 160 g,S/ 8.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
SANTIVERI,Tostadas Noglut de 100 g,S/ 14.10,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BIMBO,Tostadas Integrales 10 Unidades,S/ 8.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
UNION,Tostadas Integrales Unión 10 Unidades 150 g,S/ 7.70,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BONLE,Queso Fresco Bonlé Molde 400gr,S/ 35.20,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
TOTTUS,Tostadas Clásicas 10 Unidades,S/ 6.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BAUDUCCO,Tostada Clásica 142g,S/ 7.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BAUDUCCO,Tostada Integral 142g,S/ 7.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
TOTTUS,Almendras Tostadas 100 g,S/ 9.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
DON MAMINO,Pan de Molde Blanco sin Corteza 560 g,S/ 13.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BIMBO,Pan de Molde Vital Integral Multicereal con Chía y Linaza 600 g,S/ 12.40,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
NAT CRACKERS,Tostadas De Pistacho Y Romero Natcrackers x 160 g,S/ 24.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
NAT CRACKERS,Tostadas Datiles Y Almendras Natcrackers x 160 g,S/ 24.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
GENERICO,Harina de Soya Tostada Renacer 500 g,S/ 16.40,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
NAT CRACKERS,Tostadas De Cranberry Y Nuez Natcrackers x 160 g,S/ 24.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
ILKO,Molde Rectangular Gold 25cm,S/ 19.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
CASA JOVEN,Molde de Silicona Para Huevo/ Om,S/ 3.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
GENERICO,Harina Pre Tostada Especial Renacer 500 g,S/ 16.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BIMBO,Pan de molde artesano integral de 560 g,S/ 11.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
CASA JOVEN,Molde Rectangular 30.5x11.5x7cmx0.4 mm Bakery Pro,S/ 9.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
ILKO,Molde Redondo Gold 26cm,S/ 39.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
CASA JOVEN,MOLDE PARA ARROZ MADERA,S/ 26.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
ILKO,Molde Asadera Gold 37x27cm,S/ 29.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
TOTTUS,Pan Molde Blanco Sin Corteza 560 g,S/ 12.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
CASA JOVEN,Molde Rectangular 42x29x6cmx0.5 mm Bakery Pro,S/ 14.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
PYC,Pan de Molde Integral 500 g,S/ 8.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
CASA JOVEN,Molde para Pizza,S/ 9.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
BIMBO,Pan de Molde Vital con Semillas 600 g,S/ 12.40,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887
