brand,description,price,website,search_term,scrape_timestamp
EL FRUTERO,Papaya En Trozos Congelada 1Kg,S/ 16.50,tottus,PAPAYA,2024-12-05 11:59:15.316603
PETAL FRESH,EXFOLIANTE FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-05 11:59:15.316603
TOTTUS,Mix Fresa Papaya Y Piña Congelada Trozos 1Kg,S/ 16,tottus,PAPAYA,2024-12-05 11:59:15.316603
TOTTUS,Papaya Congelada En Trozos 1Kg,S/ 14.90,tottus,PAPAYA,2024-12-05 11:59:15.316603
AFRIKA&CO,Mix De Frutas Congeladas Fresa Papaya Y Pina 1Kg,S/ 16.50,tottus,PAPAYA,2024-12-05 11:59:15.316603
PETAL FRESH,LIMPIADOR FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-05 11:59:15.316603
PETAL FRESH,MASCARILLA FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-05 11:59:15.316603
