brand,description,price,website,search_term,scrape_timestamp
TOTTUS,Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-05 12:37:25.585970
TOTTUS,Ají Panca Molido de 50 g,S/ 6,tottus,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-05 12:37:25.585970
,Ají Panca Molido Cuatro Estaciones 10 g,S/ 3.70,tottus,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-05 12:37:25.585970
