description,price,website,search_term,scrape_timestamp
Agua Saborizada San Luis Manzana Con Gas 625 ml,S/ 2.60,tambo,MANZANA CORRIENTE,2024-12-05 00:07:41.915958
Pack (6 Agua Saborizada San Luis Manzana Con Gas x 625 Ml),S/ 9.90,tambo,MANZANA CORRIENTE,2024-12-05 00:07:41.915958
