description,price,website,search_term,scrape_timestamp
Camote Villa Natura 150 gr,S/ 8.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Fortificante Milo Doypack 200 gr,S/ 11.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Papas Nativas Amarillas Tiyapuy 160 gr,S/ 8.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Papas Nativas Amarillas Tiyapuy 40 Gr,S/ 2.80,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Vino Marques De Riscal Tempranillo x 750 Ml,S/ 59.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Vino Marques De Riscal Tempranillo x 375 Ml,S/ 28.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Pack (2 Papas Nativas Amarillas Tiyapuy x 142 Gr),S/ 12.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Pack (2 Papas Nativas Amarillas Tiyapuy Picantes x 142 Gr),S/ 12.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Pack (2 Galletas De Mantequilla 6% La Vita Panettiere Lata Roja Y Amarilla x 114 Gr),S/ 14.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Pack (1 Papas Nativas Tiyapuy Mix x 142 Gr + 1 Papas Nativas Amarillas Tiyapuy x 142 Gr),S/ 12.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
Pack (1 Galletas La Vita Panettiere Lata Roja Y Amarilla 114 Gr + 1 Paneton Con Chispas De Chocolate La Vita Panettiere Blanco 500Gr + 1 Gaseosa Pepsi 1Lt),S/ 19.90,tambo,CAMOTE AMARILLO,2024-12-05 00:33:21.291952
