description,price,website,search_term,scrape_timestamp
Aceite Primor Vegetal 900 ml,S/ 10.00,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Arroz Costeño graneadito 750 gr,S/ 4.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Macaroni & Cheese Jappy Macs Original 226 gr,S/ 4.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Crema De Avellanas Gurmex Duo 350 gr,S/ 11.40,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Crema De Avellanas Gurmex Original 350 gr,S/ 11.40,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Cusqueña Negra Six Pack Botella 310 ml,S/ 24.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Coronita Six Pack Botella 210 ml,S/ 16.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Stella Artois Six Pack Botella 330 ml,S/ 31.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Heineken Six Pack Botella 330 ml,S/ 32.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Cusqueña Dorada Six Pack Botella 310 ml,S/ 24.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Cusqueña Trigo Six Pack Botella 310 ml,S/ 24.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Tres Cruces Six Pack Lata 473 ml,S/ 24.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Cerveza Pilsen Callao Six Pack Lata 473 ml,S/ 36.50,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Espumante Opera Pink 750 ml,S/ 29.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Espumante Riccadonna Ruby 750 ml,S/ 62.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Espumante Riccadonna Asti 750 ml,S/ 62.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Jägermeister 700 ml,S/ 86.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Piscano Sour Maracuyá 700 ml,S/ 15.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Vino Tabernero Semi Seco Borgoña 750 ml,S/ 19.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Vino Santiago Queirolo Semiseco Borgoña 750 ml,S/ 20.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Vino Gran Tinto Tabernero Semi Seco Malbec 750 ml,S/ 21.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Vino Tabernero Semi Seco Rose 750 ml,S/ 19.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Vino Santiago Queirolo Semiseco Rose 750 ml,S/ 20.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Agua Embotellada Mineral San Mateo sin Gas 2.5 L,S/ 4.80,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Energizante VoL Ginseng 300 ml,S/ 2.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Energizante VoL Maca 300 ml,S/ 2.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Energizante VoL Pink 300 ml,S/ 2.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Bebida Carbonatada Schweppes Citrus 1.5 L,S/ 7.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Bebida Carbonatada Schweppes Ginger Ale 1.5 L,S/ 7.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Gaseosa Guarana 3 L,S/ 8.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Gaseosa Guarana 2 L,S/ 7.40,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Gaseosa Pepsi 355 ml,S/ 2.20,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Gaseosa Seven Up 355 ml,S/ 2.20,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Nestlé Sublime Extremo 50 gr,S/ 3.00,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Nestlé Sublime Chocolate Doypack 136 gr,S/ 12.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Chocolate Princesa Doypack 136 g,S/ 12.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Chocolate Princesa Fresa Doypack 136 gr,S/ 12.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Costeño Galleta de Arroz Clásicas 150 gr,S/ 8.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Costeño Galleta de Arroz Finas Hierbas 150 gr,S/ 8.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
Gomitas Mogul Extreme Ácido Rollo 35 gr,S/ 1.90,tambo,AJO ENTERO,2024-12-05 00:26:51.136647
