brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
2 BANDERAS,Aderezo para Pavo 300 g,S/ 8.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,300.0,g,Aderezo para Pavo,8.9
BRAEDT,Jamón de Pavo 200 gr,S/ 12.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,200.0,g,Jamón de Pavo r,12.9
,Enrollado Delizia de Pavo San Fernando 1 kg,S/ 49.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,1.0,kg,Enrollado Delizia de Pavo San Fernando,49.9
PIKI,Aderezo para Pavo 350 g,S/ 9.30,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,350.0,g,Aderezo para Pavo,9.3
SAN FERNANDO,Milanesa de Pavo Apanada 415 g,S/ 17.80,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,415.0,g,Milanesa de Pavo Apanada,17.8
RICOCAT,Filetitos Pavo Adulto 190 gr,S/ 4.50,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,190.0,g,Filetitos Pavo Adulto r,4.5
,Enrollado Americano de Pavo San Fernando 1.3 kg,S/ 49.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,1.3,kg,Enrollado Americano de Pavo San Fernando,49.9
CASA EUROPA,JAMON DE PECHU DE PAVO MOL CASA EUROPAX KG,S/ 74.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,1.0,kg,JAMON DE PECHU DE PAVO MOL CASA EUROPA,74.9
NATURAL HOME,Hamburguesas Pavo 12 unds 600 g,S/ 15.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,12.0,un,Hamburguesas Pavo ds,15.9
FANCY FEAST,Comida para gatos Goulash de pavo de 85 g,S/ 5.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,85.0,g,Comida para gatos Goulash de pavo de,5.9
RICOCAT,Filetitos Sabor Pavo Adulto Pouch 85 g,S/ 2.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,85.0,g,Filetitos Sabor Pavo Adulto Pouch,2.9
FELIX,Comida Húmeda para gatos Adultos Sabor Pavo 156 g,S/ 5.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,156.0,g,Comida Húmeda para gatos Adultos Sabor Pavo,5.9
RICOCAT,Paté para gatos Adultos Sabor Hígado y Pavo 330 g,S/ 6.50,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,330.0,g,Paté para gatos Adultos Sabor Hígado y Pavo,6.5
REDONDOS,Enrollado de Pollo Cordon Bleu 1.3 kg,S/ 35.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,1.3,kg,Enrollado de Pollo Cordon Bleu,35.9
REDONDOS,MILANESA DE POLLO X 1 KG,S/ 29.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,1.0,kg,MILANESA DE POLLO X,29.9
REDONDOS,ALITAS BUFFALO WINGS X 400G,S/ 13.50,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,400.0,g,ALITAS BUFFALO WINGS X,13.5
AVINKA,Nuggets De Pollo 270gr,S/ 8.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,270.0,g,Nuggets De Pollo r,8.9
SAN FERNANDO,Nuggets De Pollo 900 g (60 unidades),S/ 24.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,900.0,g,Nuggets De Pollo  (ades),24.9
OREGON FOODS,MINI BURGERS RES X600G 12UN,S/ 24.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,600.0,g,MINI BURGERS RES X,24.9
REDONDOS,Hamburguesa Parrillera Duroc 600 g,S/ 24.50,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,600.0,g,Hamburguesa Parrillera Duroc,24.5
AVINKA,Pop Corn Chicken 350 gr,S/ 13.70,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,350.0,g,Pop Corn Chicken r,13.7
SAN FERNANDO,La Super Rica Con Pollo 850 g 14 Un,S/ 12.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,850.0,g,La Super Rica Con Pollo,12.9
SAN FERNANDO,Nuggets Pechuga Pollo 300 g (20 unidades),S/ 9.90,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,300.0,g,Nuggets Pechuga Pollo  (ades),9.9
AVINKA,Milanesa De Pollo 4 Un,S/ 29,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,4.0,un,Milanesa De Pollo,29.0
OREGON FOODS,HAMBURGUESA POLLO OF TRAD 8UN X 680G,S/ 28.50,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,8.0,un,HAMBURGUESA POLLO OF TRAD  X,28.5
AVINKA,Chicharron De Pollo 350g,S/ 16.20,tottus,PAVO EVISCERADO,2024-12-04 13:11:09.117281,350.0,g,Chicharron De Pollo,16.2
