brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
SAN FERNANDO,Nuggets Pechuga Pollo (24 unidades),S/ 14.50,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,24.0,un,Nuggets Pechuga Pollo (ades),14.5
OSTER,Freidora De Aire 1.8 Lts Negra,S/ 129,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,1.8,l,Freidora De Aire ts Negra,129.0
TOTTUS,ENROLLADO DE POLLO CON JAMON QUESO X1KG,S/ 26.18,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,1.0,kg,ENROLLADO DE POLLO CON JAMON QUESO X,26.18
REDONDOS,HAMB. LA REDONDITA X 6 UNIDADES,S/ 5.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,6.0,un,HAMB. LA REDONDITA X ADES,5.9
REDONDOS,HAMB. LA REDONDITA X 14 UND.,S/ 11.50,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,14.0,un,HAMB. LA REDONDITA X D.,11.5
PROVENZAL,Sopa Fuchi Fú Sabor a Pollo 55 g,S/ 4.45,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,55.0,g,Sopa Fuchi Fú Sabor a Pollo,4.45
OSTER,Super Freidora de Aire 10Lts CKSTAFOV3-053,S/ 599,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,10.0,l,Super Freidora de Aire ts CKSTAFOV3-053,599.0
TOTTUS,Deditos De Pollo 12 Un,S/ 11,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,12.0,un,Deditos De Pollo,11.0
AVINKA,Nuggets De Pollo 270gr,S/ 8.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,270.0,g,Nuggets De Pollo r,8.9
REDONDOS,Enrollado de Pollo Cordon Bleu 1.3 kg,S/ 35.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,1.3,kg,Enrollado de Pollo Cordon Bleu,35.9
AJINOMOTO,Sopa Instantánea Ajinomen Sabor Pollo 80 g,S/ 1.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,80.0,g,Sopa Instantánea Ajinomen Sabor Pollo,1.9
SAN FERNANDO,Nuggets De Pollo (10 unidades),S/ 4.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,10.0,un,Nuggets De Pollo (ades),4.9
REDONDOS,MILANESA DE POLLO X 1 KG,S/ 29.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,1.0,kg,MILANESA DE POLLO X,29.9
AVINKA,Chicharron De Pollo 350g,S/ 16.20,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,350.0,g,Chicharron De Pollo,16.2
TOTTUS,Siu Mai de Pollo 241 g 12 unidades,S/ 15.30,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,241.0,g,Siu Mai de Pollo  ades,15.3
TOTTUS,Nuggets De Pollo 24 Unidades,S/ 14.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,24.0,un,Nuggets De Pollo ades,14.9
REDONDOS,TIRAS DE PECHUGA DE POLLO X 300GR,S/ 14.50,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,300.0,g,TIRAS DE PECHUGA DE POLLO X R,14.5
AVINKA,Milanesa De Pollo 4 Un,S/ 29,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,4.0,un,Milanesa De Pollo,29.0
REDONDOS,DEDITOS DE PECHUGA DE POLLO X 300GR,S/ 13.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,300.0,g,DEDITOS DE PECHUGA DE POLLO X R,13.9
AJINOMOTO,Sopa Instantánea Ajinomen Sabor Pollo Verduras 80 g,S/ 1.90,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,80.0,g,Sopa Instantánea Ajinomen Sabor Pollo Verduras,1.9
AVINKA,Apanado De Pollo 4 Un,S/ 15.70,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,4.0,un,Apanado De Pollo,15.7
TOTTUS,Nuggets De Pechuga De Pollo 12 Un,S/ 8.60,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,12.0,un,Nuggets De Pechuga De Pollo,8.6
MAGGI,Mezcla de aderezo en polvo para pollo a la brasa de 45 g,S/ 3.50,tottus,POLLO EVISCERADO,2024-12-04 13:10:52.795575,45.0,g,Mezcla de aderezo en polvo para pollo a la brasa de,3.5
