brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
MILO,Alimento Granulado Activ Go 940g,S/ 47.50,tottus,FRESA,2024-12-04 13:31:17.147923,940.0,g,Alimento Granulado Activ Go,47.5
NESQUIK,Mezcla instantánea sabor a chocolate de 380 g,S/ 16.20,tottus,FRESA,2024-12-04 13:31:17.147923,380.0,g,Mezcla instantánea sabor a chocolate de,16.2
SOL DEL CUSCO,Tableta Para Taza Con Canela x 90 g,S/ 2.90,tottus,FRESA,2024-12-04 13:31:17.147923,90.0,g,Tableta Para Taza Con Canela x,2.9
3 OSITOS,Avena Clásica Precocida 900 g,S/ 10.90,tottus,FRESA,2024-12-04 13:31:17.147923,900.0,g,Avena Clásica Precocida,10.9
GENERICO,Tableta Para Taza Sabor Chocolate Clavo Y Canela x 60 g,S/ 1.80,tottus,FRESA,2024-12-04 13:31:17.147923,60.0,g,Tableta Para Taza Sabor Chocolate Clavo Y Canela x,1.8
GLORIA,Leche entera en polvo de 96 g,S/ 4.50,tottus,FRESA,2024-12-04 13:31:17.147923,96.0,g,Leche entera en polvo de,4.5
SOL DEL CUSCO,Tableta Para Taza Tradicional x 90 g,S/ 2.90,tottus,FRESA,2024-12-04 13:31:17.147923,90.0,g,Tableta Para Taza Tradicional x,2.9
TOTTUS,Avena Hojuelas Precocidas de 1Kg,S/ 13.20,tottus,FRESA,2024-12-04 13:31:17.147923,1.0,kg,Avena Hojuelas Precocidas de,13.2
ANCHOR,Mezcla Láctea Polvo Lata x 800 g,S/ 33.90,tottus,FRESA,2024-12-04 13:31:17.147923,800.0,g,Mezcla Láctea Polvo Lata x,33.9
GATTI,Leche de almendras en polvo 250 g,S/ 23.50,tottus,FRESA,2024-12-04 13:31:17.147923,250.0,g,Leche de almendras en polvo,23.5
,Chocolisto de 400 g,S/ 13.90,tottus,FRESA,2024-12-04 13:31:17.147923,400.0,g,Chocolisto de,13.9
MILO,Mezcla Granulado Malta Cacao Doypack x 385 g,S/ 17.20,tottus,FRESA,2024-12-04 13:31:17.147923,385.0,g,Mezcla Granulado Malta Cacao Doypack x,17.2
KIWIGEN,MEZCLA CEREAL PVO GOLDEN S/AZUCAR X550G,S/ 41.90,tottus,FRESA,2024-12-04 13:31:17.147923,550.0,g,MEZCLA CEREAL PVO GOLDEN S/AZUCAR X,41.9
NUTRI CO,Suplemento Nutricional con Superfoods Sabor Vainilla 500 g,S/ 45,tottus,FRESA,2024-12-04 13:31:17.147923,500.0,g,Suplemento Nutricional con Superfoods Sabor Vainilla,45.0
ORQUIDEA,Tableta Para Taza Chocolate 100% Cacao Organico x 100 g,S/ 16,tottus,FRESA,2024-12-04 13:31:17.147923,100.0,g,Tableta Para Taza Chocolate 100% Cacao Organico x,16.0
KIWIGEN,Chocolate Frasco x 180 g,S/ 10.20,tottus,FRESA,2024-12-04 13:31:17.147923,180.0,g,Chocolate Frasco x,10.2
NATURANDES,Kiwicha 80 g,S/ 7.60,tottus,FRESA,2024-12-04 13:31:17.147923,80.0,g,Kiwicha,7.6
ECOANDINO,Lúcuma en Polvo 250 g,S/ 29.50,tottus,FRESA,2024-12-04 13:31:17.147923,250.0,g,Lúcuma en Polvo,29.5
