brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,Mermelada de Fresa Barril 1 kg,S/ 13.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,1.0,kg,Mermelada de Fresa Barril,13.9
GLORIA,Mermelada Fresa Pote x 310 g,S/ 7.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,310.0,g,Mermelada Fresa Pote x,7.9
GLORIA,Mermelada Fresa Barril x 950 g,S/ 15.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,950.0,g,Mermelada Fresa Barril x,15.9
TOTTUS,Mermelada de Fresa 320 g,S/ 6.50,tottus,MERMELADA,2024-12-04 13:46:42.656252,320.0,g,Mermelada de Fresa,6.5
,Mermelada de fresa Spread 390 g,S/ 19.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,390.0,g,Mermelada de fresa Spread,19.9
FANNY,Mermelada Fresa Pote 290 g,S/ 6.70,tottus,MERMELADA,2024-12-04 13:46:42.656252,290.0,g,Mermelada Fresa Pote,6.7
TOTTUS,Mermelada de Durazno de 410 g,S/ 9.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,410.0,g,Mermelada de Durazno de,9.9
TOTTUS,Mermelada de Piña Vaso 310 g,S/ 6.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,310.0,g,Mermelada de Piña Vaso,6.9
GLORIA,Mermelada de fresa 800 g,S/ 11.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,800.0,g,Mermelada de fresa,11.9
GLORIA,Mermelada Fresa x 90 g,S/ 1.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,90.0,g,Mermelada Fresa x,1.9
TOTTUS,Mermelada de Naranja 310 g,S/ 6.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,310.0,g,Mermelada de Naranja,6.9
TOTTUS,Mermelada de fresa de 340 g,S/ 7.10,tottus,MERMELADA,2024-12-04 13:46:42.656252,340.0,g,Mermelada de fresa de,7.1
,Mermelada de arándanos spread de 390 g,S/ 19.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,390.0,g,Mermelada de arándanos spread de,19.9
KUSI,Mermelada de fresa arándano y zarzamora de 230 g,S/ 12.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,230.0,g,Mermelada de fresa arándano y zarzamora de,12.9
TOTTUS,Mermelada de albaricoque de 410 g,S/ 9.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,410.0,g,Mermelada de albaricoque de,9.9
TOTTUS,Mermelada de fresa de 410 g,S/ 9.90,tottus,MERMELADA,2024-12-04 13:46:42.656252,410.0,g,Mermelada de fresa de,9.9
