brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
MILO,Alimento granulado Activ Go de 350 g,S/ 16.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,350.0,g,Alimento granulado Activ Go de,16.5
MILO,Alimento Granulado Activ Go 940g,S/ 47.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,940.0,g,Alimento Granulado Activ Go,47.5
RICOCAN,Comida para perros adultos pequeños sabor cordero y cereales de 15 kg,S/ 109.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para perros adultos pequeños sabor cordero y cereales de,109.9
BABYSEC,Pañal Super Premium Xg 60 und,S/ 59.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,g,Pañal Super Premium  d,59.9
ENSURE,Two-pack of Advance 850g,S/ 145.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,Two-pack of Advance,145.9
RICOCAN,Comida para perros adultos medianos y grandes sabor cordero y cereales de 15 kg,S/ 109.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para perros adultos medianos y grandes sabor cordero y cereales de,109.9
ENFAGROW,Alimento lácteo Premium Promental Etapa 3 Natural de 2.2 Kg,S/ 189,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.2,kg,Alimento lácteo Premium Promental Etapa 3 Natural de,189.0
PRECIO UNO,Alimento Para Perro Adulto x 25 Kg,S/ 99.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,25.0,kg,Alimento Para Perro Adulto x,99.9
DOG CHOW,Alimento para perro Adulto Mediano y grande 15 kg,S/ 199.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Alimento para perro Adulto Mediano y grande,199.9
BABYSEC,Pañal Super Premium Xxg 58 und,S/ 59.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,g,Pañal Super Premium X d,59.9
ENFAGROW,Alimento lácteo Premium Promental etapa 3 sabor vainilla de 2.2 kg,S/ 189,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.2,kg,Alimento lácteo Premium Promental etapa 3 sabor vainilla de,189.0
THOR,Alimento para perro Adulto con carne hígado y cereales de 25 kg,S/ 132.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,25.0,kg,Alimento para perro Adulto con carne hígado y cereales de,132.5
RICOCAT,Comida para gatos esterilizados sabor pescado de 9 kg,S/ 94.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,9.0,kg,Comida para gatos esterilizados sabor pescado de,94.5
SIMILAC,Fórmula Infantil 3 HMO Lata 2100 g,S/ 194.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2100.0,g,Fórmula Infantil 3 HMO Lata,194.5
RICOCAN,Comida para perros cachorros sabor carne y leche de 15 kg,S/ 115.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para perros cachorros sabor carne y leche de,115.5
GLUCERNA,Vainilla 850 g,S/ 137.70,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,Vainilla,137.7
RICOCAN,Comida para perros cachorros pequeñas sabor carne y leche de 15 kg,S/ 109.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para perros cachorros pequeñas sabor carne y leche de,109.9
TOTTUS,Comida para perros adultos sabor carne y cereales de 15 kg,S/ 96.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para perros adultos sabor carne y cereales de,96.9
RICOCAT,Comida para gatos adultos sabor carne salmón y leche de 9 kg,S/ 94.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,9.0,kg,Comida para gatos adultos sabor carne salmón y leche de,94.5
MIMASKOT,Comida para Perros Adultos Sabor Cordero 15 kg,S/ 117.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para Perros Adultos Sabor Cordero,117.5
MIMASKOT,Comida para Perros Adultos Sabor Carne y Vegetales 15 kg,S/ 117.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para Perros Adultos Sabor Carne y Vegetales,117.5
RICOCAN,Comida para perros adultos todas las razas sabor carne de 15 kg,S/ 115.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Comida para perros adultos todas las razas sabor carne de,115.5
PVM,Complemento Sabor Vainilla 1 kg,S/ 66.70,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Complemento Sabor Vainilla,66.7
ENFAMIL,FORMULA LCTA PVO CONFORT PREM CAJA X1.1KG,S/ 195,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.1,kg,FORMULA LCTA PVO CONFORT PREM CAJA X,195.0
ENSURE,ADVANCE CHOCOLATE DUO PACK 850G+400G,S/ 145.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,ADVANCE CHOCOLATE DUO PACK +,145.9
CAT CHOW,Alimento para Gatos Gatitos en bolsa de 8 kg,S/ 135.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,Alimento para Gatos Gatitos en bolsa de,135.5
CAT CHOW,Alimento para Gatos ADULTOS Delimix bolsa 8 kg,S/ 139.40,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,Alimento para Gatos ADULTOS Delimix bolsa,139.4
PRECIO UNO,Alimento Completo Para Gatos x 9 Kg,S/ 81.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,9.0,kg,Alimento Completo Para Gatos x,81.9
CAT CHOW,Alimento para Gatos Adulto Esterilizados en bolsa de 8 kg,S/ 139.40,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,Alimento para Gatos Adulto Esterilizados en bolsa de,139.4
PURINA,Alimento seco para gato GATI sabor carne y pollo de 15 kg,S/ 142.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,Alimento seco para gato GATI sabor carne y pollo de,142.9
PVM,Suplemento Sabor Chocolate Reforzado con Hierro 1 kg,S/ 66.70,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Suplemento Sabor Chocolate Reforzado con Hierro,66.7
THOR,ALIMENTO ADULTO SABOR CLASICO 10KG,S/ 59.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,10.0,kg,ALIMENTO ADULTO SABOR CLASICO,59.9
ENFAGROW,Alimento lácteo Etapa 3 Premium Promental de 1350 g,S/ 135,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1350.0,g,Alimento lácteo Etapa 3 Premium Promental de,135.0
FRISKIES,Alimento seco para gatos ADULTOS Selección especial de 7.5 kg,S/ 123.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,7.5,kg,Alimento seco para gatos ADULTOS Selección especial de,123.9
DOG CHOW,Alimento para perro Adulto Minis y Pequeños 8 kg,S/ 101.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,Alimento para perro Adulto Minis y Pequeños,101.9
SIMILAC,TOTAL COMFORT KID 2.1 KG,S/ 193.60,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.1,kg,TOTAL COMFORT KID,193.6
PEDIGREE,Alimento para cachorro de 2 kg,S/ 40.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.0,kg,Alimento para cachorro de,40.9
PRECIO UNO,ALIMENTO COMPLETO PARA PERRO CACHORRO 2 KG,S/ 15.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.0,kg,ALIMENTO COMPLETO PARA PERRO CACHORRO,15.9
PEDIGREE,Alimento para perro adulto de 2 kg,S/ 40.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.0,kg,Alimento para perro adulto de,40.9
PRECIO UNO,Alimento Para Perro Adulto x 1 Kg,S/ 7.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Alimento Para Perro Adulto x,7.5
PURINA ONE,Alimento Perro Adulto Mediano Grande Carne 12 Kg,S/ 215,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,12.0,kg,Alimento Perro Adulto Mediano Grande Carne,215.0
PURINA,Alimento seco para perros Dogui Adultos 8 kg,S/ 69.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,Alimento seco para perros Dogui Adultos,69.9
PURINA,Alimento seco para perros Dogui Adultos 3 kg,S/ 30.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,3.0,kg,Alimento seco para perros Dogui Adultos,30.9
PURINA,Alimento seco para perros Dogui Adultos 1.5 kg,S/ 15.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.5,kg,Alimento seco para perros Dogui Adultos,15.9
PURINA,Alimento seco para perros Dogui Cachorros 1.5 kg,S/ 15.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.5,kg,Alimento seco para perros Dogui Cachorros,15.9
PURINA,Alimento seco para perros Dogui Cachorros 3 kg,S/ 30.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,3.0,kg,Alimento seco para perros Dogui Cachorros,30.9
PURINA,Alimento seco para perros Dogui Cachorros 8 kg,S/ 69.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,Alimento seco para perros Dogui Cachorros,69.9
PEDIASURE,Suplemento Nutricional Plus Triplesure Sabor Vainilla 900 g,S/ 107.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,900.0,g,Suplemento Nutricional Plus Triplesure Sabor Vainilla,107.9
PEDIASURE,TRIPLESURE CHOCOLATE X 1.6 KG,S/ 169.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.6,kg,TRIPLESURE CHOCOLATE X,169.9
PRECIO UNO,Alimento para Perros Adultos Sabor Carne y Cereales 16 kg,S/ 84.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,16.0,kg,Alimento para Perros Adultos Sabor Carne y Cereales,84.9
ENFAGROW,Alimento lácteo Premium Etapa 2 Promental Confort 800 g,S/ 99.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,800.0,g,Alimento lácteo Premium Etapa 2 Promental Confort,99.9
CAT CHOW,Alimento para Gatos Gatitos en bolsa de 1 kg,S/ 26.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Alimento para Gatos Gatitos en bolsa de,26.5
PRECIO UNO,Alimento para Perros Adultos Sabor Carne y Cereales 2 kg,S/ 12.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.0,kg,Alimento para Perros Adultos Sabor Carne y Cereales,12.9
ENSURE,Advance 850 g,S/ 107.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,Advance,107.9
MILO,Alimento granulado Activ Go en lata de 380 g,S/ 19.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,380.0,g,Alimento granulado Activ Go en lata de,19.9
ENFAGROW,Alimento lácteo Premium Promental Preescolar Etapa 4 sabor vainilla 1.1 Kg,S/ 99,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.1,kg,Alimento lácteo Premium Promental Preescolar Etapa 4 sabor vainilla,99.0
CAT CHOW,Alimento Seco Gato Esterilizado x 500 g,S/ 13.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,500.0,g,Alimento Seco Gato Esterilizado x,13.5
DOG CHOW,Alimento para perro Adulto Control de peso 2 kg,S/ 34.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.0,kg,Alimento para perro Adulto Control de peso,34.5
PURINA ONE,Alimento Gato Esterilizado Pollo Salmón 6 Kg,S/ 187.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,6.0,kg,Alimento Gato Esterilizado Pollo Salmón,187.5
PURINA ONE,Alimento Gato Adulto Pollo Salmón 6 Kg,S/ 187.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,6.0,kg,Alimento Gato Adulto Pollo Salmón,187.5
CAT CHOW,Alimento húmedo para Gatos Adultos Pollo 85 gr,S/ 4.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para Gatos Adultos Pollo r,4.5
CAT CHOW,Alimento húmedo para Gatos Adultos Pescado 85 gr,S/ 4.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para Gatos Adultos Pescado r,4.5
FRISKIES,Alimento seco para gatos ADULTOS Mar de Sabores de 1 kg,S/ 19.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Alimento seco para gatos ADULTOS Mar de Sabores de,19.9
FRISKIES,Alimento seco para gatos Adultos Selección especial de 1 kg,S/ 19.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Alimento seco para gatos Adultos Selección especial de,19.9
CAT CHOW,Alimento húmedo para Gatos Gatitos Pollo 85 gr,S/ 3.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para Gatos Gatitos Pollo r,3.9
SUSTAGEN,Alimento Lacteo Pro Altura Peso Vainilla 900G,S/ 97.91,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,900.0,g,Alimento Lacteo Pro Altura Peso Vainilla,97.91
FELIX,Alimento húmedo para gatos Paté Salmón 156 gr,S/ 5.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,156.0,g,Alimento húmedo para gatos Paté Salmón r,5.9
CAT CHOW,Alimento para Gatos ESTERILIZADOS bolsa 3 kg,S/ 59.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,3.0,kg,Alimento para Gatos ESTERILIZADOS bolsa,59.9
PURINA,Alimento seco para gato GATI sabor pescado y salmón de 1 kg,S/ 16.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Alimento seco para gato GATI sabor pescado y salmón de,16.9
FELIX,Alimento húmedo para gatos Classic con Carne 85 gr,S/ 5,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para gatos Classic con Carne r,5.0
FELIX,Alimento húmedo para gatos Classic con Atún 85 gr,S/ 4.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para gatos Classic con Atún r,4.5
FELIX,Alimento húmedo para gatos Classic con Salmón 85 gr,S/ 5,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para gatos Classic con Salmón r,5.0
PURINA ONE,Alimento para gato sabor salmón en bolsa de 500 gr,S/ 23.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,500.0,g,Alimento para gato sabor salmón en bolsa de r,23.5
SUSTAGEN,Alimento Lácteo Pro Altura Peso Vainilla 400 g,S/ 49.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,400.0,g,Alimento Lácteo Pro Altura Peso Vainilla,49.9
CAT CHOW,Alimento para Gatos adultos Delimix en bolsa 3 kg,S/ 59.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,3.0,kg,Alimento para Gatos adultos Delimix en bolsa,59.9
CAT CHOW,Alimento para Gatos Adulto Delimix en bolsa de 1 kg,S/ 26.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Alimento para Gatos Adulto Delimix en bolsa de,26.5
DOG CHOW,Alimento para perro Cachorros Minis y Pequeños 2 kg,S/ 41.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.0,kg,Alimento para perro Cachorros Minis y Pequeños,41.9
DOG CHOW,Alimento para perro Adultos Medianos y grandes 3 kg,S/ 46.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,3.0,kg,Alimento para perro Adultos Medianos y grandes,46.5
DOG CHOW,Alimento para perro Triple Proteína Adultos todos los tamaños 8 kg,S/ 101.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,Alimento para perro Triple Proteína Adultos todos los tamaños,101.5
FELIX,Alimento húmedo para gatos Classic con Pescado Blanco 85 gr,S/ 4.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para gatos Classic con Pescado Blanco r,4.5
PURINA ONE,Alimento húmedo para gatos Adulto y esterilizado supernutrientes de 85 gr,S/ 5.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para gatos Adulto y esterilizado supernutrientes de r,5.9
PURINA ONE,Alimento húmedo para gatos Adultos y Gatitos multiproteína de 85 gr,S/ 5.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para gatos Adultos y Gatitos multiproteína de r,5.9
CAT CHOW,Alimento Seco Deli Mix Adulto x 500 g,S/ 13.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,500.0,g,Alimento Seco Deli Mix Adulto x,13.5
CAT CHOW,Alimento Seco Gato Esterilizado +6M Bolsa x 1Kg,S/ 26.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.0,kg,Alimento Seco Gato Esterilizado +6M Bolsa x,26.5
CAT CHOW,Alimento húmedo para Gatos Esterilizados con Pescado 85 gr,S/ 4.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,85.0,g,Alimento húmedo para Gatos Esterilizados con Pescado r,4.5
