brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,ACEITUNA VERDE DESHUESADA PREMIUM TOTTUSX270G,S/ 12.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,270.0,g,ACEITUNA VERDE DESHUESADA PREMIUM TOTTUSX,12.9
TOTTUS,Aceituna Verde Rellena con Pimiento 240 g,S/ 9.80,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,240.0,g,Aceituna Verde Rellena con Pimiento,9.8
TOTTUS,Aceituna Verde Rellena con Rocoto 240 g,S/ 9.80,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,240.0,g,Aceituna Verde Rellena con Rocoto,9.8
TOTTUS,Cepillo Eléctrico Verde 1 Und,S/ 21,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,1.0,un,Cepillo Eléctrico Verde d,21.0
TOTTUS,Aceituna Verde sin Pepa 240 g,S/ 9.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,240.0,g,Aceituna Verde sin Pepa,9.9
TOTTUS,Aceituna Verde con Pepa 240 g,S/ 8.50,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,240.0,g,Aceituna Verde con Pepa,8.5
PORTON,Pisco Mosto Verde Italia Portón 750 mL,S/ 85.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,750.0,ml,Pisco Mosto Verde Italia Portón,85.9
PORTON,Pisco Mosto Verde Quebranta Portón 750 mL,S/ 85.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,750.0,ml,Pisco Mosto Verde Quebranta Portón,85.9
CASA VERDE,Dip de alcachofa a la parmesana 200 g,S/ 8.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,200.0,g,Dip de alcachofa a la parmesana,8.9
CASA VERDE,Dip Con Palta Frasco x 225 g,S/ 9.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,225.0,g,Dip Con Palta Frasco x,9.9
OLIVOS DEL SUR,Aceitunas verdes deshuesadas 250 g,S/ 9.50,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,250.0,g,Aceitunas verdes deshuesadas,9.5
CASA VERDE,Salsa Verde Peruana de 190 g,S/ 8.70,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,190.0,g,Salsa Verde Peruana de,8.7
RUSS KAYA,Vodka de Manzana Verde de 750 mL,S/ 25.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,750.0,ml,Vodka de Manzana Verde de,25.9
OPPO,Smartphone A58 8 + 256Gb Verde,S/ 579,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,256.0,g,Smartphone A58 8 + b Verde,579.0
,Pisco Mosto Verde La Blanco 500 mL,S/ 79.90,tottus,ARVEJA VERDE,2024-12-04 13:38:00.667596,500.0,ml,Pisco Mosto Verde La Blanco,79.9
