description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Chorizo Parrillero Zimmermann 400g,S/ 15.22,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Parrillero Zimmermann,15.22
Chorizo Artesanal OSSO Maple Caja 4 unid (560 g),S/ 32.00,wong,CHORIZO,2024-12-04 18:52:07.132403,4.0,un,Chorizo Artesanal OSSO Maple Caja  (),32.0
Chorizo Artesanal OSSO Parrillero 4un,S/ 32.00,wong,CHORIZO,2024-12-04 18:52:07.132403,4.0,un,Chorizo Artesanal OSSO Parrillero,32.0
Pack Chorizos Cocktail Otto Kunz 370g,S/ 19.70,wong,CHORIZO,2024-12-04 18:52:07.132403,370.0,g,Pack Chorizos Cocktail Otto Kunz,19.7
Chorizo con Miel de Maple Zimmermann 400g,S/ 15.84,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo con Miel de Maple Zimmermann,15.84
Chorizo Parrillero Oregon Foods Caja 600 g,S/ 40.90,wong,CHORIZO,2024-12-04 18:52:07.132403,600.0,g,Chorizo Parrillero Oregon Foods Caja,40.9
Chorizo Parrillero Otto Kunz 400g,S/ 13.90,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Parrillero Otto Kunz,13.9
Chorizo Parrillero Precocido Casa Europa Paquete 500 g,S/ 21.08,wong,CHORIZO,2024-12-04 18:52:07.132403,500.0,g,Chorizo Parrillero Precocido Casa Europa Paquete,21.08
Chorizo Parrillero Precocido Braedt Paquete 6 unid,S/ 13.90,wong,CHORIZO,2024-12-04 18:52:07.132403,6.0,un,Chorizo Parrillero Precocido Braedt Paquete,13.9
Chorizo Finas Hierbas Casa Europa Paquete 400 g,S/ 19.04,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Finas Hierbas Casa Europa Paquete,19.04
Chorizo Parrillero Wong 400g,S/ 14.90,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Parrillero Wong,14.9
Chorizo Parrillero Crudo Casa Europa Paquete 500 g,S/ 19.64,wong,CHORIZO,2024-12-04 18:52:07.132403,500.0,g,Chorizo Parrillero Crudo Casa Europa Paquete,19.64
Chorizo Finas Hierbas Zimmermann 400g,S/ 16.16,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Finas Hierbas Zimmermann,16.16
Chorizo Parrillero Argentino Oregon Foods 400g,S/ 23.90,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Parrillero Argentino Oregon Foods,23.9
Chorizo Finas Hierbas Coctel Precocido Casa Europa Paquete 500 g,S/ 29.20,wong,CHORIZO,2024-12-04 18:52:07.132403,500.0,g,Chorizo Finas Hierbas Coctel Precocido Casa Europa Paquete,29.2
Chorizo Parrillero Fresco Braedt Paquete 500 g,S/ 15.50,wong,CHORIZO,2024-12-04 18:52:07.132403,500.0,g,Chorizo Parrillero Fresco Braedt Paquete,15.5
Chorizo Especial Cocktail Wong 250g,S/ 9.90,wong,CHORIZO,2024-12-04 18:52:07.132403,250.0,g,Chorizo Especial Cocktail Wong,9.9
