description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pasas Morenas Vallealto 250g,S/ 8.20,wong,PASAS,2024-12-04 19:40:14.773612,250.0,g,Pasas Morenas Vallealto,8.2
Pasas Morenas Vallealto 150g,S/ 5.10,wong,PASAS,2024-12-04 19:40:14.773612,150.0,g,Pasas Morenas Vallealto,5.1
Pasas Morenas Cuisine&Co Pote 250 g,S/ 7.99,wong,PASAS,2024-12-04 19:40:14.773612,250.0,g,Pasas Morenas Cuisine&Co Pote,7.99
Pasas Morenas Cuisine&Co 150g,S/ 4.90,wong,PASAS,2024-12-04 19:40:14.773612,150.0,g,Pasas Morenas Cuisine&Co,4.9
Pasas Rubias Vallealto 150g,S/ 11.60,wong,PASAS,2024-12-04 19:40:14.773612,150.0,g,Pasas Rubias Vallealto,11.6
Pasas Rubias Cuisine & Co 150g,S/ 10.90,wong,PASAS,2024-12-04 19:40:14.773612,150.0,g,Pasas Rubias Cuisine & Co,10.9
Pasas Bañadas con Chocolate Fochis 70g,S/ 5.80,wong,PASAS,2024-12-04 19:40:14.773612,70.0,g,Pasas Bañadas con Chocolate Fochis,5.8
Pasas Borrachas con Chocolate 2 Cerritos Bolsa 125 gr,S/ 10.10,wong,PASAS,2024-12-04 19:40:14.773612,125.0,g,Pasas Borrachas con Chocolate 2 Cerritos Bolsa r,10.1
Pasas Rubias x kg,S/ 49.50 x kg,wong,PASAS,2024-12-04 19:40:14.773612,1.0,kg,Pasas Rubias,49.5
Pasas Morenas Villa Natura 250g,S/ 9.20,wong,PASAS,2024-12-04 19:40:14.773612,250.0,g,Pasas Morenas Villa Natura,9.2
Pasas Morenas Villa Natura 200g,S/ 7.70,wong,PASAS,2024-12-04 19:40:14.773612,200.0,g,Pasas Morenas Villa Natura,7.7
Pasas Rubias Villa Natura 200g,S/ 11.90,wong,PASAS,2024-12-04 19:40:14.773612,200.0,g,Pasas Rubias Villa Natura,11.9
Pasas con Chocolate 2 Cerritos Bolsa 125 gr,S/ 10.10,wong,PASAS,2024-12-04 19:40:14.773612,125.0,g,Pasas con Chocolate 2 Cerritos Bolsa r,10.1
Pasas Morenas Villa Natura 500g,S/ 15.60,wong,PASAS,2024-12-04 19:40:14.773612,500.0,g,Pasas Morenas Villa Natura,15.6
Granola con Pasas y Almendras Unión Doypack 400g,S/ 16.50,wong,PASAS,2024-12-04 19:40:14.773612,400.0,g,Granola con Pasas y Almendras Unión Doypack,16.5
Granola Almendras y Pasas Cuisine & Co 300g,S/ 9.90,wong,PASAS,2024-12-04 19:40:14.773612,300.0,g,Granola Almendras y Pasas Cuisine & Co,9.9
"Granola Crosoy Pasas, Coco y Almendras 380g",S/ 14.40,wong,PASAS,2024-12-04 19:40:14.773612,380.0,g,"Granola Crosoy Pasas, Coco y Almendras",14.4
Barras de Quinua Qfoods Pasas con Chocolate 6un,S/ 20.90,wong,PASAS,2024-12-04 19:40:14.773612,6.0,un,Barras de Quinua Qfoods Pasas con Chocolate,20.9
