description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Morcilla La Charcutería de Lima 2un,S/ 15.40,wong,LIZA,2024-12-04 19:00:11.601935,2.0,un,Morcilla La Charcutería de Lima,15.4
Chorizo Artesanal con Miel de Maple La Charcutería de Lima 4un,S/ 33.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,Chorizo Artesanal con Miel de Maple La Charcutería de Lima,33.9
Limas de madera para Uñas Limader Paquete 12 unidades,S/ 6.99,wong,LIZA,2024-12-04 19:00:11.601935,12.0,un,Limas de madera para Uñas Limader Paquete ades,6.99
Lima en Bloque 4 Lados QVS Buffing,S/ 9.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,l,Lima en Bloque ados QVS Buffing,9.9
Pijama Navideña para Hombre Lima Basics Talla XL,S/ 79.90,wong,LIZA,2024-12-04 19:00:11.601935,1.0,l,Pijama Navideña para Hombre Lima Basics Talla,79.9
Ligas para Cabello Talla M Scünci Paquete 18 unid Negro,S/ 7.20,wong,LIZA,2024-12-04 19:00:11.601935,18.0,un,Ligas para Cabello Talla M Scünci Paquete  Negro,7.2
Mix Charcutero La Charcutería de Lima 6un,S/ 48.50,wong,LIZA,2024-12-04 19:00:11.601935,6.0,un,Mix Charcutero La Charcutería de Lima,48.5
Chorizo Artesanal con Cerveza La Charcutería de Lima 4un,S/ 33.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,Chorizo Artesanal con Cerveza La Charcutería de Lima,33.9
Ligas para Cabello Talla M Scünci Paquete 18 unid Marrón,S/ 7.20,wong,LIZA,2024-12-04 19:00:11.601935,18.0,un,Ligas para Cabello Talla M Scünci Paquete  Marrón,7.2
Ligas para Cabello Goody 10un,S/ 6.10,wong,LIZA,2024-12-04 19:00:11.601935,10.0,un,Ligas para Cabello Goody,6.1
Lima Deshidratada Go Barman 25g,S/ 19.90,wong,LIZA,2024-12-04 19:00:11.601935,25.0,g,Lima Deshidratada Go Barman,19.9
Ligas de Cabello Scunci Deportivas 14un,S/ 14.30,wong,LIZA,2024-12-04 19:00:11.601935,14.0,un,Ligas de Cabello Scunci Deportivas,14.3
Limas de Uñas Limader 2 un,S/ 7.10,wong,LIZA,2024-12-04 19:00:11.601935,2.0,un,Limas de Uñas Limader,7.1
Lima de Uña QVS Sharpers 2 un,S/ 13.40,wong,LIZA,2024-12-04 19:00:11.601935,2.0,un,Lima de Uña QVS Sharpers,13.4
Chorizo Artesanal con Finas Hierbas La Charcutería de Lima 4un,S/ 33.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,Chorizo Artesanal con Finas Hierbas La Charcutería de Lima,33.9
Pijama Navideña para Mujer Lima Basics Talla XL,S/ 79.90,wong,LIZA,2024-12-04 19:00:11.601935,1.0,l,Pijama Navideña para Mujer Lima Basics Talla,79.9
Tizas Crayola Jumbo Lavable 12 un.,S/ 22.30,wong,LIZA,2024-12-04 19:00:11.601935,12.0,un,Tizas Crayola Jumbo Lavable .,22.3
Ligas Foggy para Cabello 4un,S/ 4.90,wong,LIZA,2024-12-04 19:00:11.601935,4.0,un,Ligas Foggy para Cabello,4.9
Lavavajillas Ayudín Lima Limón 1.2L,S/ 18.50,wong,LIZA,2024-12-04 19:00:11.601935,1.2,l,Lavavajillas Ayudín Lima Limón,18.5
Gaseosa Sprite Lima Limón Botella 3L,S/ 6.90,wong,LIZA,2024-12-04 19:00:11.601935,3.0,l,Gaseosa Sprite Lima Limón Botella,6.9
Gaseosa Sprite Lima Limón Botella 2.25L,S/ 6.40,wong,LIZA,2024-12-04 19:00:11.601935,2.25,l,Gaseosa Sprite Lima Limón Botella,6.4
Lavavajillas Lima Limón Sapolio Frasco 1250 ml,S/ 13.90,wong,LIZA,2024-12-04 19:00:11.601935,1250.0,ml,Lavavajillas Lima Limón Sapolio Frasco,13.9
Gaseosa Sprite Lima Limón Botella 500ml,S/ 2.70,wong,LIZA,2024-12-04 19:00:11.601935,500.0,ml,Gaseosa Sprite Lima Limón Botella,2.7
Lavavajillas Líquido Ayudín Lima Limón 640ml,S/ 12.90,wong,LIZA,2024-12-04 19:00:11.601935,640.0,ml,Lavavajillas Líquido Ayudín Lima Limón,12.9
Smartphone Motorola G85 5G 256Gb+8Gb Verde Lima,S/ 999.00,wong,LIZA,2024-12-04 19:00:11.601935,5.0,g,Smartphone Motorola G85  b+b Verde Lima,999.0
Papa en Hojuelas Inka Chips Finas Hierbas y Lima 115g,S/ 8.20,wong,LIZA,2024-12-04 19:00:11.601935,115.0,g,Papa en Hojuelas Inka Chips Finas Hierbas y Lima,8.2
Sixpack Gaseosa Sprite Lima Limón Botella 500ml,S/ 13.50,wong,LIZA,2024-12-04 19:00:11.601935,500.0,ml,Sixpack Gaseosa Sprite Lima Limón Botella,13.5
Fourpack Cerveza Artesanal Barbarían Lima Botella 330ml,S/ 29.90,wong,LIZA,2024-12-04 19:00:11.601935,330.0,ml,Fourpack Cerveza Artesanal Barbarían Lima Botella,29.9
Café Orgánico Molido Blue Llama Sumaq Lima Doypack 284 g,S/ 38.50,wong,LIZA,2024-12-04 19:00:11.601935,284.0,g,Café Orgánico Molido Blue Llama Sumaq Lima Doypack,38.5
Smartphone ZTE Blade A54 Lila,S/ 339.00,wong,LIZA,2024-12-04 19:00:11.601935,54.0,l,Smartphone ZTE Blade Aila,339.0
Exfoliante Corporal Coco y Lima Tree Hut Pote 510 g,S/ 69.10,wong,LIZA,2024-12-04 19:00:11.601935,510.0,g,Exfoliante Corporal Coco y Lima Tree Hut Pote,69.1
Krea Vasos Alto Líneas Lisas 480 ml 6 unid,S/ 16.99,wong,LIZA,2024-12-04 19:00:11.601935,480.0,ml,Krea Vasos Alto Líneas Lisas,16.99
