description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Edulcorante en Tabletas Sugafor 600un,S/ 63.40,wong,EDULCORANTE,2024-12-04 20:10:04.137458,600.0,un,Edulcorante en Tabletas Sugafor,63.4
Edulcorante en Polvo Sugafor 200un,S/ 74.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,200.0,un,Edulcorante en Polvo Sugafor,74.9
Edulcorante en Polvo Stevia Pote 120 g,S/ 35.30,wong,EDULCORANTE,2024-12-04 20:10:04.137458,120.0,g,Edulcorante en Polvo Stevia Pote,35.3
Edulcorante Líquido Sugafor 100ml,S/ 31.70,wong,EDULCORANTE,2024-12-04 20:10:04.137458,100.0,ml,Edulcorante Líquido Sugafor,31.7
Edulcorante en Tabletas Sugafor 440un,S/ 50.40,wong,EDULCORANTE,2024-12-04 20:10:04.137458,440.0,un,Edulcorante en Tabletas Sugafor,50.4
Edulcorante en Polvo Sugafor 100un,S/ 41.30,wong,EDULCORANTE,2024-12-04 20:10:04.137458,100.0,un,Edulcorante en Polvo Sugafor,41.3
Edulcorante en Tabletas Sugafor 110un,S/ 22.10,wong,EDULCORANTE,2024-12-04 20:10:04.137458,110.0,un,Edulcorante en Tabletas Sugafor,22.1
Edulcorante en Polvo Stevita 150un,S/ 48.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,150.0,un,Edulcorante en Polvo Stevita,48.9
Edulcorante en Polvo Sugafor 50un,S/ 25.80,wong,EDULCORANTE,2024-12-04 20:10:04.137458,50.0,un,Edulcorante en Polvo Sugafor,25.8
Edulcorante en Polvo Stevita Caja 100 Unid,S/ 34.50,wong,EDULCORANTE,2024-12-04 20:10:04.137458,100.0,un,Edulcorante en Polvo Stevita Caja,34.5
Edulcorante en Tabletas Sugafor 330un,S/ 40.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,330.0,un,Edulcorante en Tabletas Sugafor,40.9
Edulcorante en Polvo Stevita Caja 50 Unid,S/ 19.10,wong,EDULCORANTE,2024-12-04 20:10:04.137458,50.0,un,Edulcorante en Polvo Stevita Caja,19.1
Azúcar Rubia Wong Bolsa 5 kg,S/ 21.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,5.0,kg,Azúcar Rubia Wong Bolsa,21.9
Azúcar Rubia Wong 1kg,S/ 4.70,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Azúcar Rubia Wong,4.7
Azúcar Rubia Wong Bolsa 2 kg,S/ 8.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,2.0,kg,Azúcar Rubia Wong Bolsa,8.9
Azúcar Rubia Paramonga Bolsa 5 kg,S/ 23.50,wong,EDULCORANTE,2024-12-04 20:10:04.137458,5.0,kg,Azúcar Rubia Paramonga Bolsa,23.5
Azúcar Blanca Wong Bolsa 1 kg,S/ 5.10,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Azúcar Blanca Wong Bolsa,5.1
Azúcar Rubia Paramonga 1kg,S/ 5.30,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Azúcar Rubia Paramonga,5.3
Azúcar Rubia Dulfina Bolsa 2 kg,S/ 9.50,wong,EDULCORANTE,2024-12-04 20:10:04.137458,2.0,kg,Azúcar Rubia Dulfina Bolsa,9.5
Azúcar Blanca Wong Bolsa 2 kg,S/ 9.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,2.0,kg,Azúcar Blanca Wong Bolsa,9.9
Azúcar Blanca Wong Bolsa 5 kg,S/ 23.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,5.0,kg,Azúcar Blanca Wong Bolsa,23.9
Azúcar Rubia Dulfina Bolsa 5 kg,S/ 23.60,wong,EDULCORANTE,2024-12-04 20:10:04.137458,5.0,kg,Azúcar Rubia Dulfina Bolsa,23.6
Endulzante en Polvo Splenda Libre de Calorías 100un,S/ 48.40,wong,EDULCORANTE,2024-12-04 20:10:04.137458,100.0,un,Endulzante en Polvo Splenda Libre de Calorías,48.4
Stevia con Yacón Amaru Superfoods 80un,S/ 48.60,wong,EDULCORANTE,2024-12-04 20:10:04.137458,80.0,un,Stevia con Yacón Amaru Superfoods,48.6
Endulzante Líquido Stevia Cuisine & Co Botella 100 ml,S/ 22.10,wong,EDULCORANTE,2024-12-04 20:10:04.137458,100.0,ml,Endulzante Líquido Stevia Cuisine & Co Botella,22.1
Azúcar Rubia Máxima 1kg,S/ 2.50,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Azúcar Rubia Máxima,2.5
Panela Orgánica Cuisine & Co 1kg,S/ 14.60,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Panela Orgánica Cuisine & Co,14.6
Azúcar Rubia Dulfina Bolsa 1 kg,S/ 5.10,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Azúcar Rubia Dulfina Bolsa,5.1
Endulzante en Polvo Splenda Libre de Calorías 50un,S/ 27.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,50.0,un,Endulzante en Polvo Splenda Libre de Calorías,27.9
Endulzante en Polvo Stevia Cuisine & Co Caja 200 unid,S/ 35.50,wong,EDULCORANTE,2024-12-04 20:10:04.137458,200.0,un,Endulzante en Polvo Stevia Cuisine & Co Caja,35.5
Azúcar Rubia Cuisine & Co 1kg,S/ 4.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Azúcar Rubia Cuisine & Co,4.9
Stevia Nutrastevia En Polvo Frasco 50 g,S/ 28.50,wong,EDULCORANTE,2024-12-04 20:10:04.137458,50.0,g,Stevia Nutrastevia En Polvo Frasco,28.5
Stevia Pura Cuisine & Co Pote 20 g,S/ 24.90,wong,EDULCORANTE,2024-12-04 20:10:04.137458,20.0,g,Stevia Pura Cuisine & Co Pote,24.9
Azúcar Blanca Dulfina Bolsa1 kg,S/ 5.50,wong,EDULCORANTE,2024-12-04 20:10:04.137458,1.0,kg,Azúcar Blanca Dulfina Bolsa,5.5
