description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Goma en Barra Uhu Stic 21 gr,S/ 7.91,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,21.0,g,Goma en Barra Uhu Stic r,7.91
UHU Goma en Barra Stic 40 g,S/ 13.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,40.0,g,UHU Goma en Barra Stic,13.2
Vinifan Goma en Barra Forte 40 g,S/ 4.60,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,40.0,g,Vinifan Goma en Barra Forte,4.6
Goma en Barra Vinifan Circular Naranja Forte 40g,S/ 3.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,40.0,g,Goma en Barra Vinifan Circular Naranja Forte,3.9
Goma Pegafan Pote 200 ml,S/ 3.30,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,200.0,ml,Goma Pegafan Pote,3.3
Goma en Barra Triangular Easy 25 gr,S/ 4.10,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,25.0,g,Goma en Barra Triangular Easy r,4.1
Gomas Grissly Gusanos 80g,S/ 3.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,80.0,g,Gomas Grissly Gusanos,3.0
Gomas Grissly Delfin 80g,S/ 3.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,80.0,g,Gomas Grissly Delfin,3.0
Goma en Barra Pegafan 36 gr,S/ 3.80,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,36.0,g,Goma en Barra Pegafan r,3.8
Artesco Goma en Barra Stick Magic Tubo 25 g,S/ 5.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,25.0,g,Artesco Goma en Barra Stick Magic Tubo,5.2
Goma en Barra Vinifan Circular Pastel Forte 40g,S/ 3.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,40.0,g,Goma en Barra Vinifan Circular Pastel Forte,3.9
Goma en Barra Artesco Power Sticky 40g,S/ 5.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,40.0,g,Goma en Barra Artesco Power Sticky,5.0
Artesco Goma en Barra Sticky Tubo 21 g,S/ 3.40,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,21.0,g,Artesco Goma en Barra Sticky Tubo,3.4
Gomas Grissly Osos 80g,S/ 3.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,80.0,g,Gomas Grissly Osos,3.0
GOMA PULPOS BOLSA 80G,S/ 4.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,80.0,g,GOMA PULPOS BOLSA,4.9
Goma Artesco en Barra Sticky Neon 21gr Surtido,S/ 2.80,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,21.0,g,Goma Artesco en Barra Sticky Neon r Surtido,2.8
Gomas Frutales Extreme 35 g,S/ 1.10,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,35.0,g,Gomas Frutales Extreme,1.1
Gomas Frutillas Ácidas 500 g,S/ 12.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,500.0,g,Gomas Frutillas Ácidas,12.7
Artesco Goma en Barra Sticky Tubo 40 g,S/ 4.60,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,40.0,g,Artesco Goma en Barra Sticky Tubo,4.6
Artesco Goma en Barra Sticky Power Clear Tubo 21 g,S/ 4.40,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,21.0,g,Artesco Goma en Barra Sticky Power Clear Tubo,4.4
Goma Crayola Escarchada Bl 5 un.,S/ 9.40,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,5.0,un,Goma Crayola Escarchada Bl .,9.4
Gomas Fini San Valentín 75g Surtido,S/ 10.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,75.0,g,Gomas Fini San Valentín  Surtido,10.9
Marshmallow con Cobertura Sabor Chocolate Olé Olé 50un,S/ 7.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,50.0,un,Marshmallow con Cobertura Sabor Chocolate Olé Olé,7.9
Jarabe de Goma Cuisine & Co 750ml,S/ 14.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,750.0,ml,Jarabe de Goma Cuisine & Co,14.9
Gomitas Ambrosoli Frugel 430g,S/ 14.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,430.0,g,Gomitas Ambrosoli Frugel,14.9
Gomitas Ambrosoli Ambrosia Bolsa 480 g,S/ 12.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,480.0,g,Gomitas Ambrosoli Ambrosia Bolsa,12.2
Marshmellows Mr. Mallo American BBQ Bolsa 250 g,S/ 4.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,250.0,g,Marshmellows Mr. Mallo American BBQ Bolsa,4.9
Jarabe de Goma Espumante Vargas Botella 750 ml,S/ 15.50,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,750.0,ml,Jarabe de Goma Espumante Vargas Botella,15.5
Marshmellows Tropical Bolsa 255 g,S/ 13.30,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,255.0,g,Marshmellows Tropical Bolsa,13.3
Olé Olé Festival de Sabores 45un,S/ 7.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,45.0,un,Olé Olé Festival de Sabores,7.9
Gomitas Ambrosito 90g,S/ 3.40,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Ambrosito,3.4
Marshmellows Ambrosoli Mellows Bolsa 230 g,S/ 6.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,230.0,g,Marshmellows Ambrosoli Mellows Bolsa,6.2
Gomitas Masticables Sour Patch Kids 340g,S/ 29.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,340.0,g,Gomitas Masticables Sour Patch Kids,29.9
Gomitas Trolli Sour Glow Worms 100g,S/ 5.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Gomitas Trolli Sour Glow Worms,5.9
Marshmallow Rocky Mountain Mini 150g,S/ 7.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,150.0,g,Marshmallow Rocky Mountain Mini,7.7
Jarabe de Goma Vargas Chavalier750 ml,S/ 18.50,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,750.0,ml,Jarabe de Goma Vargas Chavalier,18.5
Gomitas Ambrosoli Flipy 480g,S/ 11.50,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,480.0,g,Gomitas Ambrosoli Flipy,11.5
Gomitas Trolli Sharks 100g,S/ 5.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Gomitas Trolli Sharks,5.9
Jarabe de Goma Light Cuisine & Co Botella 750ml,S/ 14.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,750.0,ml,Jarabe de Goma Light Cuisine & Co Botella,14.9
Gomitas Trolli Classic Bears 100g,S/ 5.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Gomitas Trolli Classic Bears,5.9
Marshmellows Tropical Mini Bolsa 100 g,S/ 6.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Marshmellows Tropical Mini Bolsa,6.7
Chicle Sin Azúcar Menta Polar Wrigley's Extra Caja 15 unid,S/ 6.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,15.0,un,Chicle Sin Azúcar Menta Polar Wrigley's Extra Caja,6.7
Gomitas Ácidas Sabores Surtidos Fini Gusanos Ácidos 90g,S/ 4.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Ácidas Sabores Surtidos Fini Gusanos Ácidos,4.9
Marshmallows Cuisine & Co 283g,S/ 9.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,283.0,g,Marshmallows Cuisine & Co,9.9
Gomitas Masticables Surtidas Swedish Fish Mini Tropical 226g,S/ 19.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,226.0,g,Gomitas Masticables Surtidas Swedish Fish Mini Tropical,19.9
Gomitas Menta 2 Cerritos 150g,S/ 10.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,150.0,g,Gomitas Menta 2 Cerritos,10.2
Marshmellows Millows Unicornio 50un,S/ 10.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,50.0,un,Marshmellows Millows Unicornio,10.7
Gomitas Trolli Octopus 100g,S/ 5.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Gomitas Trolli Octopus,5.9
Gomitas Mogul Extreme Sandía 80g,S/ 4.60,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,80.0,g,Gomitas Mogul Extreme Sandía,4.6
Malvaviscos Bañados con Chocolate Conguitos 2 Cerritos Bolsa 200 gr,S/ 17.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,200.0,g,Malvaviscos Bañados con Chocolate Conguitos 2 Cerritos Bolsa r,17.2
Gomitas Frutales 2 Cerritos Bolsa 125 gr,S/ 10.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,125.0,g,Gomitas Frutales 2 Cerritos Bolsa r,10.2
Marshmallows Millows Cilindro Bolsa 145 g,S/ 5.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,145.0,g,Marshmallows Millows Cilindro Bolsa,5.0
Marshmellows Colombina Millows Navidad 145g,S/ 4.40,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,145.0,g,Marshmellows Colombina Millows Navidad,4.4
Marshmellows Mr. Mallo Fresas Bolsa 100 g,S/ 2.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Marshmellows Mr. Mallo Fresas Bolsa,2.9
Plato Pet's Fun Goma y Acero Doble Nude 440ml,S/ 11.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,440.0,ml,Plato Pet's Fun Goma y Acero Doble Nude,11.9
Jarabe de Goma Espumante Burgos Botella 750 ml,S/ 17.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,750.0,ml,Jarabe de Goma Espumante Burgos Botella,17.9
Marshmallow Millows Fresa Bolsa 290g,S/ 10.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,290.0,g,Marshmallow Millows Fresa Bolsa,10.9
Mix de Gomitas Trolli Gummi Lunch 77.5g,S/ 9.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,77.5,g,Mix de Gomitas Trolli Gummi Lunch,9.2
Gomitas Sabor Fresa y Nata Fini Besos 90g,S/ 4.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Sabor Fresa y Nata Fini Besos,4.9
Gomitas Fini Little Mix 165g,S/ 12.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,165.0,g,Gomitas Fini Little Mix,12.9
Marshmellows Mr. Mallo Watermelons Bolsa 100 g,S/ 2.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Marshmellows Mr. Mallo Watermelons Bolsa,2.9
Gomitas Amos 4D Frutas 90g,S/ 5.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Amos 4D Frutas,5.9
Marshmallows Rocky Mountain Mega 340g,S/ 16.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,340.0,g,Marshmallows Rocky Mountain Mega,16.9
Gomitas Ambrosoli Ambrosito Ácido 90g,S/ 3.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Ambrosoli Ambrosito Ácido,3.2
Marshmallow Rocky Mountain Clásicos 150g,S/ 7.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,150.0,g,Marshmallow Rocky Mountain Clásicos,7.7
Gomitas Ambrosoli Gusanos Ácidos 480g,S/ 11.50,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,480.0,g,Gomitas Ambrosoli Gusanos Ácidos,11.5
Gomitas Ambrosoli Caliptus Mix 90g,S/ 3.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Ambrosoli Caliptus Mix,3.2
Marshmellows Tropical 255g,S/ 13.30,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,255.0,g,Marshmellows Tropical,13.3
Gomitas Sabor Plátano Fini Bananitos 90g,S/ 4.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Sabor Plátano Fini Bananitos,4.9
Gomitas Amos 4D Dinosaurios 90g,S/ 5.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Amos 4D Dinosaurios,5.9
Gomitas Grissly Aros Acid 78g,S/ 3.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,78.0,g,Gomitas Grissly Aros Acid,3.0
Gomitas Sabores Surtidos Fini Ositos 90g,S/ 4.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Sabores Surtidos Fini Ositos,4.9
Chicle Sin Azúcar Classic Bubble Wrigley's Extra Caja 15 unid,S/ 6.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,15.0,un,Chicle Sin Azúcar Classic Bubble Wrigley's Extra Caja,6.7
Gomitas Ambrosoli Donas Play 70g,S/ 3.20,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,70.0,g,Gomitas Ambrosoli Donas Play,3.2
Gomitas Masticables Swedish Fish Mini 340g,S/ 29.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,340.0,g,Gomitas Masticables Swedish Fish Mini,29.9
Gomitas Sin Gluten Fruit Bowl Jelly Bean Bolsa 99 g,S/ 19.50,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,99.0,g,Gomitas Sin Gluten Fruit Bowl Jelly Bean Bolsa,19.5
Chicle Sabor Sandía Fini Sandía Ácida 80g,S/ 4.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,80.0,g,Chicle Sabor Sandía Fini Sandía Ácida,4.9
Caja Sorpresa Arcor Halloween Sorpresa Dinos 100g,S/ 11.30,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Caja Sorpresa Arcor Halloween Sorpresa Dinos,11.3
Gomitas Amos 4D Bloques 90g,S/ 5.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,90.0,g,Gomitas Amos 4D Bloques,5.9
Marshmellows Tropical Bolsa 100 g,S/ 6.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Marshmellows Tropical Bolsa,6.7
Jarabe de Goma Light Bizarro 500ml,S/ 15.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,500.0,ml,Jarabe de Goma Light Bizarro,15.9
Marshmallow Rocky Mountain Clásicos 300g,S/ 14.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,300.0,g,Marshmallow Rocky Mountain Clásicos,14.9
Gomitas Mogul Extreme Tutti Frutti 80g,S/ 4.60,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,80.0,g,Gomitas Mogul Extreme Tutti Frutti,4.6
Marshmallows Millows Margarita Bolsa 145 g,S/ 5.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,145.0,g,Marshmallows Millows Margarita Bolsa,5.0
Marshmellows Mr. Mallo Limones Bolsa 100 g,S/ 2.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Marshmellows Mr. Mallo Limones Bolsa,2.9
Gomitas Fini Wild Strawberries 165g,S/ 12.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,165.0,g,Gomitas Fini Wild Strawberries,12.9
Marshmallow Rocky Mountain Mini Fruit 150g,S/ 7.70,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,150.0,g,Marshmallow Rocky Mountain Mini Fruit,7.7
Gomitas Mogul Dientes 500g,S/ 14.00,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,500.0,g,Gomitas Mogul Dientes,14.0
