unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Paquete 30un,Huevos Pardos LA CALERA Paquete 30un,S/ 22.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,30.0,un,Huevos Pardos LA CALERA Paquete,22.9
Presentación 0.5 kg aprox.,Cebolla Roja P x kg,S/ 2.09 x kg,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,0.5,kg,Cebolla Roja P,2.09
Paquete 40un,Papel Higiénico SUAVE Resistemax Doble Hoja Pa...,S/ 25.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,40.0,un,Papel Higiénico SUAVE Resistemax Doble Hoja Pa,25.9
Presentación 1 kg aprox.,Cebolla Blanca,S/ 1.90 x kg,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,1.0,kg,Cebolla Blanca,1.9
Presentación 0.6 kg aprox.,Manzana Roja Importada,S/ 7.90 x kg,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,0.6,kg,Manzana Roja Importada,7.9
Paquete 40un,Papel Higiénico ELITE Clásico Doble Hoja Paque...,S/ 26.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,40.0,un,Papel Higiénico ELITE Clásico Doble Hoja Paque,26.9
Paquete 12un,Huevos de Gallina LA CALERA de Corral Paquete ...,S/ 13.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,12.0,un,Huevos de Gallina LA CALERA de Corral Paquete,13.9
Paquete 24un,Papel Higiénico HIGIENOL Mega Rollo Doble Hoja...,S/ 40.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,24.0,un,Papel Higiénico HIGIENOL Mega Rollo Doble Hoja,40.9
Paquete 40un,Papel Higiénico SUAVE Cuidado Completo Doble H...,S/ 37.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,40.0,un,Papel Higiénico SUAVE Cuidado Completo Doble H,37.9
Bolsa 320g,Cebolla China BELL'S Bolsa 320g,S/ 3.49 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,320.0,g,Cebolla China BELL'S Bolsa,3.49
Doypack 400g,Salsa Roja DON VITTORIO Doypack 400g,S/ 6.10 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,400.0,g,Salsa Roja DON VITTORIO Doypack,6.1
Bolsa 800g,Yogurt Batido GLORIA Griego Sabor Frutos Rojos...,S/ 7 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,800.0,g,Yogurt Batido GLORIA Griego Sabor Frutos Rojos,7.0
Bolsa 4Kg,Detergente en Polvo MARSELLA Lavanda y Rosas B...,S/ 39.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,4.0,kg,Detergente en Polvo MARSELLA Lavanda y Rosas B,39.9
Bolsa 2Kg,Detergente en Polvo MARSELLA Lavanda y Rosas B...,S/ 18.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,2.0,kg,Detergente en Polvo MARSELLA Lavanda y Rosas B,18.9
Paquete 12un,Papel Higiénico PARACAS Black Doble Hoja Paque...,S/ 23.50 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,12.0,un,Papel Higiénico PARACAS Black Doble Hoja Paque,23.5
Bandeja 15un,Huevos de Gallina LA CALERA Pardos Jumbo Bande...,S/ 12.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,15.0,un,Huevos de Gallina LA CALERA Pardos Jumbo Bande,12.9
Paquete 24un,Papel Higiénico SUAVE Premium Confort Triple H...,S/ 33.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,24.0,un,Papel Higiénico SUAVE Premium Confort Triple H,33.9
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Canela y Cla...,S/ 2.70 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,90.0,g,Chocolate para Taza SOL DEL CUSCO Canela y Cla,2.7
Paquete 40un,Papel Higiénico BALANZÉ BÁSICOS Doble Hoja Paq...,S/ 19.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,40.0,un,Papel Higiénico BALANZÉ BÁSICOS Doble Hoja Paq,19.9
Sobre 10g,Canela Entera SIBARITA Sobre 10g,S/ 3.59 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,10.0,g,Canela Entera SIBARITA Sobre,3.59
Doypack 200g,Salsa Roja de Tomate DON VITTORIO Doypack 200g,S/ 3.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,200.0,g,Salsa Roja de Tomate DON VITTORIO Doypack,3.9
Paquete 18un,Huevos de Codorniz LA CALERA Bandeja 18un,S/ 7.49 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,18.0,un,Huevos de Codorniz LA CALERA Bandeja,7.49
Botella 1.8L,Quitamanchas SAPOLIO Ropa Color Botella 1800ml,S/ 15.70 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,1.8,l,Quitamanchas SAPOLIO Ropa Color Botella,15.7
Bolsa 135g,Papas INKA CHIPS BBQ & Cebolla Bolsa 135g,S/ 7.60 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,135.0,g,Papas INKA CHIPS BBQ & Cebolla Bolsa,7.6
Paquete 12un,Papel Higiénico HIGIENOL Doble Hoja Paquete 12...,S/ 18.90 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-06 14:16:10.961707,12.0,un,Papel Higiénico HIGIENOL Doble Hoja Paquete 12,18.9
