unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Frasco 170g,Café Instantáneo ALTOMAYO Gourmet Frasco 170g,S/ 28.50 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,170.0,g,Café Instantáneo ALTOMAYO Gourmet Frasco,28.5
Lata 190g,Café Instantáneo KIRMA Lata 190g,S/ 22.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,190.0,g,Café Instantáneo KIRMA Lata,22.9
Doypack 150g,Café Instántaneo Gourmet ALTOMAYO Doypack 150g,S/ 26.50 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,150.0,g,Café Instántaneo Gourmet ALTOMAYO Doypack,26.5
Frasco 200g,Café Instantáneo NESCAFÉ Fina Selección Frasco...,S/ 29.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,200.0,g,Café Instantáneo NESCAFÉ Fina Selección Frasco,29.9
Doypack 250g,Café Instantáneo KIRMA Doypack 250g,S/ 28.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,250.0,g,Café Instantáneo KIRMA Doypack,28.9
Doypack 250g,Café Instantáneo NESCAFÉ Tradición Doypack 250...,S/ 30.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,250.0,g,Café Instantáneo NESCAFÉ Tradición Doypack 250,30.9
Frasco 170g,Café Instantáneo NESCAFÉ Tradición Frasco 170g,S/ 24.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,170.0,g,Café Instantáneo NESCAFÉ Tradición Frasco,24.9
Frasco 180g,Café Instántaneo Intenso CAFETAL Frasco 180g,S/ 30.60 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,180.0,g,Café Instántaneo Intenso CAFETAL Frasco,30.6
Doypack 150g,Café Instántaneo Clásico ALTOMAYO Doypack 150g,S/ 17.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,150.0,g,Café Instántaneo Clásico ALTOMAYO Doypack,17.9
Frasco 45g,Café Instantáneo ALTOMAYO Gourmet Frasco 45g,S/ 11.10 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,45.0,g,Café Instantáneo ALTOMAYO Gourmet Frasco,11.1
Doypack 45g,Café Instantáneo Clásico ALTOMAYO Doypack 45g,S/ 5.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,45.0,g,Café Instantáneo Clásico ALTOMAYO Doypack,5.9
Frasco 170g,Café Instantáneo ALTOMAYO Descafeinado Frasco ...,S/ 29.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-06 14:43:32.995909,170.0,g,Café Instantáneo ALTOMAYO Descafeinado Frasco,29.9
