unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Doypack 1.8L,Detergente Líquido ETERNA Quita + Manchas Doyp...,S/ 19.90 un,plaza_vea,QUINUA ENTERA,2024-12-06 13:08:09.114198,1.8,l,Detergente Líquido ETERNA Quita + Manchas Doyp,19.9
Pack 2un,Pack Detergente Quita + Manchas ETERNA BIO Bot...,S/ 49.50 un,plaza_vea,QUINUA ENTERA,2024-12-06 13:08:09.114198,2.0,un,Pack Detergente Quita + Manchas ETERNA BIO Bot,49.5
