unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 350g,Espinaca BELL'S Bolsa 350g,S/ 3.99 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,350.0,g,Espinaca BELL'S Bolsa,3.99
Bolsa 150g,Espinaca Bebé BELL'S Bolsa 150g,S/ 4.39 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,150.0,g,Espinaca Bebé BELL'S Bolsa,4.39
Bolsa 500g,Espinaca VERDE PURO Bolsa 500g,S/ 8.99 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,500.0,g,Espinaca VERDE PURO Bolsa,8.99
Bolsa 180g,Espinaca Bebé VERDE PURO Bolsa 180g,S/ 8.59 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,180.0,g,Espinaca Bebé VERDE PURO Bolsa,8.59
Bolsa 400g,Fideos Spaguetti SANTA CATALINA Mediterráneo E...,S/ 5.30 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,400.0,g,Fideos Spaguetti SANTA CATALINA Mediterráneo E,5.3
Bandeja 500g,Ravioles DON ITALO De Ricotta con Espinaca Ban...,S/ 28 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,500.0,g,Ravioles DON ITALO De Ricotta con Espinaca Ban,28.0
Paquete 150g,Queso Crema Gourmet DELICE con Espinaca & Toci...,S/ 16.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,150.0,g,Queso Crema Gourmet DELICE con Espinaca & Toci,16.9
Bandeja 500g,Ravioles de Ricotta y Espinaca IL PASTIFICIO B...,S/ 29.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,500.0,g,Ravioles de Ricotta y Espinaca IL PASTIFICIO B,29.9
Caja 1un,Quiche de Tomate y Espinaca HOME CHEF Caja 1un,S/ 27.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,1.0,un,Quiche de Tomate y Espinaca HOME CHEF Caja,27.9
Paquete 500g,Raviolitos DON ITALO de Ricotta con Espinaca P...,S/ 23.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,500.0,g,Raviolitos DON ITALO de Ricotta con Espinaca P,23.9
Pote 140g,Queso Crema BELL'S Aceituna & Espinaca Pote 14...,S/ 11.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,140.0,g,Queso Crema BELL'S Aceituna & Espinaca Pote 14,11.9
Bolsa 400g,Raviolito Ricotta y Espinaca Kids IL PASTIFICI...,S/ 18.50 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,400.0,g,Raviolito Ricotta y Espinaca Kids IL PASTIFICI,18.5
Frasco 600g,Espinaca Extra EL CORTE INGLÉS Frasco 600g,S/ 9.80 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,600.0,g,Espinaca Extra EL CORTE INGLÉS Frasco,9.8
Caja 5un,Hamburguesa de Garbanzos y Espinacas SANÚA Caj...,S/ 21.19 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,5.0,un,Hamburguesa de Garbanzos y Espinacas SANÚA Caj,21.19
Frasco 200g,Dip de Alcachofa y Espinaca con Queso CASA VER...,S/ 9.50 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396,200.0,g,Dip de Alcachofa y Espinaca con Queso CASA VER,9.5
