unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pack 2un,Pack Aceite Vegetal PRIMOR Premium 900ml Botel...,S/ 18.50 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,2.0,un,Pack Aceite Vegetal PRIMOR Premium  Botel,18.5
Botella 900ml,Aceite Vegetal PRIMOR Premium Botella 900ml,S/ 9.50 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,900.0,ml,Aceite Vegetal PRIMOR Premium Botella,9.5
Botella 900ml,Aceite Vegetal BELL'S Botella 900ml,S/ 5.80 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,900.0,ml,Aceite Vegetal BELL'S Botella,5.8
Lata 140g,Trozos de Atún PRIMOR en Aceite Vegetal Lata 1...,S/ 5.50 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,140.0,g,Trozos de Atún PRIMOR en Aceite Vegetal Lata 1,5.5
Pack 2un,Pack Aceite Vegetal PRIMOR Clásico Botella 900...,S/ 17 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,2.0,un,Pack Aceite Vegetal PRIMOR Clásico Botella 900,17.0
Lata 140g,Filete de Atún en Aceite Vegetal FLORIDA Lata ...,S/ 5.90 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,140.0,g,Filete de Atún en Aceite Vegetal FLORIDA Lata,5.9
Botella 1.8L,Aceite Vegetal PRIMOR Clásico Botella 1.8L,S/ 16.30 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,1.8,l,Aceite Vegetal PRIMOR Clásico Botella,16.3
Botella 900ml,Aceite Vegetal PRIMOR Clásico Botella 900ml,S/ 8.40 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,900.0,ml,Aceite Vegetal PRIMOR Clásico Botella,8.4
Lata 140g,Filete de Atún PRIMOR en Aceite Vegetal Lata 1...,S/ 5.90 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,140.0,g,Filete de Atún PRIMOR en Aceite Vegetal Lata 1,5.9
Lata 150g,Filete de Atún CAMPOMAR en Aceite Vegetal Lata...,S/ 5.60 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,150.0,g,Filete de Atún CAMPOMAR en Aceite Vegetal Lata,5.6
Botella 900ml,Aceite Vegetal DELEITE Premium Botella 900ml,S/ 6.20 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,900.0,ml,Aceite Vegetal DELEITE Premium Botella,6.2
Botella 900ml,Aceite Vegetal COCINERO Botella 900ml,S/ 8 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,900.0,ml,Aceite Vegetal COCINERO Botella,8.0
Lata 150g,Lomos de Atún en Aceite Vegetal CAMPOMAR Lata ...,S/ 5.80 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,150.0,g,Lomos de Atún en Aceite Vegetal CAMPOMAR Lata,5.8
Lata 150g,Trozos de Atún en Aceite Vegetal CAMPOMAR Lata...,S/ 5.40 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,150.0,g,Trozos de Atún en Aceite Vegetal CAMPOMAR Lata,5.4
Pack 3un,Filete de Atún en Aceite Vegetal FLORIDA Lata ...,S/ 13 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,3.0,un,Filete de Atún en Aceite Vegetal FLORIDA Lata,13.0
Lata 140g,Filete de Atún en Aceite Vegetal FANNY Lata 14...,S/ 5.90 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,140.0,g,Filete de Atún en Aceite Vegetal FANNY Lata 14,5.9
Lata 170g,Filete de Caballa FRESCOMAR Aceite Vegetal Lat...,S/ 4.80 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,170.0,g,Filete de Caballa FRESCOMAR Aceite Vegetal Lat,4.8
Galonera 5L,Aceite Vegetal BELL'S Galonera 5L,S/ 31.30 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,5.0,l,Aceite Vegetal BELL'S Galonera,31.3
Bolsa 15Kg,Comida para Perros MIMASKOT Adultos Raza Media...,S/ 94.90 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,15.0,kg,Comida para Perros MIMASKOT Adultos Raza Media,94.9
Lata 140g,Filete de Atún en Aceite Vegetal GLORIA Lata 1...,S/ 6 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,140.0,g,Filete de Atún en Aceite Vegetal GLORIA Lata 1,6.0
Lata 140g,Trozos de Atún FLORIDA en Aceite Vegetal Lata ...,S/ 5.80 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,140.0,g,Trozos de Atún FLORIDA en Aceite Vegetal Lata,5.8
Bolsa 22Kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve...",S/ 133.90 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,22.0,kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve",133.9
Pack 2un,Pack Aceite Vegetal COCINERO Botella 900ml x 2...,S/ 16.10 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,2.0,un,Pack Aceite Vegetal COCINERO Botella  x 2,16.1
Lata 140g,Trozos de Atún en Aceite Vegetal GLORIA Lata 1...,S/ 5.90 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,140.0,g,Trozos de Atún en Aceite Vegetal GLORIA Lata 1,5.9
Botella 3L,Aceite Vegetal BELL'S Botella 3L,S/ 19.20 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,3.0,l,Aceite Vegetal BELL'S Botella,19.2
Bidón 5L,Aceite Vegetal DELEITE Premium Bidón 5L,S/ 35.50 un,plaza_vea,VEGETALES SANCOCHADOS,2024-12-06 14:40:23.832176,5.0,l,Aceite Vegetal DELEITE Premium Bidón,35.5
