unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 2.5 kg aprox.,Sandía,S/ 1.29 x kg,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,2.5,kg,Sandía,1.29
110g,Jabón en Barra PALMOLIVE Sandia & Lychee 3x110...,S/ 9.90 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,110.0,g,Jabón en Barra PALMOLIVE Sandia & Lychee 3x110,9.9
390ml,Gel de Ducha PALMOLIVE Sandía y Lychee 390ml,S/ 13.90 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,390.0,ml,Gel de Ducha PALMOLIVE Sandía y Lychee,13.9
Presentación 1 kg aprox.,Sandía Amarilla x kg,S/ 3.49 x kg,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,1.0,kg,Sandía Amarilla,3.49
Bandeja 300g,Sandía en Trozos BELL'S Bandeja 300g,S/ 5.69 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,300.0,g,Sandía en Trozos BELL'S Bandeja,5.69
Bandeja 300g,"Ensalada de Piña, Sandía y Papaya BELL'S Bande...",S/ 5.69 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,300.0,g,"Ensalada de Piña, Sandía y Papaya BELL'S Bande",5.69
Bolsa 50g,Gomitas MOGUL Sandía Extreme Bolsa 50g,S/ 1.90 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,50.0,g,Gomitas MOGUL Sandía Extreme Bolsa,1.9
Frasco 300ml,Shampoo FRUCTIS Hair Food de Sandía Frasco 300...,S/ 23.50 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,300.0,ml,Shampoo FRUCTIS Hair Food de Sandía Frasco 300,23.5
Envase 18un,Chicle TRIDENT Sin Azúcar sabor Sandia Envase ...,S/ 4.10 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,18.0,un,Chicle TRIDENT Sin Azúcar sabor Sandia Envase,4.1
Bandeja 300g,"Ensalada de Uva, Sandía y Piña BELL'S Bandeja ...",S/ 5.99 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,300.0,g,"Ensalada de Uva, Sandía y Piña BELL'S Bandeja",5.99
Bolsa 80g,Gomitas MOGUL Sandía Extreme Bolsa 80g,S/ 3.90 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,80.0,g,Gomitas MOGUL Sandía Extreme Bolsa,3.9
Bandeja 300g,"Ensalada de Papaya, Sandía y Melón BELL'S Band...",S/ 5.69 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,300.0,g,"Ensalada de Papaya, Sandía y Melón BELL'S Band",5.69
Frasco 350ml,Crema de Tratamiento FRUCTIS Hair Food de Sand...,S/ 23.50 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,350.0,ml,Crema de Tratamiento FRUCTIS Hair Food de Sand,23.5
Bandeja 300g,"Ensalada de Piña, Sandía y Melón BELL'S Bandej...",S/ 5.69 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,300.0,g,"Ensalada de Piña, Sandía y Melón BELL'S Bandej",5.69
Pack 2un,Bebida FRU + Mango Sandia Botella 400ml,S/ 4.99 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,2.0,un,Bebida FRU + Mango Sandia Botella,4.99
Caja 12un,Goma de Mascar TRIDENT Sabor a Sandía Caja 12u...,S/ 32.90 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,12.0,un,Goma de Mascar TRIDENT Sabor a Sandía Caja 12u,32.9
Lata 473ml,Ready To Drink (RTD) FOURLOKO Sandia Lata 473m...,S/ 10.90 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,473.0,ml,Ready To Drink (RTD) FOURLOKO Sandia Lata 473m,10.9
Botella 1L,Bebida de Mango y Sandía FRU+ Botella 1L,S/ 8.30 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,1.0,l,Bebida de Mango y Sandía FRU+ Botella,8.3
Envase 9un,Chicle TRIDENT Splash Sin Azúcar sabor Hierbab...,S/ 3.60 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,9.0,un,Chicle TRIDENT Splash Sin Azúcar sabor Hierbab,3.6
Frasco 300ml,Acondicionador FRUCTIS Hair Food de Sandía Fra...,S/ 23.50 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,300.0,ml,Acondicionador FRUCTIS Hair Food de Sandía Fra,23.5
Bolsa 40g,Goma de Mascar HUBBA BUBBA Max Fresa Sandia Bo...,S/ 5.50 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,40.0,g,Goma de Mascar HUBBA BUBBA Max Fresa Sandia Bo,5.5
Bolsa 20g,Roller Fantasi FINI Sandía Bolsa 20g,S/ 2 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,20.0,g,Roller Fantasi FINI Sandía Bolsa,2.0
Tubo 4.25g,Protector Labial SUN BUM Sandia FPS30 Tubo 4.2...,S/ 19.90 un,plaza_vea,SANDÍA,2024-12-06 14:05:10.717387,4.25,g,Protector Labial SUN BUM Sandia FPS30 Tubo 4.2,19.9
