unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 9un,Paño Absorbente SCOTCH BRITE Paquete 9un,S/ 21.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,9.0,un,Paño Absorbente SCOTCH BRITE Paquete,21.9
Paquete 200g,Jamón de Pechuga de Pavo BRAEDT Balance Paquet...,S/ 17.50 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,200.0,g,Jamón de Pechuga de Pavo BRAEDT Balance Paquet,17.5
Paquete 4un,Paño SCOTCH-BRITE Microfibra Multiusos Paquete...,S/ 15.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,4.0,un,Paño SCOTCH-BRITE Microfibra Multiusos Paquete,15.9
Presentación 0.4 kg aprox.,Trucha Eviscerada,S/ 19.90 x kg,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,0.4,kg,Trucha Eviscerada,19.9
Paquete 1un,Paño Reutilizable SCOTT Duramax Paquete 1un,S/ 7.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,1.0,un,Paño Reutilizable SCOTT Duramax Paquete,7.9
Paquete 1un,Paño Reutilizable SCOTT Duramax 2 en 1 Paquete...,S/ 14.50 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,1.0,un,Paño Reutilizable SCOTT Duramax 2 en 1 Paquete,14.5
Botella 500ml,Desinfectante de Baño PATO Líquido Marina Bote...,S/ 16.60 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,500.0,ml,Desinfectante de Baño PATO Líquido Marina Bote,16.6
Caja 1un,Desinfectante de Baño PATO Discos Activos Lava...,S/ 9.30 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,1.0,un,Desinfectante de Baño PATO Discos Activos Lava,9.3
Presentación 0.4 kg aprox.,Trucha Eviscerada Congelada,S/ 19.90 x kg,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,0.4,kg,Trucha Eviscerada Congelada,19.9
Paquete 3un,Paño Reutilizable SCOTT Duramax Paquete 3un,S/ 19.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,3.0,un,Paño Reutilizable SCOTT Duramax Paquete,19.9
Bolsa 200g,Jamón CASA EUROPA Pechuga de Pavo Bolsa 200g,S/ 15.99 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,200.0,g,Jamón CASA EUROPA Pechuga de Pavo Bolsa,15.99
Paquete 480g,Jamón de Pavo BRAEDT Paquete 480g,S/ 21.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,480.0,g,Jamón de Pavo BRAEDT Paquete,21.9
Lata 156g,Alimento Húmedo para Gatos FELIX Original Pavo...,S/ 6.50 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,156.0,g,Alimento Húmedo para Gatos FELIX Original Pavo,6.5
Lata 330g,Comida para Gatos RICOCAT Adultos Paté Pavo e ...,S/ 6.50 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,330.0,g,Comida para Gatos RICOCAT Adultos Paté Pavo e,6.5
Frasco 710ml,Desinfectante Baño PATO Líquido Destructor Sar...,S/ 20.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,710.0,ml,Desinfectante Baño PATO Líquido Destructor Sar,20.9
Paquete 4un,Paño SCOTCH-BRITE Súper Absorbente Paquete 4un,S/ 16.20 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,4.0,un,Paño SCOTCH-BRITE Súper Absorbente Paquete,16.2
Paquete 3un,Desinfectante de Baño PATO Pastilla Fragancia ...,S/ 23 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,3.0,un,Desinfectante de Baño PATO Pastilla Fragancia,23.0
Paquete 200g,Jamón de Pechuga de Pavo Ahumado BRAEDT Paquet...,S/ 18.49 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,200.0,g,Jamón de Pechuga de Pavo Ahumado BRAEDT Paquet,18.49
Doypack 800g,Comida Congelada para Perros RAMBALA Premium H...,S/ 17.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,800.0,g,Comida Congelada para Perros RAMBALA Premium H,17.9
Caja 38g,Desinfectante de Baño PATO Discos Activos Bris...,S/ 12 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,38.0,g,Desinfectante de Baño PATO Discos Activos Bris,12.0
Paquete 14un,Paño Scotch-Brite Secatodo Paquete 14un,S/ 21.50 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,14.0,un,Paño Scotch-Brite Secatodo Paquete,21.5
Caja 1un,Desinfectante de Baño PATO Discos Activos Bris...,S/ 9.30 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,1.0,un,Desinfectante de Baño PATO Discos Activos Bris,9.3
Bolsa 4un,Milanesa de Pavo SAN FERNANDO Bolsa 415g,S/ 15.79 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,4.0,un,Milanesa de Pavo SAN FERNANDO Bolsa,15.79
Doypack 800g,Comida Congelada para Perros RAMBALA Premium ...,S/ 14.50 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,800.0,g,Comida Congelada para Perros RAMBALA Premium,14.5
Paquete 250g,Hot Dog de Pavo BRAEDT Balance Paquete 250g,S/ 9.99 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,250.0,g,Hot Dog de Pavo BRAEDT Balance Paquete,9.99
Caja 3un,Desinfectante de Baño PATO Adhesivo Lavanda Ca...,S/ 7.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,3.0,un,Desinfectante de Baño PATO Adhesivo Lavanda Ca,7.9
Bandeja 150g,Jamón de Pechuga de Pavo Ahumado SANT DALMAI P...,S/ 10.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,150.0,g,Jamón de Pechuga de Pavo Ahumado SANT DALMAI P,10.9
Caja 1un,Desinfectante de Baño PATO Discos Activos Limó...,S/ 9.30 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,1.0,un,Desinfectante de Baño PATO Discos Activos Limó,9.3
Bolsa 12un,Min Pao Salado DELIFREEZE Bolsa 12 un,S/ 19.89 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,12.0,un,Min Pao Salado DELIFREEZE Bolsa,19.89
Empaque 4un,Kit Limpiador para Zapatillas SANTIAGO Espuma ...,S/ 27.50 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,4.0,un,Kit Limpiador para Zapatillas SANTIAGO Espuma,27.5
Botella 500ml,Desinfectante Líquido de Baño PATO Limpieza Av...,S/ 16.60 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,500.0,ml,Desinfectante Líquido de Baño PATO Limpieza Av,16.6
Paquete 500g,Hot Dog de Pavo BRAEDT Balance Paquete 500g,S/ 18.90 un,plaza_vea,PAVO EVISCERADO,2024-12-06 13:30:51.075765,500.0,g,Hot Dog de Pavo BRAEDT Balance Paquete,18.9
