unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 24.99 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,0.6,kg,Carne Molida de Res Empacada al vacío EL BUEN,24.99
Bolsa 750g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7...,S/ 11.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,750.0,g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7,11.5
Presentación 0.25 kg aprox.,Ajo Entero,S/ 14.99 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,0.25,kg,Ajo Entero,14.99
Presentación 0.25 kg aprox.,Ají Amarillo x kg,S/ 5.49 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,0.25,kg,Ají Amarillo,5.49
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,0.6,kg,Carne Molida Light de Res Empacada al vacío EL,34.8
Botella 500ml,Sillao AJI-NO-SILLAO Botella 500ml,S/ 4.70 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,500.0,ml,Sillao AJI-NO-SILLAO Botella,4.7
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,500.0,g,Carne Molida de Pavita x,12.9
Presentación 1 kg aprox.,Camote Morado,S/ 2.69 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,1.0,kg,Camote Morado,2.69
Bolsa 750g,Pan de Molde BIMBO Integral Bolsa 750g,S/ 11.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,750.0,g,Pan de Molde BIMBO Integral Bolsa,11.5
Doypack 250g,Ají Panca Molido SIBARITA Panquita Doypack 250...,S/ 8.40 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,250.0,g,Ají Panca Molido SIBARITA Panquita Doypack 250,8.4
Presentación 0.5 kg aprox.,Maíz Morado x Kg,S/ 7.99 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,0.5,kg,Maíz Morado,7.99
Bolsa 540g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa...,S/ 10.89 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,540.0,g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa,10.89
Paquete 1un,Rocoto x unidad,S/ 0.99 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,1.0,un,Rocoto ad,0.99
Sobre 18g,Pimienta BELL'S Negra molida Sobre 18Gr,S/ 2.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,18.0,g,Pimienta BELL'S Negra molida Sobre r,2.5
Bolsa 560g,Pan de Molde Blanco DON MAMINO sin Corteza Bol...,S/ 13.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,560.0,g,Pan de Molde Blanco DON MAMINO sin Corteza Bol,13.5
Bolsa 600g,Pan de Molde Integral BIMBO Vital Multicereal ...,S/ 14.80 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,600.0,g,Pan de Molde Integral BIMBO Vital Multicereal,14.8
Envase 250g,Ají de la Casa FERYMAR Envase 250g,S/ 8.70 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,250.0,g,Ají de la Casa FERYMAR Envase,8.7
Bolsa 500g,Pan de Molde Blanco LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,500.0,g,Pan de Molde Blanco LA FLORENCIA Bolsa,7.9
Doypack 400g,Crema ALACENA Tarí Base de Ají Doypack 400g,S/ 13.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,400.0,g,Crema ALACENA Tarí Base de Ají Doypack,13.5
Bolsa 500g,Pan de Molde Integral LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9
