unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bandeja 500g,Blueberries BELL'S FRESCOS Bandeja 500g,S/ 14.40 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,500.0,g,Blueberries BELL'S FRESCOS Bandeja,14.4
Bandeja 1un,Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.0,un,Blueberries BELL'S FRESCOS Bandeja,8.99
Bandeja 100g,Blueberries BELL'S FRESCOS Bandeja 100g,S/ 3.29 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,100.0,g,Blueberries BELL'S FRESCOS Bandeja,3.29
Pote 1Kg,Yogurt Griego de Arándanos VAKIMU YOG Pote 1Kg,S/ 15.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.0,kg,Yogurt Griego de Arándanos VAKIMU YOG Pote,15.9
Pote 900g,Yogurt Griego Descremado DANLAC Sabor a Aránda...,S/ 17.50 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,900.0,g,Yogurt Griego Descremado DANLAC Sabor a Aránda,17.5
Bandeja 100g,Mix Blueberries Frambuesa BELL'S Bandeja 100g,S/ 8.60 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,100.0,g,Mix Blueberries Frambuesa BELL'S Bandeja,8.6
Bandeja 300g,Mix Blueberries Aguaymanto BELL'S Bandeja 300g,S/ 8.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,300.0,g,Mix Blueberries Aguaymanto BELL'S Bandeja,8.9
Pote 500g,Yogurt VAKIMU +Pro Sabor Arándanos Pote 500g,S/ 14.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,500.0,g,Yogurt VAKIMU +Pro Sabor Arándanos Pote,14.9
Bolsa 1Kg,"Mix Arándano, Fresa y Frambuesa Congelado EL F...",S/ 20.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.0,kg,"Mix Arándano, Fresa y Frambuesa Congelado EL F",20.9
Bandeja 1un,Blueberries BELL'S FRESCOS Paquete 900g,S/ 24.99 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.0,un,Blueberries BELL'S FRESCOS Paquete,24.99
Pote 160g,Yogurt VAKIMU +Pro Sabor Arándanos Pote 160g,S/ 6.10 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,160.0,g,Yogurt VAKIMU +Pro Sabor Arándanos Pote,6.1
Caja 12un,Cereal Bar COSTA Arándanos Caja 12un,S/ 6 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,12.0,un,Cereal Bar COSTA Arándanos Caja,6.0
Bolsa 180g,"Mix Maní, Almendras y Arándanos GRANUTS Bolsa ...",S/ 10.49 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,180.0,g,"Mix Maní, Almendras y Arándanos GRANUTS Bolsa",10.49
Pote 1Kg,Yogurt Griego TIGO de Arándano & Chía Pote 1Kg,S/ 15.29 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.0,kg,Yogurt Griego TIGO de Arándano & Chía Pote,15.29
Paquete 6un,Galletas con Quinua y Arándanos +NUTRI Co Caja...,S/ 15.30 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,6.0,un,Galletas con Quinua y Arándanos +NUTRI Co Caja,15.3
Frasco 180g,Mermelada Light de Arándanos CASA VERDE Frasco...,S/ 12.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,180.0,g,Mermelada Light de Arándanos CASA VERDE Frasco,12.9
Frasco 420g,Yogurt Griego Descremado DANLAC con Arándanos ...,S/ 10.99 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,420.0,g,Yogurt Griego Descremado DANLAC con Arándanos,10.99
Bolsa 1Kg,Arándanos Entero Congelado EL FRUTERO Bolsa 1K...,S/ 21.50 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.0,kg,Arándanos Entero Congelado EL FRUTERO Bolsa 1K,21.5
Envase de Plastico 200g,Mezcla de Arándanos BELL'S Táper 200g,S/ 10 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,200.0,g,Mezcla de Arándanos BELL'S Táper,10.0
Galonera 1.6Kg,Yogurt Griego Bebible TIGO Sabor Arándano y Ch...,S/ 17.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.6,kg,Yogurt Griego Bebible TIGO Sabor Arándano y Ch,17.9
Frasco 210g,Mermelada CASA VERDE Arándano y Mango Frasco 2...,S/ 9 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,210.0,g,Mermelada CASA VERDE Arándano y Mango Frasco 2,9.0
Botella 950g,Yogurt GLORIA ActiBio con Linaza Sabor a Pitah...,S/ 7.50 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,950.0,g,Yogurt GLORIA ActiBio con Linaza Sabor a Pitah,7.5
Caja 400g,Granola BELL'S Arándanos Caja 400g,S/ 9.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,400.0,g,Granola BELL'S Arándanos Caja,9.9
Caja 20un,Infusiones SAINT GOTTARD Arandano frambuesa Ca...,S/ 9.40 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,20.0,un,Infusiones SAINT GOTTARD Arandano frambuesa Ca,9.4
Vaso 115g,Yogurt Griego LAIVE Sabor a Arándanos Vaso 115...,S/ 2 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,115.0,g,Yogurt Griego LAIVE Sabor a Arándanos Vaso 115,2.0
Frasco 390g,Mermelada de Arándanos SPREAD sin Azúcar Añadi...,S/ 19.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,390.0,g,Mermelada de Arándanos SPREAD sin Azúcar Añadi,19.9
Caja 50g,Galleta BABY MUM Arándano Caja 50g,S/ 13.99 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,50.0,g,Galleta BABY MUM Arándano Caja,13.99
Caja 350g,Cereal MCCALLUM'S Multicereal con Arándanos Ca...,S/ 13.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,350.0,g,Cereal MCCALLUM'S Multicereal con Arándanos Ca,13.9
Botella 800g,Yogurt Griego LAIVE Sabor a Arándanos Botella ...,S/ 9.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,800.0,g,Yogurt Griego LAIVE Sabor a Arándanos Botella,9.9
Paquete 500g,Arándano Congelado FEST Paquete 500g,S/ 9.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,500.0,g,Arándano Congelado FEST Paquete,9.9
Botella 300ml,Bebida Natural BIO Arándano con Uva y Manzana ...,S/ 3.50 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,300.0,ml,Bebida Natural BIO Arándano con Uva y Manzana,3.5
Bandeja 500g,Blueberries Frescos AFFRESCARE Bandeja 500g,S/ 14.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,500.0,g,Blueberries Frescos AFFRESCARE Bandeja,14.9
Vaso 175g,Yogurt Griego TIGO Arándano con Chía y Granola...,S/ 5.09 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,175.0,g,Yogurt Griego TIGO Arándano con Chía y Granola,5.09
Pote 160g,Yogurt Griego VAKIMU Sabor Arándanos Pote 160g,S/ 5.50 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,160.0,g,Yogurt Griego VAKIMU Sabor Arándanos Pote,5.5
Doypack 120g,Bites Arándanos Doble Chocolate KARINAT Doypac...,S/ 13.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,120.0,g,Bites Arándanos Doble Chocolate KARINAT Doypac,13.9
Pote 750g,Yogurt Griego TIGO Arándano y Chía Pote 750g,S/ 12.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,750.0,g,Yogurt Griego TIGO Arándano y Chía Pote,12.9
Bolsa 190g,Galletas SANTIVERI Arándanos 0% Azúcar Bolsa 1...,S/ 19.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,190.0,g,Galletas SANTIVERI Arándanos 0% Azúcar Bolsa 1,19.9
Bolsa 50g,Mezcla GRANUTS Arándanos Bolsa 50g,S/ 3.70 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,50.0,g,Mezcla GRANUTS Arándanos Bolsa,3.7
Botella 285g,Yogurt Griego TIGO Arándanos con Chía Botella ...,S/ 4.10 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,285.0,g,Yogurt Griego TIGO Arándanos con Chía Botella,4.1
Botella 1.89L,Jugo de Fruta L'ONDA Arándano Botella 1.89L,S/ 18.20 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.89,l,Jugo de Fruta L'ONDA Arándano Botella,18.2
Pote 160g,Yogurt Griego TIGO Arándano con Chía Pote 160g,S/ 4.29 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,160.0,g,Yogurt Griego TIGO Arándano con Chía Pote,4.29
Caja 250ml,Bebida de Arándano Uva PULP Forti 250ml Paquet...,S/ 7.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,250.0,ml,Bebida de Arándano Uva PULP Forti  Paquet,7.9
Paquete 180g,"Barra de Avena, Quinua y Arándanos VITALMAX Pa...",S/ 14.40 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,180.0,g,"Barra de Avena, Quinua y Arándanos VITALMAX Pa",14.4
Botella 1L,Bebida de Arándanos L'ONDA con Té Verde Botell...,S/ 8.99 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,1.0,l,Bebida de Arándanos L'ONDA con Té Verde Botell,8.99
Botella 50g,Puff Snack Fresa y Arándanos WANT WANT Baby Mu...,S/ 14.80 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,50.0,g,Puff Snack Fresa y Arándanos WANT WANT Baby Mu,14.8
Botella 800g,Yogurt Bebible Griego TIGO Arándano y Chía Bot...,S/ 9.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,800.0,g,Yogurt Bebible Griego TIGO Arándano y Chía Bot,9.9
Frasco 280g,Mermelada HELIOS Arándanos Dulce Diet Frasco 2...,S/ 22.70 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,280.0,g,Mermelada HELIOS Arándanos Dulce Diet Frasco 2,22.7
Pote 300g,Galletas con Arándanos sin Gluten LA FLORENCIA...,S/ 19.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,300.0,g,Galletas con Arándanos sin Gluten LA FLORENCIA,19.9
Doypack 90g,Puré de Manzana y Arándano Orgánico AMA TIME D...,S/ 6.30 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,90.0,g,Puré de Manzana y Arándano Orgánico AMA TIME D,6.3
Frasco 330g,Mermelada CREMA&NATA Diet Arándano Frasco 330g,S/ 32.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,330.0,g,Mermelada CREMA&NATA Diet Arándano Frasco,32.9
Pote 500g,Yogurt Griego TIGO Sabor Arándanos con Chía Po...,S/ 9.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,500.0,g,Yogurt Griego TIGO Sabor Arándanos con Chía Po,9.9
Pote 260g,Mermelada BERRIES Arándanos y Naranja Pote 260...,S/ 22.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,260.0,g,Mermelada BERRIES Arándanos y Naranja Pote 260,22.9
Caja 350g,Cereal UNIÓN con Arándanos y Piña Liofilizada ...,S/ 22.50 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,350.0,g,Cereal UNIÓN con Arándanos y Piña Liofilizada,22.5
Caja 275g,Cereal Müsli Arándanos KELLOGGS Caja 275g,S/ 24.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,275.0,g,Cereal Müsli Arándanos KELLOGGS Caja,24.9
Botella 700ml,Gin ANDEAN Arándanos Botella 700ml,S/ 137.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,700.0,ml,Gin ANDEAN Arándanos Botella,137.9
Pote 260g,Mermelada BERRIES Arándanos Pote 260g,S/ 22.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,260.0,g,Mermelada BERRIES Arándanos Pote,22.9
Pote 260g,"Mermelada BERRIES Arándanos, Frambuesa y Mora ...",S/ 22.90 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,260.0,g,"Mermelada BERRIES Arándanos, Frambuesa y Mora",22.9
Caja 18un,Infusión BIGELOW Arándanos y Aloe Caja 18un,S/ 26.50 un,plaza_vea,ARÁNDANOS,2024-12-06 14:00:50.700047,18.0,un,Infusión BIGELOW Arándanos y Aloe Caja,26.5
