unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Paquete 370g,Pack Jamón Pizza BRAEDT Queso Edam Paquete 370...,S/ 13.40 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,370.0,g,Pack Jamón Pizza BRAEDT Queso Edam Paquete 370,13.4
Paquete 440g,Queso Edam LAIVE Paquete 440g,S/ 21.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,440.0,g,Queso Edam LAIVE Paquete,21.9
Paquete 180g,Queso Crema PHILADELPHIA Brick Original Paquet...,S/ 9.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Crema PHILADELPHIA Brick Original Paquet,9.9
Presentación 0.3 kg aprox.,Queso Fresco SBELT,S/ 10.77,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,0.3,kg,Queso Fresco SBELT,10.77
Presentación 0.3 kg aprox.,Queso Fresco sin Lactosa LAIVE,S/ 10.77,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,0.3,kg,Queso Fresco sin Lactosa LAIVE,10.77
Presentación 0.4 kg aprox.,Queso Fresco BONLÉ,S/ 14.36,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,0.4,kg,Queso Fresco BONLÉ,14.36
Pack 300g,Pack Mixto Queso Edam + Jamón Americano LAIVE ...,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,300.0,g,Pack Mixto Queso Edam + Jamón Americano LAIVE,11.9
Presentación 0.3 kg aprox.,Queso Fresco GLORIA Paquete 250g,S/ 11.49,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,0.3,kg,Queso Fresco GLORIA Paquete,11.49
Paquete 180g,Queso Edam BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Edam BRAEDT Paquete,11.9
Paquete 250g,Queso Mozzarella en Bola BONLÉ Paquete 250g,S/ 12.20 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,250.0,g,Queso Mozzarella en Bola BONLÉ Paquete,12.2
Paquete 440g,Queso Edam BRAEDT Paquete 440g,S/ 22.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,440.0,g,Queso Edam BRAEDT Paquete,22.5
Paquete 180g,Queso Gouda BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Gouda BRAEDT Paquete,11.9
Paquete 180g,Queso Edam LAIVE Sin Lactosa Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Edam LAIVE Sin Lactosa Paquete,11.9
Paquete 35g,Queso Parmesano Rallado LAIVE Paquete 35g,S/ 4.60 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,35.0,g,Queso Parmesano Rallado LAIVE Paquete,4.6
Paquete 6un,Galletas Saladas RITZ sabor Queso Paquete 6un,S/ 4.79 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,6.0,un,Galletas Saladas RITZ sabor Queso Paquete,4.79
Paquete 35g,Queso Parmesano Rallado BONLÉ Paquete 35g,S/ 4.70 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,35.0,g,Queso Parmesano Rallado BONLÉ Paquete,4.7
Presentación 1.35 kg aprox.,Panceta de Cerdo con Hueso y Piel EL BUEN CORT...,S/ 24.89 x kg,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,1.35,kg,Panceta de Cerdo con Hueso y Piel EL BUEN CORT,24.89
Bolsa 250g,Queso Mozzarella para Pizza BELL'S SELECCIÓN B...,S/ 10.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,250.0,g,Queso Mozzarella para Pizza BELL'S SELECCIÓN B,10.9
Paquete 136g,Queso Fundido BONLÉ Sabor Cheddar Paquete 136g,S/ 6.60 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,136.0,g,Queso Fundido BONLÉ Sabor Cheddar Paquete,6.6
Presentación 0.3 kg aprox.,Queso Fresco LAIVE,S/ 10.65,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,0.3,kg,Queso Fresco LAIVE,10.65
Paquete 500g,Queso Edam BONLÉ Paquete 500g,S/ 24.10 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,500.0,g,Queso Edam BONLÉ Paquete,24.1
Paquete 440g,Queso Edam BELLS Paquete 440g,S/ 19.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,440.0,g,Queso Edam BELLS Paquete,19.5
Paquete 340g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ ...,S/ 14.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,340.0,g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ,14.5
Pote 150g,Queso Crema PHILADELPHIA Soft Original Pote 15...,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,150.0,g,Queso Crema PHILADELPHIA Soft Original Pote 15,11.9
Paquete 180g,Queso Edam LAIVE Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Edam LAIVE Paquete,11.9
Caja 227g,Queso Crema BELL'S Caja 227g,S/ 9.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,227.0,g,Queso Crema BELL'S Caja,9.9
Paquete 227g,Queso Cheddar LAIVE Paquete 227g,S/ 12.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,227.0,g,Queso Cheddar LAIVE Paquete,12.9
Paquete 250g,Queso Mozzarella LAIVE Paquete 250g,S/ 12.40 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,250.0,g,Queso Mozzarella LAIVE Paquete,12.4
Paquete 180g,Queso Mozzarella BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Mozzarella BRAEDT Paquete,11.9
Paquete 35g,Queso Parmesano BELL'S Paquete 35g,S/ 4.20 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,35.0,g,Queso Parmesano BELL'S Paquete,4.2
Paquete 250g,Queso Mozzarella Light LAIVE Sbelt Paquete 250...,S/ 13.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,250.0,g,Queso Mozzarella Light LAIVE Sbelt Paquete 250,13.9
Pote 150g,Queso Crema PHILADELPHIA Soft Light Pote 150g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,150.0,g,Queso Crema PHILADELPHIA Soft Light Pote,11.9
Paquete 440g,Queso Gouda BRAEDT Tamaño Familiar Paquete 440...,S/ 20.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,440.0,g,Queso Gouda BRAEDT Tamaño Familiar Paquete 440,20.9
Bolsa 338g,Pack Jamón Sándwich + Queso Edam SAN FERNANDO ...,S/ 14.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,338.0,g,Pack Jamón Sándwich + Queso Edam SAN FERNANDO,14.9
Presentación 0.45 kg aprox.,Queso Fresco GLORIA Paquete 400g,S/ 16.16,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,0.45,kg,Queso Fresco GLORIA Paquete,16.16
Paquete 136g,Queso Fundido BONLÉ Sabor Natural Paquete 136g,S/ 6.60 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,136.0,g,Queso Fundido BONLÉ Sabor Natural Paquete,6.6
Bolsa 200g,Queso Parmesano PIAMONTE Paquete 200g,S/ 13.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,200.0,g,Queso Parmesano PIAMONTE Paquete,13.5
Paquete 225g,Queso Cottage PLUSA Paquete 225g,S/ 11.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,225.0,g,Queso Cottage PLUSA Paquete,11.5
Paquete 500g,Queso Edam GLORIA Paquete 500g,S/ 25.10 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,500.0,g,Queso Edam GLORIA Paquete,25.1
Paquete 180g,Queso Edam BELLS Paquete 180g,S/ 9.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Edam BELLS Paquete,9.5
Bolsa 180g,Queso Paria GLORIA en Tajadas Paquete 180g,S/ 10.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365,180.0,g,Queso Paria GLORIA en Tajadas Paquete,10.9
