unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 24.99 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,0.6,kg,Carne Molida de Res Empacada al vacío EL BUEN,24.99
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,0.6,kg,Carne Molida Light de Res Empacada al vacío EL,34.8
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,500.0,g,Carne Molida de Pavita x,12.9
Doypack 250g,Ají Panca Molido SIBARITA Panquita Doypack 250...,S/ 8.40 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,250.0,g,Ají Panca Molido SIBARITA Panquita Doypack 250,8.4
Bolsa 280g,Tortillas BIMBO Cero Cero Bolsa 280g,S/ 6.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,280.0,g,Tortillas BIMBO Cero Cero Bolsa,6.9
Presentación 1.35 kg aprox.,Panceta de Cerdo con Hueso y Piel EL BUEN CORT...,S/ 24.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.35,kg,Panceta de Cerdo con Hueso y Piel EL BUEN CORT,24.89
Paquete 10un,Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 7.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Tri,7.2
Caja 42g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo,2.2
Bolsa 240g,Pan Pita BIMBO Cero Cero Bolsa 240g,S/ 6.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,240.0,g,Pan Pita BIMBO Cero Cero Bolsa,6.8
Bolsa 850g,Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,850.0,g,Hamburguesa de Carne La Super SAN FERNANDO Bol,12.7
Paquete 500g,Carne Molida Congelada LOS HIERROS 500g,S/ 10.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,500.0,g,Carne Molida Congelada LOS HIERROS,10.9
Bolsa 910g,Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,910.0,g,Hamburguesa de Carne La Casera SAN FERNANDO Bo,12.6
Bolsa 80g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,80.0,g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa,1.6
Presentación 1.4 kg aprox.,Guiso de Cerdo Nacional Fresco x kg,S/ 19.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.4,kg,Guiso de Cerdo Nacional Fresco,19.9
Presentación 1.04 kg aprox.,Chuleta de Lomo de Cerdo,S/ 18.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.04,kg,Chuleta de Lomo de Cerdo,18.89
Presentación 1.2 kg aprox.,Bife de Lomo de Cerdo EL BUEN CORTE,S/ 28.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.2,kg,Bife de Lomo de Cerdo EL BUEN CORTE,28.9
Presentación 2.6 kg aprox.,Panceta de Cerdo con Piel Congelada x Kg,S/ 24.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,2.6,kg,Panceta de Cerdo con Piel Congelada,24.9
Bolsa 15Kg,Comida para Perros MIMASKOT Adultos Raza Media...,S/ 94.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,15.0,kg,Comida para Perros MIMASKOT Adultos Raza Media,94.9
Frasco 6g,Protector Solar Facial NEUTROGENA Sun Fresh De...,S/ 65.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,6.0,g,Protector Solar Facial NEUTROGENA Sun Fresh De,65.9
Bolsa 9Kg,Comida para Gatos RICOCAT Gatitos Carne Pescad...,S/ 85.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,9.0,kg,Comida para Gatos RICOCAT Gatitos Carne Pescad,85.9
Caja 75.2g,Caldo en Cubitos MAGGI sabor Carne Caja 75.2g,S/ 4.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,75.2,g,Caldo en Cubitos MAGGI sabor Carne Caja,4.5
Paquete 10un,Pan Árabe Blanco EL CEDRO Bolsa 10un,S/ 7.30 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,10.0,un,Pan Árabe Blanco EL CEDRO Bolsa,7.3
Bolsa 560g,Pan Integral BIMBO Cero Cero Bolsa 560g,S/ 10.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,560.0,g,Pan Integral BIMBO Cero Cero Bolsa,10.8
Presentación 1.04 kg aprox.,Chuleta de Pierna de Cerdo con Piel,S/ 18.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.04,kg,Chuleta de Pierna de Cerdo con Piel,18.89
Bolsa 8Kg,Alimento para Gatos CAT CHOW Adulto Sabor Salm...,S/ 104.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,8.0,kg,Alimento para Gatos CAT CHOW Adulto Sabor Salm,104.9
Bolsa 22Kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve...",S/ 133.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,22.0,kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve",133.9
Paquete 25un,Caldo MAGGI Cubito Sabor Carne 100g Paquete 25...,S/ 5.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,25.0,un,Caldo MAGGI Cubito Sabor Carne  Paquete 25,5.5
Bolsa 140g,Tostadas Integrales BIMBO Cero Cero Bolsa 140g,S/ 5.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,140.0,g,Tostadas Integrales BIMBO Cero Cero Bolsa,5.8
Bolsa 12un,Tortilla Artesanal Clásica EL CEDRO Bolsa 12un,S/ 8.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,12.0,un,Tortilla Artesanal Clásica EL CEDRO Bolsa,8.5
Bolsa 530g,Pan Blanco BIMBO Cero Cero Bolsa 530g,S/ 10.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,530.0,g,Pan Blanco BIMBO Cero Cero Bolsa,10.5
Bolsa 15Kg,Comida para Perros RICOCAN Cachorros Razas Med...,S/ 105.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,15.0,kg,Comida para Perros RICOCAN Cachorros Razas Med,105.9
Frasco 250g,Aderezo BELL'S Con ají panca molido y especias...,S/ 5.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,250.0,g,Aderezo BELL'S Con ají panca molido y especias,5.9
Tubo 40g,Protector Solar Facial NEUTROGENA Sun Fresh De...,S/ 65.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,40.0,g,Protector Solar Facial NEUTROGENA Sun Fresh De,65.9
Bolsa 15Kg,Comida para Perros RICOCAN Cachorros Pequeños ...,S/ 105.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,15.0,kg,Comida para Perros RICOCAN Cachorros Pequeños,105.9
Bolsa 12un,Tortilla Artesanal Integral EL CEDRO Bolsa 12u...,S/ 9.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,12.0,un,Tortilla Artesanal Integral EL CEDRO Bolsa 12u,9.9
Paquete 100g,Paté de Cerdo BRAEDT Paquete 100g,S/ 3.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,100.0,g,Paté de Cerdo BRAEDT Paquete,3.9
Lata 330g,Comida para Perros RICOCAN Adultos Paté con Ca...,S/ 5.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,330.0,g,Comida para Perros RICOCAN Adultos Paté con Ca,5.9
Caja 12un,Siu Mai DELI FREEZE de Cerdo Caja 12un,S/ 13.99 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,12.0,un,Siu Mai DELI FREEZE de Cerdo Caja,13.99
Tubo 40g,Protector Solar Facial NEUTROGENA Sun Fresh De...,S/ 65.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,40.0,g,Protector Solar Facial NEUTROGENA Sun Fresh De,65.9
Presentación 1.196 kg aprox.,Panceta de Cerdo con Hueso sin Piel EL BUEN CO...,S/ 33.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.196,kg,Panceta de Cerdo con Hueso sin Piel EL BUEN CO,33.9
Bolsa 600g,Albóndigas de Carne de Res RANCHERAS Bolsa 600...,S/ 15.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,600.0,g,Albóndigas de Carne de Res RANCHERAS Bolsa 600,15.6
Paquete 500g,Ravioles de Carne y Verdura BELL'S Paquete 500...,S/ 10.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,500.0,g,Ravioles de Carne y Verdura BELL'S Paquete 500,10.9
Presentación 1.469 kg aprox.,Panceta EL BUEN CORTE sin Hueso con Piel,S/ 34.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.469,kg,Panceta EL BUEN CORTE sin Hueso con Piel,34.9
Presentación 1.04 kg aprox.,Chuleta Parrillera de Cerdo,S/ 18.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.04,kg,Chuleta Parrillera de Cerdo,18.89
Presentación 1.2 kg aprox.,Enrollado de Bondiola de Cerdo SAN FERNANDO,S/ 29.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.2,kg,Enrollado de Bondiola de Cerdo SAN FERNANDO,29.9
Bolsa 8Kg,Comida para Perros DOG CHOW Adultos todos los ...,S/ 92.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,8.0,kg,Comida para Perros DOG CHOW Adultos todos los,92.9
Doypack 120g,Ají panca PIKI Molido Doypack 120Gr,S/ 2.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,120.0,g,Ají panca PIKI Molido Doypack r,2.9
Paquete 1Kg,Carne Molida Congelada LOS HIERROS 1kg,S/ 20.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.0,kg,Carne Molida Congelada LOS HIERROS,20.9
Bolsa 8Kg,Comida para Perros DOG CHOW Adultos razas Pequ...,S/ 89.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,8.0,kg,Comida para Perros DOG CHOW Adultos razas Pequ,89.9
Presentación 1.2 kg aprox.,Bife Lomo de Cerdo SAN FERNANDO,S/ 34.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.2,kg,Bife Lomo de Cerdo SAN FERNANDO,34.9
Paquete 54un,Pañales para Bebé HUGGIES Natural Care XXXG Pa...,S/ 59.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,54.0,un,Pañales para Bebé HUGGIES Natural Care XX Pa,59.9
Envase 250g,Ají Panca FERYMAR Envase 250g,S/ 8.70 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,250.0,g,Ají Panca FERYMAR Envase,8.7
Bolsa 300g,Chicharrón de Cerdo REDONDOS Bolsa 300g,S/ 17.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,300.0,g,Chicharrón de Cerdo REDONDOS Bolsa,17.9
Display 372g,Paleta Choco Golden BELL'S 6un caja 372 g,S/ 8.49 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,372.0,g,Paleta Choco Golden BELL'S  caja,8.49
Presentación 1.4 kg aprox.,Bondiola de Cerdo EL BUEN CORTE,S/ 29.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.4,kg,Bondiola de Cerdo EL BUEN CORTE,29.9
Doypack 500g,Panela Orgánica ONZA Doypack 500g,S/ 10 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,500.0,g,Panela Orgánica ONZA Doypack,10.0
Caja 300g,Cereal Cero ÁNGEL Life Caja 300g,S/ 12.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,300.0,g,Cereal Cero ÁNGEL Life Caja,12.5
Paquete 85g,Alimento Húmedo para Gatos FELIX Classic con C...,S/ 3.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,85.0,g,Alimento Húmedo para Gatos FELIX Classic con C,3.9
Presentación 1.274 kg aprox.,Lomito Fino de Cerdo EL BUEN CORTE,S/ 34.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.274,kg,Lomito Fino de Cerdo EL BUEN CORTE,34.9
Doypack 500g,Panela Granulada Orgánica BELL'S Doypack 500g,S/ 8.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,500.0,g,Panela Granulada Orgánica BELL'S Doypack,8.2
Bolsa 50g,Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 5...,S/ 3.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,50.0,g,Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 5,3.6
Presentación 1 kg aprox.,Carne Molida de Pollo AVINKA,S/ 23.50 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.0,kg,Carne Molida de Pollo AVINKA,23.5
Presentación 1.4 kg aprox.,Pernil de Cerdo EL BUEN CORTE,S/ 18.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,1.4,kg,Pernil de Cerdo EL BUEN CORTE,18.9
Doypack 350g,Salsa PIKI Ají panca molido Doypack 350g,S/ 8.69 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,350.0,g,Salsa PIKI Ají panca molido Doypack,8.69
Vaso 51g,Sopa Instantánea AJINOMEN Sabor a Carne Vaso 5...,S/ 3.30 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,51.0,g,Sopa Instantánea AJINOMEN Sabor a Carne Vaso 5,3.3
Caja 4un,Hamburguesa OREGON FOODS Carne Angus Caja 4un,S/ 52.59 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,4.0,un,Hamburguesa OREGON FOODS Carne Angus Caja,52.59
Pack 2un,Pack Pañales para Bebé HUGGIES Natural Care Ta...,S/ 115.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-06 13:24:04.755027,2.0,un,Pack Pañales para Bebé HUGGIES Natural Care Ta,115.9
