unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 2.2 kg aprox.,Pollo Entero Fresco con Menudencia,S/ 9.40 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2.2,kg,Pollo Entero Fresco con Menudencia,9.4
Paquete 6un,Leche GLORIA Zero Lacto Lata 390g Paquete 6un,S/ 23.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Leche GLORIA Zero Lacto Lata  Paquete,23.5
Presentación 1.2 kg aprox.,Filete de Pechuga de Pollo Congelado SAN FERNA...,S/ 22.90 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.2,kg,Filete de Pechuga de Pollo Congelado SAN FERNA,22.9
Paquete 6un,Mezcla Láctea IDEAL Cremosita Lata 390g Paquet...,S/ 22.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Mezcla Láctea IDEAL Cremosita Lata  Paquet,22.5
Presentación 1.5 kg aprox.,Pechuga Especial de Pollo Empacada al vacío SA...,S/ 17.50 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.5,kg,Pechuga Especial de Pollo Empacada al vacío SA,17.5
Bidón 7L,Agua Mineral SAN MATEO Sin Gas Bidón 7L,S/ 8.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,7.0,l,Agua Mineral SAN MATEO Sin Gas Bidón,8.5
Paquete 6un,Mezcla Láctea LAIVE Sin Lactosa Caja 480g Paqu...,S/ 19.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Mezcla Láctea LAIVE Sin Lactosa Caja  Paqu,19.9
Paquete 6un,Mezcla Láctea BONLÉ Familiar 6 Pack Caja 480g,S/ 20.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Mezcla Láctea BONLÉ Familiar 6 Pack Caja,20.5
Presentación 1 kg aprox.,Muslo de Pollo Empacada al vacío SAN FERNANDO,S/ 16.49 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.0,kg,Muslo de Pollo Empacada al vacío SAN FERNANDO,16.49
Bolsa 4Kg,Detergente en Polvo MARSELLA Lavanda y Rosas B...,S/ 39.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,4.0,kg,Detergente en Polvo MARSELLA Lavanda y Rosas B,39.9
Bolsa 2Kg,Detergente en Polvo MARSELLA Lavanda y Rosas B...,S/ 18.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2.0,kg,Detergente en Polvo MARSELLA Lavanda y Rosas B,18.9
Bolsa 500g,Sangrecita de Pollo REDONDOS Bolsa 500g,S/ 5.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,500.0,g,Sangrecita de Pollo REDONDOS Bolsa,5.9
Caja 42g,Caldo de Gallina DOÑA GUSTA Concentrado en Pol...,S/ 2.20 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Pol,2.2
Botella 2.5L,Agua Mineral SAN MATEO sin Gas Botella 2.5L,S/ 3 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2.5,l,Agua Mineral SAN MATEO sin Gas Botella,3.0
Presentación 1.3 kg aprox.,Pierna de Pollo Congelado SAN FERNANDO x kg,S/ 13.90 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.3,kg,Pierna de Pollo Congelado SAN FERNANDO,13.9
Caja 36un,Nuggets de Pechuga de Pollo REDONDOS Caja 36un,S/ 14.80 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,36.0,un,Nuggets de Pechuga de Pollo REDONDOS Caja,14.8
Bolsa 1un,Molleja de Pollo SADIA Bolsa 1kg,S/ 7.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.0,un,Molleja de Pollo SADIA Bolsa,7.9
Presentación 1.2 kg aprox.,Pechuga Entera de Pollo Empacada al vacío SAN ...,S/ 14.90 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.2,kg,Pechuga Entera de Pollo Empacada al vacío SAN,14.9
Bolsa 2.4Kg,Detergente en Polvo BOLIVAR Cuidado Total Flor...,S/ 32.70 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2.4,kg,Detergente en Polvo BOLIVAR Cuidado Total Flor,32.7
Presentación 2.3 kg aprox.,Pollo Fresco con Menudencia Trozado en 8 Pieza...,S/ 10.90 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2.3,kg,Pollo Fresco con Menudencia Trozado en 8 Pieza,10.9
Presentación 1.3 kg aprox.,Pierna con Encuentro de Pollo Empacada al vací...,S/ 13.50 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.3,kg,Pierna con Encuentro de Pollo Empacada al vací,13.5
Paquete 6un,Agua Mineral SAN MATEO Con Gas Botella 600ml P...,S/ 8.89 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Agua Mineral SAN MATEO Con Gas Botella  P,8.89
Paquete 6un,Agua Mineral SAN MATEO sin Gas Botella 600ml P...,S/ 8.89 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Agua Mineral SAN MATEO sin Gas Botella  P,8.89
Presentación 0.9 kg aprox.,Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,0.9,kg,Hígado de pollo Empacada al vacío SAN FERNANDO,8.9
Bolsa 2.4Kg,Detergente en Polvo OPAL Ultra Bolsa 2.4Kg,S/ 26.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2.4,kg,Detergente en Polvo OPAL Ultra Bolsa,26.5
Paquete 10un,Nuggets de Pollo San Fernando Paquete 10un,S/ 4.40 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,10.0,un,Nuggets de Pollo San Fernando Paquete,4.4
Bolsa 2Kg,Detergente en Polvo SAPOLIO Bebé Bolsa 2Kg,S/ 18.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2.0,kg,Detergente en Polvo SAPOLIO Bebé Bolsa,18.9
Caja 24un,Nuggets Pechuga de Pollo San Fernando Caja 24u...,S/ 14.20 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,24.0,un,Nuggets Pechuga de Pollo San Fernando Caja 24u,14.2
Bolsa 4Kg,Detergente en Polvo ACE Limón Bolsa 4Kg,S/ 44.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,4.0,kg,Detergente en Polvo ACE Limón Bolsa,44.9
Paquete 6un,Mezcla Láctea IDEAL Amanecer 6 Pack Lata 390g,S/ 17.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Mezcla Láctea IDEAL Amanecer 6 Pack Lata,17.9
Botella 1.5L,Agua Mineral SAN MATEO Con Gas Botella 1.5L,S/ 2.20 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.5,l,Agua Mineral SAN MATEO Con Gas Botella,2.2
Bolsa 12un,Dedos de Pollo AVINKA 270g Bolsa 12un x 270g,S/ 11.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,12.0,un,Dedos de Pollo AVINKA  Bolsa  x,11.5
Paquete 6un,Mezcla Láctea BONLÉ sin Lactosa Caja 480g Paqu...,S/ 19.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Mezcla Láctea BONLÉ sin Lactosa Caja  Paqu,19.9
Presentación 1.2 kg aprox.,Sasami de Pollo Empacada al vacío SAN FERNANDO,S/ 24.90 x kg,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,1.2,kg,Sasami de Pollo Empacada al vacío SAN FERNANDO,24.9
Paquete 100g,Paté de Pollo SAN FERNANDO Paquete 100g,S/ 3.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,100.0,g,Paté de Pollo SAN FERNANDO Paquete,3.9
Bolsa 800g,Muslitos de Pollo COPACOL Bolsa 800g,S/ 10.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,800.0,g,Muslitos de Pollo COPACOL Bolsa,10.9
Caja 42g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo,2.2
Bolsa 730g,Detergente en Polvo BOLIVAR Cuidado Total Flor...,S/ 10.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,730.0,g,Detergente en Polvo BOLIVAR Cuidado Total Flor,10.5
Paquete 6un,Mezcla Láctea LAIVE Light Caja 480g Paquete 6u...,S/ 19.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,6.0,un,Mezcla Láctea LAIVE Light Caja  Paquete 6u,19.9
Paquete 14un,Hamburguesa de pollo REDONDOS Bolsa 14un,S/ 11.99 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,14.0,un,Hamburguesa de pollo REDONDOS Bolsa,11.99
Paquete 25un,Caldo MAGGI Cubito Sabor Gallina 100g Paquete ...,S/ 5.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,25.0,un,Caldo MAGGI Cubito Sabor Gallina  Paquete,5.5
Bolsa 4Kg,Detergente en Polvo ACE Regular Bolsa 4Kg,S/ 44.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,4.0,kg,Detergente en Polvo ACE Regular Bolsa,44.9
Bolsa 2000g,Detergente en Polvo BOREAL Explosión Floral Bo...,S/ 15.90 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-06 13:45:22.760691,2000.0,g,Detergente en Polvo BOREAL Explosión Floral Bo,15.9
