unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 430g,Gomas Dulces AMBROSOLI FRUGELÉ Sabor Limón Nar...,S/ 11.90 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,430.0,g,Gomas Dulces AMBROSOLI FRUGELÉ Sabor Limón Nar,11.9
Galonera 1L,Cera líquida MASTER Pisos laminados Galonera 1...,S/ 21.50 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,1.0,l,Cera líquida MASTER Pisos laminados Galonera 1,21.5
Empaque 150g,Pastel de Jamón OTTO KUNZ Paquete 150g,S/ 6.80 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,150.0,g,Pastel de Jamón OTTO KUNZ Paquete,6.8
Galonera 2L,Limpiador Abrillantador para Pisos Laminados M...,S/ 32.19 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,2.0,l,Limpiador Abrillantador para Pisos Laminados M,32.19
Caja 50un,Infusión Dulces Sueños WAWASANA Clásico Caja 5...,S/ 10.99 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,50.0,un,Infusión Dulces Sueños WAWASANA Clásico Caja 5,10.99
Bolsa 150g,Chifles Dulces VILLA NATURA Bolsa 150g,S/ 5 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,150.0,g,Chifles Dulces VILLA NATURA Bolsa,5.0
Bolsa 500g,Chifles Dulces VILLA NATURA Bolsa 500g,S/ 15.90 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,500.0,g,Chifles Dulces VILLA NATURA Bolsa,15.9
Caja 20un,Infusiones DULCES SUEÑOS Relajante nocturno Ca...,S/ 5.70 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,20.0,un,Infusiones DULCES SUEÑOS Relajante nocturno Ca,5.7
Bolsa 220g,Chifles Dulces BELL'S Bolsa 220g,S/ 7.40 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,220.0,g,Chifles Dulces BELL'S Bolsa,7.4
Bolsa 500g,Premezcla MOLITALIA Torta de Chocolate Bolsa 5...,S/ 8.29 un,plaza_vea,PASTELES DULCES,2024-12-06 13:18:27.339659,500.0,g,Premezcla MOLITALIA Torta de Chocolate Bolsa 5,8.29
