unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 6un,Galletas Saladas FIELD Soda Paquete 6un,S/ 3.50 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,6.0,un,Galletas Saladas FIELD Soda Paquete,3.5
Paquete 6un,Galletas Saladas RITZ sabor Original Paquete 6...,S/ 3.80 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,6.0,un,Galletas Saladas RITZ sabor Original Paquete 6,3.8
Bolsa 144g,Galletas Saladas CLUB SOCIAL sabor Original Pa...,S/ 4.50 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,144.0,g,Galletas Saladas CLUB SOCIAL sabor Original Pa,4.5
Paquete 6un,Galletas Saladas RITZ sabor Queso Paquete 6un,S/ 4.79 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,6.0,un,Galletas Saladas RITZ sabor Queso Paquete,4.79
"Paquete 73,5g",Galletas Saladas FIELD Cream Cracker Paquete 7...,S/ 1.40 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,5.0,g,Galletas Saladas FIELD Cream Cracker Paquete 7,1.4
Bolsa 52.5g,Galletas Saladas RITZ sabor Original Paquete 5...,S/ 1.50 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,52.5,g,Galletas Saladas RITZ sabor Original Paquete 5,1.5
Bolsa 144g,Galletas Saladas CLUB SOCIAL sabor Mantequilla...,S/ 5.20 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,144.0,g,Galletas Saladas CLUB SOCIAL sabor Mantequilla,5.2
Bolsa 258g,Galletas Saladas FIELD Cream Cracker Paquete 2...,S/ 6.59 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,258.0,g,Galletas Saladas FIELD Cream Cracker Paquete 2,6.59
Paquete 50 g,Galletas Saladas RITZ Mini Original Bolsa 50g,S/ 1.50 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,50.0,g,Galletas Saladas RITZ Mini Original Bolsa,1.5
Bolsa 144g,Galletas Saladas CLUB SOCIAL Integrales Paquet...,S/ 4.50 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,144.0,g,Galletas Saladas CLUB SOCIAL Integrales Paquet,4.5
Paquete 6un,Galletas Saladas DORÉ Paquete 6un,S/ 5.60 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,6.0,un,Galletas Saladas DORÉ Paquete,5.6
Paquete 230g,Galletas Saladas DORÉ Paquete 230g,S/ 5.80 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,230.0,g,Galletas Saladas DORÉ Paquete,5.8
Pack 2un,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno 2...,S/ 10.70 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,2.0,un,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno 2,10.7
Pack 2un,Pack Bebida FRUGOS Mango Caja 235ml Paquete 6u...,S/ 10.70 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,2.0,un,Pack Bebida FRUGOS Mango Caja  Paquete 6u,10.7
Pack 2un,Pack Trozos de Atún en Aceite Vegetal CAMPOMAR...,S/ 8.80 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,2.0,un,Pack Trozos de Atún en Aceite Vegetal CAMPOMAR,8.8
Pack 2un,Pack Néctar FRUGOS Manzana Caja 235ml Paquete ...,S/ 10.70 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,2.0,un,Pack Néctar FRUGOS Manzana Caja  Paquete,10.7
Pack 2un,Pack Néctar FRUGOS DEL VALLE Sabor a Naranja 2...,S/ 10.70 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,2.0,un,Pack Néctar FRUGOS DEL VALLE Sabor a Naranja 2,10.7
Caja 100g,Galleta Salada TABLA GOURMET Caja 100g,S/ 9.30 un,plaza_vea,GALLETAS SALADAS,2024-12-06 13:17:19.699198,100.0,g,Galleta Salada TABLA GOURMET Caja,9.3
