unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 0.3 kg aprox.,Melocotón Premium x Kg,S/ 10.90 x kg,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,0.3,kg,Melocotón Premium,10.9
Lata 820g,Durazno en Mitades BELL'S Lata 820g,S/ 7.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,820.0,g,Durazno en Mitades BELL'S Lata,7.2
Paquete 6un,Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 2...,S/ 7.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,6.0,un,Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 2,7.9
Galonera 1.7Kg,Yogurt Parcialmente Descremado GLORIA Sabor a ...,S/ 8.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,1.7,kg,Yogurt Parcialmente Descremado GLORIA Sabor a,8.9
Paquete 150g,Salchicha de Huacho CASA EUROPA Paquete 150g,S/ 6.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,150.0,g,Salchicha de Huacho CASA EUROPA Paquete,6.5
Caja 1.5L,Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1...,S/ 5.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,1.5,l,Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1,5.5
Lata 822g,Conserva de Durazno en Mitades ACONCAGUA en Al...,S/ 10.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,822.0,g,Conserva de Durazno en Mitades ACONCAGUA en Al,10.9
Pack 3un,Pack Néctar FRUGOS Durazno 1.5L Caja 3un,S/ 14.88 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,3.0,un,Pack Néctar FRUGOS Durazno  Caja,14.88
Galonera 1.7Kg,Yogurt LAIVE Sbelt Sabor a Durazno Galonera 1....,S/ 11.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,1.7,kg,Yogurt LAIVE Sbelt Sabor a Durazno Galonera 1,11.5
Galonera 1.7Kg,Yogurt Slim GLORIA Sabor a Durazno Galonera 1....,S/ 10.30 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,1.7,kg,Yogurt Slim GLORIA Sabor a Durazno Galonera 1,10.3
Vaso 120g,Yogurt GLORIA Frutado Durazno Vaso 120g,S/ 1.70 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.7
Galonera 1.7Kg,Yogurt Bebible LAIVE Bio Sabor a Durazno Galon...,S/ 11.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,1.7,kg,Yogurt Bebible LAIVE Bio Sabor a Durazno Galon,11.5
Lata 820g,Duraznos en Almíbar ARICA Lata 820g,S/ 8.80 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,820.0,g,Duraznos en Almíbar ARICA Lata,8.8
Lata 820g,Duraznos en Mitades DOS CABALLOS Lata 820g,S/ 11.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-06 13:55:14.918491,820.0,g,Duraznos en Mitades DOS CABALLOS Lata,11.5
