description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Cocoa en Polvo Winter's 900g,S/ 62.00,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,900.0,g,Cocoa en Polvo Winter's,62.0
Cocoa en Polvo con Chocolate Swiss Miss Rich Chocolate Caja 8 unid,S/ 25.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,8.0,un,Cocoa en Polvo con Chocolate Swiss Miss Rich Chocolate Caja,25.9
Cocoa en Polvo con Marshmallows Swiss Miss Caja 10 unid,S/ 25.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,10.0,un,Cocoa en Polvo con Marshmallows Swiss Miss Caja,25.9
Cacao en Polvo Donofrio 150g,S/ 19.70,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,150.0,g,Cacao en Polvo Donofrio,19.7
Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Lata 400 gr,S/ 20.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,400.0,g,Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Lata r,20.9
Bebida Nutricional en Polvo Andean Chocolate Nunatura Doypack 350 g,S/ 21.50,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,350.0,g,Bebida Nutricional en Polvo Andean Chocolate Nunatura Doypack,21.5
7 Semillas en Polvo Miskísimoo 184g,S/ 8.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,184.0,g,7 Semillas en Polvo Miskísimoo,8.9
Bebida Nutricional en Polvo con Cacao Mornings Ecoandino Doypack 200 g,S/ 17.40,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,200.0,g,Bebida Nutricional en Polvo con Cacao Mornings Ecoandino Doypack,17.4
Chocolatada en Polvo Miskísimoo Doypack 200 g,S/ 8.50,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,200.0,g,Chocolatada en Polvo Miskísimoo Doypack,8.5
Bebida Instantánea en Polvo Golden Kiwigen Lata 340 gr,S/ 27.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,340.0,g,Bebida Instantánea en Polvo Golden Kiwigen Lata r,27.9
Bebida de Chocolate en Polvo Lakanto 283g,S/ 78.50,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,283.0,g,Bebida de Chocolate en Polvo Lakanto,78.5
Bebida Instantánea en Polvo Sabor Vainilla Kiwigen Lata 400 gr,S/ 20.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,400.0,g,Bebida Instantánea en Polvo Sabor Vainilla Kiwigen Lata r,20.9
Bebida Instantánea en Polvo Kiwigen Sabor Chocolate 180g,S/ 12.50,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,180.0,g,Bebida Instantánea en Polvo Kiwigen Sabor Chocolate,12.5
Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Sobre 90 gr,S/ 6.60,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,90.0,g,Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Sobre r,6.6
Bebida Nutricional en Polvo Andean Chocolate Nunatura Doypack 200 g,S/ 16.00,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,200.0,g,Bebida Nutricional en Polvo Andean Chocolate Nunatura Doypack,16.0
Bebida Instantánea en Polvo Sin Azúcar Kiwigen Golden Lata 550 g,S/ 42.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,550.0,g,Bebida Instantánea en Polvo Sin Azúcar Kiwigen Golden Lata,42.9
Bebida Instantánea en Polvo Sabor Fresa Kiwigen Lata 400 gr,S/ 20.90,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,400.0,g,Bebida Instantánea en Polvo Sabor Fresa Kiwigen Lata r,20.9
Alimento En Polvo Con Avena Chocoso Cuisine&Co Doypack 380 g,S/ 12.50,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,380.0,g,Alimento En Polvo Con Avena Chocoso Cuisine&Co Doypack,12.5
Chocolate en Polvo Slender 35% Cacao 200g,S/ 18.80,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,200.0,g,Chocolate en Polvo Slender 35% Cacao,18.8
Bebida Instantánea en Polvo Kiwigen Sabor Vainilla 180g,S/ 12.10,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,180.0,g,Bebida Instantánea en Polvo Kiwigen Sabor Vainilla,12.1
Bebida Instantánea en Polvo Kiwigen Sabor a Fresa 180g,S/ 12.10,wong,COCOA EN POLVO,2024-12-07 18:24:30.731569,180.0,g,Bebida Instantánea en Polvo Kiwigen Sabor a Fresa,12.1
