description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pierna con Encuentro de Pollo x kg,S/ 12.50 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna con Encuentro de Pollo,12.5
Pierna o Encuentro de Pollo x kg,S/ 14.90 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna o Encuentro de Pollo,14.9
Piernas de Pollo Artisan x Kg. Libre de Antibióticos,S/ 31.20 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Piernas de Pollo Artisan . Libre de Antibióticos,31.2
Pierna de Pollo Congelada San Fernando x kg,S/ 13.90 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna de Pollo Congelada San Fernando,13.9
Pierna Especial de Pollo x kg,S/ 15.95 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna Especial de Pollo,15.95
Pierna de Pollo Importada x kg,S/ 8.90 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna de Pollo Importada,8.9
Pierna con Encuentro de Pollo Congelado San Fernando x kg,S/ 13.90 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna con Encuentro de Pollo Congelado San Fernando,13.9
Pierna de Pollo Light x kg,S/ 18.50 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna de Pollo Light,18.5
Pierna de Pollo Light Artisan x kg,S/ 42.50 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna de Pollo Light Artisan,42.5
Pierna con Encuentro Congelada Importada x kg,S/ 7.90 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna con Encuentro Congelada Importada,7.9
Pierna Especial Light de Pollo x kg,S/ 18.50 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Pierna Especial Light de Pollo,18.5
Filete de Pierna de Pollo x kg,S/ 22.90 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Filete de Pierna de Pollo,22.9
Filete Parrillero de Pierna de Pollo con Piel x kg,S/ 20.90 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Filete Parrillero de Pierna de Pollo con Piel,20.9
Filete de Pierna Artisan x Kg. Libre de Antibióticos,S/ 43.35 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Filete de Pierna Artisan . Libre de Antibióticos,43.35
Filete de Pierna de Pollo con Piel Avinka Artisan x kg,S/ 40.75 x kg,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,1.0,kg,Filete de Pierna de Pollo con Piel Avinka Artisan,40.75
Pollada Criolla Redondos 1/2 Pechuga y Pierna con Encuentro 800g,S/ 17.90,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,800.0,g,Pollada Criolla Redondos 1/2 Pechuga y Pierna con Encuentro,17.9
Pollada Criolla Redondos Pierna con Encuentro 600g,S/ 16.50,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,600.0,g,Pollada Criolla Redondos Pierna con Encuentro,16.5
Filetes de Pierna de Pollo en Salsa Oriental Ahuma 500g,S/ 22.02,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,500.0,g,Filetes de Pierna de Pollo en Salsa Oriental Ahuma,22.02
Filetes de Pierna de Pollo en salsa BBQ Ahuma 500g,S/ 22.02,wong,PIERNA DE POLLO,2024-12-07 16:56:28.197556,500.0,g,Filetes de Pierna de Pollo en salsa BBQ Ahuma,22.02
