description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Queso Fresco De Vaca Light Duman x kg,S/ 53.04 x kg,wong,QUESO FRESCO DE VACA,2024-12-07 17:16:11.183825,1.0,kg,Queso Fresco De Vaca Light Duman,53.04
Queso Fresco de Vaca Sin Gluten Duman x Kg / Paquete 400 g aprox,S/ 45.44 x kg,wong,QUESO FRESCO DE VACA,2024-12-07 17:16:11.183825,1.0,kg,Queso Fresco de Vaca Sin Gluten Duman  / Paquete  aprox,45.44
