description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Churrasco Largo Nacional Porcionado x kg,S/ 36.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Churrasco Largo Nacional Porcionado,36.9
Churrasco Largo Nacional x kg,S/ 36.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Churrasco Largo Nacional,36.9
Churrasco Redondo Nacional Porcionado x kg,S/ 36.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Churrasco Redondo Nacional Porcionado,36.9
Churrasco Redondo Nacional x kg,S/ 36.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Churrasco Redondo Nacional,36.9
Churrasco Redondo Certified Angus Beef x kg,S/ 199.00 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Churrasco Redondo Certified Angus Beef,199.0
Churrasco de Marucha de Res Wong x kg,S/ 36.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Churrasco de Marucha de Res Wong,36.9
Churrasco Largo Certified Angus Beef x kg,S/ 155.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Churrasco Largo Certified Angus Beef,155.9
Bisteck Cabeza de Lomo Nacional x kg,S/ 40.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Bisteck Cabeza de Lomo Nacional,40.9
Bisteck de Tapa Nacional x kg,S/ 40.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Bisteck de Tapa Nacional,40.9
Bisteck de Bola de Lomo Wong Premium x kg,S/ 66.90 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Bisteck de Bola de Lomo Wong Premium,66.9
Bisteck de Tapa Wong Premium x kg,S/ 53.60 x kg,wong,CHURRASCO DE VACUNO,2024-12-07 16:54:01.125525,1.0,kg,Bisteck de Tapa Wong Premium,53.6
