description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Papaya x kg,S/ 4.49 x kg,wong,PAPAYA,2024-12-07 17:29:36.592573,1.0,kg,Papaya,4.49
Papaya en Trozos Congelada El Frutero 1kg,S/ 12.55,wong,PAPAYA,2024-12-07 17:29:36.592573,1.0,kg,Papaya en Trozos Congelada El Frutero,12.55
Papaya en Trozos Natifrut 280g,S/ 8.49,wong,PAPAYA,2024-12-07 17:29:36.592573,280.0,g,Papaya en Trozos Natifrut,8.49
Papaya en Trozos Congelados Natifrut 1kg,S/ 16.14,wong,PAPAYA,2024-12-07 17:29:36.592573,1.0,kg,Papaya en Trozos Congelados Natifrut,16.14
Papaya en Trozos Congelada Fest 500g,S/ 7.99,wong,PAPAYA,2024-12-07 17:29:36.592573,500.0,g,Papaya en Trozos Congelada Fest,7.99
Piña en Trozos Golden 500g,S/ 13.49,wong,PAPAYA,2024-12-07 17:29:36.592573,500.0,g,Piña en Trozos Golden,13.49
"Fruta en Trozos Piña, Papaya y Fresa Congelada Natifrut 1kg",S/ 15.72,wong,PAPAYA,2024-12-07 17:29:36.592573,1.0,kg,"Fruta en Trozos Piña, Papaya y Fresa Congelada Natifrut",15.72
"Ensalada de Frutas Piña, Sandía y Papaya Natifrut 340g",S/ 9.49,wong,PAPAYA,2024-12-07 17:29:36.592573,340.0,g,"Ensalada de Frutas Piña, Sandía y Papaya Natifrut",9.49
Mix de Frutas El Frutero 1kg: Fresa + Papaya + Piña,S/ 14.99,wong,PAPAYA,2024-12-07 17:29:36.592573,1.0,kg,Mix de Frutas El Frutero : Fresa + Papaya + Piña,14.99
"Fruta en Trozos Piña, Papaya y Sandía Congelada Natifrut 1kg",S/ 15.72,wong,PAPAYA,2024-12-07 17:29:36.592573,1.0,kg,"Fruta en Trozos Piña, Papaya y Sandía Congelada Natifrut",15.72
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",S/ 2.10,wong,PAPAYA,2024-12-07 17:29:36.592573,500.0,ml,"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja",2.1
Mermelada Dietética D'Marco De Maracuyá/Papaya Frasco 210 g,S/ 12.90,wong,PAPAYA,2024-12-07 17:29:36.592573,210.0,g,Mermelada Dietética D'Marco De Maracuyá/Papaya Frasco,12.9
Mermelada Dietética D'Marco Maracuyá y Papaya Frasco 470 g,S/ 21.80,wong,PAPAYA,2024-12-07 17:29:36.592573,470.0,g,Mermelada Dietética D'Marco Maracuyá y Papaya Frasco,21.8
Mermelada Dietética D'Marco De Piña/Papaya Frasco 220 g,S/ 12.90,wong,PAPAYA,2024-12-07 17:29:36.592573,220.0,g,Mermelada Dietética D'Marco De Piña/Papaya Frasco,12.9
