description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bebida Energizante Red Bull Sugar Free Pack de 4 unid Lata 250 ml,S/ 28.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,4.0,un,Bebida Energizante Red Bull Sugar Free Pack de  Lata,28.5
Bebida Energizante Red Bull Pack de 6 unid Lata 250 ml,S/ 40.40,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,6.0,un,Bebida Energizante Red Bull Pack de  Lata,40.4
Bebida Energizante Monster Energy Zero Sugar Lata 473ml,S/ 8.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,473.0,ml,Bebida Energizante Monster Energy Zero Sugar Lata,8.0
Bebida Energizante Redbull The Green Edition Lata 250ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,250.0,ml,Bebida Energizante Redbull The Green Edition Lata,7.9
Bebida Energizante Redbull The Red Edition Lata 250ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,250.0,ml,Bebida Energizante Redbull The Red Edition Lata,7.9
Bebida Energizante Monster Energy Ultra Lata 473ml,S/ 8.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,473.0,ml,Bebida Energizante Monster Energy Ultra Lata,8.0
Bebida Energizante Red Bull Tropical Lata 250 ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,250.0,ml,Bebida Energizante Red Bull Tropical Lata,7.9
Bebida Energizante Monster Ultra Paradise Lata 473ml,S/ 8.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,473.0,ml,Bebida Energizante Monster Ultra Paradise Lata,8.0
Energizante Volt Ginseng Sin Azúcar Botella 300ml,S/ 2.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,300.0,ml,Energizante Volt Ginseng Sin Azúcar Botella,2.5
Bebida Energizante Redbull Ambar Edition Lata 250ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,250.0,ml,Bebida Energizante Redbull Ambar Edition Lata,7.9
Bebida Energizante Volt 300ml,S/ 2.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,300.0,ml,Bebida Energizante Volt,2.5
Bebida Energizante Red Bull Sugar Free Lata 250 ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,250.0,ml,Bebida Energizante Red Bull Sugar Free Lata,7.9
Bebida Energizante Monster Energy Lata 473ml,S/ 8.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,473.0,ml,Bebida Energizante Monster Energy Lata,8.0
Bebida Energizante Red Bull Lata 250 ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,250.0,ml,Bebida Energizante Red Bull Lata,7.9
Energizante Volt Pink 300ml,S/ 2.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,300.0,ml,Energizante Volt Pink,2.5
Bebida Carbonatada Fury Energy Gold Botella 350ml,S/ 2.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,350.0,ml,Bebida Carbonatada Fury Energy Gold Botella,2.5
Bebida Energizante Red Bull Lata 355 ml,S/ 9.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,355.0,ml,Bebida Energizante Red Bull Lata,9.9
Bebida Energizante Volt Gamer Ponche de Frutas Lata 473ml,S/ 4.99,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,473.0,ml,Bebida Energizante Volt Gamer Ponche de Frutas Lata,4.99
Bebida Energizante Volt Ginseng Lata 473ml,S/ 4.99,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,473.0,ml,Bebida Energizante Volt Ginseng Lata,4.99
Bebida Energizante Monster Energy Mango Loco Lata 473ml,S/ 8.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,473.0,ml,Bebida Energizante Monster Energy Mango Loco Lata,8.0
Bebida Energizante Red Bull Tropical Pack de 4 Latas de 250 ml c/u,S/ 28.70,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,4.0,l,Bebida Energizante Red Bull Tropical Pack de atas de  c/u,28.7
Bebida de Coco Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 18:28:06.416427,946.0,ml,Bebida de Coco Nature's Heart Sin Azúcar Caja,10.9
