description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Harina Brownie Caramel Duncan Hines 498g,S/ 27.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,498.0,g,Harina Brownie Caramel Duncan Hines,27.5
Harina Classic Yellow Duncan Hines 432g,S/ 17.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,432.0,g,Harina Classic Yellow Duncan Hines,17.5
Harina Devil'S Foodcake Duncan Hines 432g,S/ 17.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,432.0,g,Harina Devil'S Foodcake Duncan Hines,17.5
Harina Lemon Supreme Duncan Hines 432g,S/ 20.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,432.0,g,Harina Lemon Supreme Duncan Hines,20.9
Harina French Vainilla Duncan Hines 432g,S/ 20.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,432.0,g,Harina French Vainilla Duncan Hines,20.9
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,500.0,g,Trigo Mote Tesoro Del Campo Bolsa,3.9
Harina Sin Preparar Blanca Flor 1kg,S/ 7.60,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Sin Preparar Blanca Flor,7.6
Harina Preparada Blanca Flor 1kg,S/ 8.99,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Preparada Blanca Flor,8.99
Harina de Maiz Blanco Precocida P.A.N Contenido 1 kg,S/ 8.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina de Maiz Blanco Precocida P.A.N Contenido,8.5
Trigo Mote Costeño 500g,S/ 4.60,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,500.0,g,Trigo Mote Costeño,4.6
Harina Sin Preparar Nicolini 1kg,S/ 6.10,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Sin Preparar Nicolini,6.1
Harina Preparada Favorita 1kg,S/ 6.20,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Preparada Favorita,6.2
Harina Sin Preparar Favorita 1kg,S/ 4.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Sin Preparar Favorita,4.5
Harina de Avena sin Gluten Mi Tierra Bolsa 400 g,S/ 11.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,400.0,g,Harina de Avena sin Gluten Mi Tierra Bolsa,11.9
Trigo Atómico Original Forte Golpe Bolsa 125 g,S/ 4.20,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,125.0,g,Trigo Atómico Original Forte Golpe Bolsa,4.2
Harina de Trigo Preparada Nicolini 1kg,S/ 6.99,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina de Trigo Preparada Nicolini,6.99
Harina de Almendras Marimiel Doypack 200 g,S/ 38.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,200.0,g,Harina de Almendras Marimiel Doypack,38.5
Trigo Mote Cuisine & Co 500g,S/ 3.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,500.0,g,Trigo Mote Cuisine & Co,3.9
Trigo con Miel Vita Plus Bolsa 140 gr,S/ 3.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,140.0,g,Trigo con Miel Vita Plus Bolsa r,3.9
Harina Cuisine & Co Preparada Bolsa 1 Kg,S/ 6.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Cuisine & Co Preparada Bolsa,6.9
Harina Preparada Molitalia 1kg,S/ 6.99,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Preparada Molitalia,6.99
Harina de Trigo Integral Doypack 1 kg,S/ 14.20,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina de Trigo Integral Doypack,14.2
Harina de Coco Sin Gluten Mi Tierra Bolsa 400 g,S/ 11.70,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,400.0,g,Harina de Coco Sin Gluten Mi Tierra Bolsa,11.7
Harina Cuisine & Co Sin Preparar Bolsa 1 Kg,S/ 6.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Cuisine & Co Sin Preparar Bolsa,6.9
Harina de Arroz Costeño 1 g,S/ 9.20,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,g,Harina de Arroz Costeño,9.2
Trigo Atómico Dorado Con Maca Golpe Forte Bolsa 125 g,S/ 4.20,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,125.0,g,Trigo Atómico Dorado Con Maca Golpe Forte Bolsa,4.2
Harina de Avena Integral Marimiel 300 g,S/ 14.40,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,300.0,g,Harina de Avena Integral Marimiel,14.4
Harina Tostada de 7 Semillas Perú Inka 400g,S/ 12.40,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,400.0,g,Harina Tostada de 7 Semillas Perú Inka,12.4
Harina Sin Preparar Molitalia 1kg,S/ 6.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina Sin Preparar Molitalia,6.5
Harina de Trigo Integral Doypack 500 g,S/ 7.70,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,500.0,g,Harina de Trigo Integral Doypack,7.7
Harina de Maíz Amarillo P.A.N 1kg,S/ 8.50,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,1.0,kg,Harina de Maíz Amarillo P.A.N,8.5
Harina de Cañihua Bolsa 200 g,S/ 13.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,200.0,g,Harina de Cañihua Bolsa,13.9
Harina de Yuca Sin Gluten Bob's Red Mill Doypack 454 g,S/ 27.90,wong,HARINA DE TRIGO SIN PREPARAR,2024-12-07 16:34:55.785531,454.0,g,Harina de Yuca Sin Gluten Bob's Red Mill Doypack,27.9
