description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Arveja Partida Costeño 500g,S/ 3.80,wong,ARVEJA SECA PARTIDA,2024-12-07 17:50:39.167947,500.0,g,Arveja Partida Costeño,3.8
Arveja Partida Máxima 500g,S/ 3.50,wong,ARVEJA SECA PARTIDA,2024-12-07 17:50:39.167947,500.0,g,Arveja Partida Máxima,3.5
