description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pop Corn Chicken Avinka 350g,S/ 13.99,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,350.0,g,Pop Corn Chicken Avinka,13.99
Pop Corn Natural Act II Pack 3 Unid,S/ 14.80,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,3.0,un,Pop Corn Natural Act II Pack,14.8
Pop Corn Butter Light Act II Pack 3 Unid,S/ 14.80,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,3.0,un,Pop Corn Butter Light Act II Pack,14.8
Pop Corn Natural Act II Bolsa 80 g,S/ 4.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,80.0,g,Pop Corn Natural Act II Bolsa,4.9
Pop Corn Butter Act II Pack 3 Unid,S/ 14.80,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,3.0,un,Pop Corn Butter Act II Pack,14.8
Pop Corn para Microondas Act II Sabor Mantequilla 91g,S/ 4.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,91.0,g,Pop Corn para Microondas Act II Sabor Mantequilla,4.9
Pop Corn Butter Extra Act II 91g,S/ 4.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,91.0,g,Pop Corn Butter Extra Act II,4.9
Maíz Gigante Inka Corn Original 100g,S/ 6.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,100.0,g,Maíz Gigante Inka Corn Original,6.2
Maíz Gigante Original Inka Corn Doypack 500 g,S/ 24.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,500.0,g,Maíz Gigante Original Inka Corn Doypack,24.9
Maíz Gigante Inka Corn Chile Picante 100g,S/ 6.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,100.0,g,Maíz Gigante Inka Corn Chile Picante,6.2
Chupete Globo Pop Surtido 24un,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupete Globo Pop Surtido,8.2
Chupetín Globo Pop Sabor Maracuyá 24un,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupetín Globo Pop Sabor Maracuyá,8.2
Chupete Globo Pop Neon Renovado Bolsa 24 Unidades,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupete Globo Pop Neon Renovado Bolsa ades,8.2
Chupete Globo Pop Fresa Bolsa 24 Undiades,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupete Globo Pop Fresa Bolsa diades,8.2
Chupetes Globo Pop Cereza Acida Bolsa 24 Unidades,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupetes Globo Pop Cereza Acida Bolsa ades,8.2
Chupete Globo Pop Leche y Chocolate Bolsa 24 Unidades,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupete Globo Pop Leche y Chocolate Bolsa ades,8.2
Chupete Globo Pop XXL 180 g,S/ 14.40,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,1.0,l,Chupete Globo Pop X,14.4
Chupete Globo Pop Shake 24un.,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupete Globo Pop Shake .,8.2
Chupete Globo Pop Maracuyá 25un,S/ 8.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,25.0,un,Chupete Globo Pop Maracuyá,8.2
Maíz Pop Corn Costeño 500g,S/ 4.00,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,500.0,g,Maíz Pop Corn Costeño,4.0
Maíz Pop Corn Cuisine & Co 500g,S/ 4.70,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,500.0,g,Maíz Pop Corn Cuisine & Co,4.7
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,S/ 5.00,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,500.0,g,Maíz Pop Corn Tesoro Del Campo Bolsa,5.0
Sazonador de Pop Corn Sabor Mantequilla Costeño Pops 81g,S/ 11.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,81.0,g,Sazonador de Pop Corn Sabor Mantequilla Costeño Pops,11.2
Maíz Pop Corn Valle Norte Bolsa 500 g,S/ 6.40,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,500.0,g,Maíz Pop Corn Valle Norte Bolsa,6.4
Pack Act II: Sixpack Popcorn 80g + Vaso,S/ 23.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,80.0,g,Pack Act II: Sixpack Popcorn  + Vaso,23.9
Helado Pop Corn Dulce Pasión 5L,S/ 99.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,5.0,l,Helado Pop Corn Dulce Pasión,99.9
Hojuelas de Maíz Kellogg's Corn Flakes 410g,S/ 13.00,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,410.0,g,Hojuelas de Maíz Kellogg's Corn Flakes,13.0
Cereal Corn Flakes Sin Gluten 740g,S/ 20.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,740.0,g,Cereal Corn Flakes Sin Gluten,20.9
Cereal de Maíz Corn Flakes 405g,S/ 13.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,405.0,g,Cereal de Maíz Corn Flakes,13.9
Chicken Pop Redondos Bolsa 300 g,S/ 12.70,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,300.0,g,Chicken Pop Redondos Bolsa,12.7
Chupete Mr Pops Halloween Cíclope 432g,S/ 9.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,432.0,g,Chupete Mr Pops Halloween Cíclope,9.9
Chupetin Mister Pops Extreme Duo Halloween 432g,S/ 9.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,432.0,g,Chupetin Mister Pops Extreme Duo Halloween,9.9
Hojuelas de Maíz Corn Flakes Kellogg's 200g,S/ 10.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,200.0,g,Hojuelas de Maíz Corn Flakes Kellogg's,10.2
Cereal de Quinua Nura Choco Pops 200g,S/ 18.50,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,200.0,g,Cereal de Quinua Nura Choco Pops,18.5
Cereal Corn Flakes Sin Gluten 180g,S/ 13.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,180.0,g,Cereal Corn Flakes Sin Gluten,13.9
Chupetin Mister Pops Pintalengua Sabor Uva 432g,S/ 6.50,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,432.0,g,Chupetin Mister Pops Pintalengua Sabor Uva,6.5
Cereal de Quinua Nura Caramel Pops 200g,S/ 18.50,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,200.0,g,Cereal de Quinua Nura Caramel Pops,18.5
Hojuelas de Maíz Corn Flakes Cuisine & Co Caja 500 g,S/ 13.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,500.0,g,Hojuelas de Maíz Corn Flakes Cuisine & Co Caja,13.9
Chupetín Pin Pop Sabores Surtidos 24un,S/ 8.60,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Chupetín Pin Pop Sabores Surtidos,8.6
Cereal Corn Flakes Ángel 650g,S/ 14.40,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,650.0,g,Cereal Corn Flakes Ángel,14.4
Chupete Mini Mr Pops Pintalengua 200g,S/ 6.80,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,200.0,g,Chupete Mini Mr Pops Pintalengua,6.8
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,S/ 7.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,200.0,g,Hojuelas de Maíz Corn Flakes Cuisine & Co,7.9
Sazonador Costeño Pops Sabor Queso 64g,S/ 11.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,64.0,g,Sazonador Costeño Pops Sabor Queso,11.2
Chocolate Chin Chin Pop Barra 90g,S/ 6.99,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,90.0,g,Chocolate Chin Chin Pop Barra,6.99
Chupetin Mister Pops Extreme Duo Ácido Dulce 432g,S/ 6.50,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,432.0,g,Chupetin Mister Pops Extreme Duo Ácido Dulce,6.5
Stick'n Banderitas Adhesivas Pop Up Lite Pack 20 unid Surtido,S/ 5.60,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,20.0,un,Stick'n Banderitas Adhesivas Pop Up Lite Pack  Surtido,5.6
Cepillos para Cabello Conair Color Pops 2un,S/ 32.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,2.0,un,Cepillos para Cabello Conair Color Pops,32.9
Caramelo Push Pop Sabor Frutos del Bosque 14g,S/ 4.80,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,14.0,g,Caramelo Push Pop Sabor Frutos del Bosque,4.8
Artesco Banderitas Adhesivas Rectangulares Pop Up Sticky Notes Blíster 150 und,S/ 4.00,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,150.0,un,Artesco Banderitas Adhesivas Rectangulares Pop Up Sticky Notes Blíster d,4.0
Paper Mate Lapiceros Punta Media Flair Candy Pop! Pack 24 unid,S/ 59.75,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,24.0,un,Paper Mate Lapiceros Punta Media Flair Candy Pop! Pack,59.75
Cereal Corn Flakes Caja 200 g,S/ 8.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,200.0,g,Cereal Corn Flakes Caja,8.9
Bolígrafo Pilot Pop Lol 4un,S/ 19.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,4.0,un,Bolígrafo Pilot Pop Lol,19.2
Lapicero Tinta Gel Pop Lol Pilot 4 Unid,S/ 19.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,4.0,un,Lapicero Tinta Gel Pop Lol Pilot,19.2
Caramelo Spring Pop Minions 14g Surtido,S/ 3.30,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,14.0,g,Caramelo Spring Pop Minions  Surtido,3.3
Bolígrafo Pilot Pop Lol Extra Fina 4un,S/ 19.20,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,4.0,un,Bolígrafo Pilot Pop Lol Extra Fina,19.2
Artesco Banderitas Adhesivas Sign Here Pop Up Sticky Notes Neón Blíster 60 und,S/ 4.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,60.0,un,Artesco Banderitas Adhesivas Sign Here Pop Up Sticky Notes Neón Blíster d,4.9
Banderitas Pop Up X 130 unid Neón,S/ 11.50,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,130.0,un,Banderitas Pop Up X  Neón,11.5
Vinagre Balsamico Di Modena Pons Botella 500 ml,S/ 33.90,wong,POP CORN (BOCADITOS),2024-12-07 18:21:28.826252,500.0,ml,Vinagre Balsamico Di Modena Pons Botella,33.9
