description,brand,price,website,search_term,scrape_timestamp
Pollo Entero Fresco con Menudencia,VIVANDA,S/ 9.50,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Fresco con Menudencia Trozado en 8 Piezas,VIVANDA,S/ 11.00,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Rostizado + Papas Fritas,VIVANDA,S/ 31.90,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Rostizado 1un,VIVANDA,S/ 22.80,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Fresco Light Sin Piel,VIVANDA,S/ 15.40,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Entero sin Menudencia Congelado PERDIX 1300g,PERDIX,S/ 13.90,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Entero Congelado PERDIX Bolsa 1400g,PERDIX,S/ 15.20,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Al Horno Bolsa 800g,SAN FERNANDO,S/ 17.30,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Pollada Bolsa 800g,SAN FERNANDO,S/ 17.70,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Oriental Bolsa 800g,SAN FERNANDO,S/ 17.30,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Tipakay con Chaufa HOME CHEF 450g,HOME CHEF,S/ 13.20,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pollo Entero Aderezo Leña REDONDOS Paquete 1Kg,REDONDOS,S/ 20.30,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Pechuga Especial de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 18.40,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
Filete de Pechuga de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 45.20,vivanda,POLLO EVISCERADO,2024-12-03 23:41:35.679584
