description,brand,price,website,search_term,scrape_timestamp
Uva Verde sin Pepa x Kg,VIVANDA,S/ 15.90,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Uva Red Globe,VIVANDA,S/ 12.90,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Harina de Trigo Preparada BLANCA FLOR Bolsa 1Kg,BLANCA FLOR,S/ 8.70,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Harina sin Preparar BLANCA FLOR Bolsa 1kg,BLANCA FLOR,S/ 7.50,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Pre Mezcla para Keke de Vainilla BLANCA FLOR Caja 750g,BLANCA FLOR,S/ 14.50,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Panetón BLANCA FLOR Chocolate Caja 450g,BLANCA FLOR,S/ 22.90,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Panetón BLANCA FLOR Bolsa 900g,BLANCA FLOR,S/ 25.90,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Panetón BLANCA FLOR Caja 900g,BLANCA FLOR,S/ 29.50,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Pre Mezcla para Panqueque Casero BLANCA FLOR Bolsa 750g,BLANCA FLOR,S/ 9.90,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Pre Mezcla para Keke de Naranja BLANCA FLOR Caja 750g,BLANCA FLOR,S/ 14.50,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Premezcla para Torta de Chocolate BLANCA FLOR Bolsa 750g,BLANCA FLOR,S/ 14.50,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Cebolla Blanca x kg,VIVANDA,S/ 3.79,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
Papa Blanca Yungay x kg,VIVANDA,S/ 4.39,vivanda,UVA BLANCA,2024-12-04 00:35:25.692554
