description,brand,price,website,search_term,scrape_timestamp
Lechuga Americana BELL'S FRESCOS Bolsa 300g,BELL'S FRESCOS,S/ 1.99,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Seda Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,S/ 3.39,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Butterhead VIVA Bolsa x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Crespa Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,S/ 3.29,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Crespa BELL'S FRESCOS Bolsa x un,BELL'S FRESCOS,S/ 2.19,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Romana BELL'S FRESCOS Bolsa 170g,BELL'S FRESCOS,S/ 3.69,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Roja VIVA x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Americana de Verano VVA Bolsa x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Crespa VIVA Bolsa x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Roja Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,S/ 3.69,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Lechuga Butterhead VIVA Bolsa x un,VIVA,S/ 8.99,vivanda,LECHUGA,2024-12-04 00:48:41.496248
Bowl DECO HOME Lechuga,DECO HOME,S/ 20.90,vivanda,LECHUGA,2024-12-04 00:48:41.496248
