description,brand,price,website,search_term,scrape_timestamp
Chocolate KIT KAT Caja 249g,KIT KAT,S/ 20.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate SNICKERS De leche relleno con maní Barra 1.86Oz,SNICKERS,S/ 4.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate ORQUÍDEA Dark 72% Cacao Barra 90g,ORQUIDEA,S/ 20.90,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate LA IBÉRICA Mini Milky Bolsa 200g,LA IBERICA,S/ 25.30,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Blanco NESTLÉ Sublime Sonrisa Paquete 38g,NESTLÉ,S/ 2.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Intenso QUMA 91% Cacao Caja 70g,QUMA,S/ 20.20,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate LA IBÉRICA PASTILLAS DE LECHE De leche en pastillas Caja 300g,LA IBERICA,S/ 38.10,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate NESTLÉ Sublime sin Azúcar Paquete 6un,NESTLE SUBLIME,S/ 22.20,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate NESTLÉ Sublime Doypack 136g,NESTLE SUBLIME,S/ 15.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate TWIX Paquete 50.7g,TWIX,S/ 4.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate para Taza SOL DE CUSCO Pasta Pura Tableta 80g,SOL DEL CUSCO,S/ 13.70,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Amargo LINDT Excellence 70% Cocoa Caja 100g,LINDT,S/ 26.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolates LA IBERICA Mini Milky Sin Azúcar Paquete 10un Bolsa 200g,LA IBERICA,S/ 33.80,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate de Leche en Barra LA IBÉRICA MILKY Envoltura 50g,LA IBERICA,S/ 6.90,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate MONTBLANC 44% Cacao sin Azúcar Bolsa 50g,MONTBLANC,S/ 6.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate 2 CERRITOS con Pasas Bolsa 125g,NURIA,S/ 10.10,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Milky LA IBÉRICA Sin Azúcar Barra 50g,LA IBERICA,S/ 7.30,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate NESTLÉ Sublime Bombones Especial Caja 16un,NESTLE SUBLIME,S/ 17.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate LA IBÉRICA Fondy Dark 62% Barra 50g Caja 10un,LA IBERICA,S/ 69.90,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Suizo lanco LIND Swiss Classic Envoltura 100g,LINDT,S/ 22.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate para Taza Instántaneo SOL DEL CUSCO Canela y Clavo Tableta 90g,SOL DEL CUZCO,S/ 4.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Bitter MONTBLANC Tableta 190g,MONTBLANC,S/ 25.40,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate COSTA Vizzio Caja 69g,COSTA,S/ 5.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate LA IBÉRICA PASTILLAS FONDANDT Semi dulce sin leche Caja 300g,LA IBERICA,S/ 38.10,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate BON O BON Pote 225g,BON O BON,S/ 29.30,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate LINDT Leche con Avellanas Paquete 100g,LINDT,S/ 22.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate de Almendras COSTA Vizzio Tableta Caja 10un,COSTA,S/ 13.20,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate HERSHEY'S Extra Cremoso Tableta 82g,HERSHEY S,S/ 8.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate COSTA Vizzio Doypack 21g,COSTA,S/ 13.20,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate NESTLÉ Sublime Bitter Paquete 38g,NESTLÉ,S/ 3.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate INNATO Bitter Paquete 100g,INNATO,S/ 10.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate NESTLÉ Sublime Almendra Paquete 50g,NESTLÉ,S/ 3.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Bitter INNATO Cranberries y Sal Bolsa 100g,INNATO,S/ 13.80,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate M&M Peanut Bolsa 49.3g,M&M,S/ 4.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate de Leche HERSHEY'S Kisses Caja 74g,HERSHEY S,S/ 10.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate COLOMBINA Navidad Doypack 110g,COLOMBINA,S/ 12.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Princesa NESTLÉ de Fresa Display 18un x 30g,NESTLÉ,S/ 39.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate Princesa NESTLÉ Clásico Display 18un x 30g,NESTLÉ,S/ 39.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate BON O BON Bastón Navidad Tubo 40g,BON O BON,S/ 18.90,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolates Mini SNICKERS Mix Bolsa 242g,SNICKERS,S/ 30.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate con Leche MONTBLANC Tableta 80g,MONTBLANC,S/ 15.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate LA IBÉRICA PASTILLAS DE LECHE De leche en pastillas Caja 150g,LA IBERICA,S/ 21.60,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate NESTLÉ Sublime Clásico Caja 24un,SUBLIME,S/ 48.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate HERSHEY'S Cookies N' Creme Tableta 77g,HERSHEY S,S/ 8.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolates LINDT Giftbox Assorted Caja 100g,LINDT,S/ 42.50,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate para Taza SOL DEL CUSCO Canela y Clavo Tableta 90g,SOL DEL CUZCO,S/ 2.90,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate SUBLIME Sonrisa Caja 20un,SUBLIME,S/ 44.00,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
Chocolate LINDT Lindor Assorted Caja 200g,LINDT,S/ 53.40,vivanda,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 01:32:32.979468
