description,brand,price,website,search_term,scrape_timestamp
Refresco TAMPICO Citrus Punch Botella 3L,TAMPICO,S/ 7.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco TAMPICO Citrus Punch Botella 1.87L,TAMPICO,S/ 7.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco TAMPICO Citrus Punch Botella 500ml,TAMPICO,S/ 1.70,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco CLIGHT Toronja con Splenda Sobre 14g,CLIGHT,S/ 2.30,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco UMSHA Frutísimos Maracuyá Bolsa 20g,UMSHA,S/ 1.30,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco UMSHA Frutisimos Chicha Morada Bolsa 20g,UMSHA,S/ 1.30,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco UMSHA Maracuyá Bolsa 13g,UMSHA,S/ 1.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco UMSHA Chicha Morada Bolsa 13g,UMSHA,S/ 1.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco UMSHA Piña Bolsa 13g,UMSHA,S/ 1.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco TAMPICO Citrus Punch Botella 600ml,TAMPICO,S/ 3.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco TAMPICO Citrus Punch Botella 3.78L,TAMPICO,S/ 11.50,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco CIFRUT Fruit Punch Citrus Botella 1.5L,CIFRUT,S/ 3.30,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco GLORIA Chicha morada Botella 400Ml,GLORIA,S/ 1.70,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco GLORIA Chicha Morada Casera Botella 3L,GLORIA,S/ 7.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco CIFRUT Citrus Punch Botella 1.5L,CIFRUT,S/ 3.30,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco UMSHA Fresa Bolsa 13g,UMSHA,S/ 1.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Refresco UMSHA Naranja Bolsa 13g,UMSHA,S/ 1.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Fluido con Color NIVEA Luminous Anti-Manchas FPS30 Frasco 40ml,NIVEA,S/ 64.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Fluido Día SPF50 Antimanchas NIVEA Cellular Luminous Frasco 40ml,NIVEA,S/ 88.20,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Cuchara para Refresco TRAMONTINA Service,TRAMONTINA,S/ 9.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Cuchara de Refresco FACUSA Paquete 3un,FACUSA,S/ 12.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Lechuga Americana BELL'S FRESCOS Bolsa 300g,BELL'S FRESCOS,S/ 1.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Espinaca Baby BELL'S FRESCOS Bolsa 150g,BELL'S FRESCOS,S/ 4.39,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Pepino Holandés BELL'S FRESCOS x un,BELL'S FRESCOS,S/ 3.39,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Champiñón Entero BELL'S FRESCOS Bandeja 200g,BELL'S FRESCOS,S/ 5.19,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Palta Fuerte Madura BELL'S FRESCOS,BELL'S FRESCOS,S/ 12.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Lechuga Seda Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,S/ 3.39,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Platano Biscocho BELL'S FRESCOS,BELL'S FRESCOS,S/ 6.40,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Culantro BELL'S FRESCOS Bolsa 60g,BELL'S FRESCOS,S/ 1.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Platano Isla BELL'S FRESCOS,BELL'S FRESCOS,S/ 5.80,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Blueberries BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,S/ 8.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Albahaca BELL'S FRESCOS Bolsa 80g,BELL'S FRESCOS,S/ 2.49,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Cebolla China BELL'S FRESCOS Bolsa 320g,BELL'S FRESCOS,S/ 3.49,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Espinaca BELL'S FRESCOS Bolsa 350g,BELL'S FRESCOS,S/ 4.29,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Espárragos Verdes BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,S/ 8.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Blueberries BELL'S FRESCOS Bandeja 500g,BELL'S FRESCOS,S/ 14.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Tomate Cherry BELL'S FRESCOS Bandeja,BELL'S FRESCOS,S/ 6.89,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Aguaymanto Pelado BELL'S FRESCOS Bandeja 200g,BELL'S FRESCOS,S/ 4.29,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Perejil BELL'S FRESCOS Bolsa 60g,BELL'S FRESCOS,S/ 1.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Rabanito BELL'S FRESCOS Bolsa 400g,BELL'S FRESCOS,S/ 3.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Tomate Italiano BELL'S FRESCOS Bolsa 1Kg,BELL'S FRESCOS,S/ 6.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Arverja Desvainada BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,S/ 10.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
Queso Fresco Pasteurizado Light BELL'S Paquete 300g,BELL'S FRESCOS,S/ 10.50,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 02:24:23.228036
