description,brand,price,website,search_term,scrape_timestamp
Margarina Light DORINA Pote 450g,DORINA,S/ 11.50,vivanda,CORVINA,2024-12-03 23:45:02.593548
Margarina Clásica DORINA Pote 220g,DORINA,S/ 8.10,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cerveza CORONA Cero sin Alcohol Botella 355ml Paquete 6un,CORONA,S/ 29.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Margarina Clásica DORINA Pote 450g,DORINA,S/ 11.50,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cerveza CORONA Extra Botella 330ml 6 Pack,CORONA,S/ 32.50,vivanda,CORVINA,2024-12-03 23:45:02.593548
Margarina Light DORINA Pote 220g,DORINA,S/ 6.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas MABE 4 Quemadores CMP6030FX0,MABE,"S/ 1,249.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina Eléctrica IMACO 2 Quemadores HP1400 Negro,IMACO,S/ 99.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cerveza CORONA Extra 6 Pack Lata 355ml,CORONA,S/ 24.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina Empotrable INDURAMA 4 Quemadores EGASI-604CGNE Negro,INDURAMA,"S/ 1,459.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas SAMSUNG 6 Quemadores NX52T5311PS/PE Black Smog,SAMSUNG,"S/ 2,349.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas MABE 4 Quemadores CMP6012AG0 Grafito,MABE,S/ 999.00,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas Empotrada INDURAMA EGI-604VDEG 4 Hornillas Negro,INDURAMA,S/ 999.00,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas Empotrada INDURAMA EGI-905VDEG 5 Hornillas Negro,INDURAMA,"S/ 1,149.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas INDURAMA 6 Quemadores PARMA ZAF Croma,INDURAMA,"S/ 1,749.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas SOLE 5 Quemadores 3120SOLCO041 Negro,SOLE,"S/ 1,975.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Tendido CORONA Re Act 23cm,CORONA,S/ 7.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Redondo CORONA 16cm,CORONA,S/ 7.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Hondo CORONA Hon 540cc,CORONA,S/ 16.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Tendido CORONA 27cm,CORONA,S/ 14.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Tendido CORONA 24cm,CORONA,S/ 11.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Tendido CORONA 20cm,CORONA,S/ 8.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Rectangular CORONA 25cm,CORONA,S/ 14.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Plato Hondo CORONA 450cc,CORONA,S/ 9.90,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas BLACKLINE 1 Hornilla 1-01SRB Plateado,BLACKLINE,S/ 109.00,vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina Empotrable INDURAMA 5 Quemadores EGASI-905CGNE Negro,INDURAMA,"S/ 1,659.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
Cocina a Gas INDURAMA 4 Quemadores GRANADA ZAF Croma,INDURAMA,"S/ 1,499.00",vivanda,CORVINA,2024-12-03 23:45:02.593548
