description,brand,price,website,search_term,scrape_timestamp
Maíz Morado Deshidratado GUVA Bolsa 1kg,GUVA,S/ 15.99,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Pop Corn BELL'S Bolsa 500g,BELL'S,S/ 4.30,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Morado,VIVANDA,S/ 7.99,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Pop Corn COSTEÑO Bolsa 500g,COSTENO,S/ 4.60,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Pop Corn BELL'S Dulce Bolsa 70g,BELL'S,S/ 2.10,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,S/ 4.20,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Dulce FRUTO DE ORO Lata 184g,FRUTO DE ORO,S/ 4.90,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Chullpi BELL'S Bolsa 400g,BELL'S,S/ 6.20,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Pop Corn PLANET POP Mantequilla Paquete 3un,PLANET POP,S/ 10.50,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Cancha Cusco BELL'S Bolsa 400g,BELL'S,S/ 6.40,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Pop Corn VALLENORTE Bolsa 500g,VALLENORTE,S/ 5.90,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Dulce FRUTO DE ORO Lata 425g,FRUTO DE ORO,S/ 6.90,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Maíz Mote Precocido GUVA Bolsa 500g,GUVA,S/ 8.99,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Piqueo BELL'S Frutos Secos Maíz del Cusco Bolsa 100g,BELL'S,S/ 4.50,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Galletas de Maíz SALMAS Horneadas Caja 216g,SALMAS,S/ 14.50,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Frutos Secos VILLA NATURA Cocktail Premium Bolsa 150g,VILLA NATURA,S/ 11.00,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Lunch Seco con Frejoles y Arroz LA FLORENCIA 450g,LA FLORENCIA,S/ 12.90,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Piqueo VALLE ALTO Frutos secos con almendras Bolsa 150Gr,VALLEALTO,S/ 6.40,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Galletas de Maíz SALMAS Horneadas con Camote y Zanahoria Caja 126g,SALMAS,S/ 11.20,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,ANGEL,S/ 16.10,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Ají Marisol Seco BELL'S FRESCOS Bandeja 100g,BELL'S FRESCOS,S/ 7.99,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Galletas de Maíz SALMAS Horneadas Caja 144g,SALMAS,S/ 8.00,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Piqueo VILLA NATURA Cancha chulpi salada Táper 150Gr,VILLA NATURA,S/ 6.90,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
Aceite de Maíz BASSO Botella 1L,BASSO,S/ 14.50,vivanda,MAÍZ SECO CANCHA,2024-12-03 23:13:05.665522
