description,brand,price,website,search_term,scrape_timestamp
Bebida Rehidratante GATORADE Tropical Fruit Botella 500ml Paquete 6un,GATORADE,S/ 12.70,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Tropical Electrolitos Botella 1.5L,SPORADE,S/ 5.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SUEROX Surtido Botella 630ml Paquete 4un,SUEROX,S/ 19.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SUEROX Sabor a Fresa - Kiwi Botella 630ml,SUEROX,S/ 6.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Sabores Surtidos Botella 500ml Paquete 6un,SPORADE,S/ 9.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Sabores Surtidos Botella 500ml Paquete 6un,GATORADE,S/ 12.70,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante ELECTROLIGHT Manzana Botella 475ml,ELECTROLIGHT,S/ 2.10,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida rehidratante ELECTROLIGHT Granadilla Botella 475Ml,ELECTROLIGHT,S/ 2.10,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Apple Ice Botella 500ml,GATORADE,S/ 2.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Mandarina Botella 500ml,GATORADE,S/ 2.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Gatorlyte Fresa-Kiwi 591ml,GATORADE,S/ 5.00,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Gatorlyte Uva 591ml,GATORADE,S/ 5.00,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Sabor a Mandarina Botella 750ml,GATORADE,S/ 4.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Blueberry Botella 1.5L,SPORADE,S/ 5.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante BODY ARMOR Orange Mango Botella 16oz,BODY ARMOR,S/ 14.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Sabor a Uva Botella 500ml,SPORADE,S/ 2.40,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante POWERADE Maracuyá Botella 600ml,POWERADE,S/ 2.40,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SUEROX Fresa Botella 630ml Paquete 4un,SUEROX,S/ 19.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante POWERADE Frutas Botella 1.5L,POWERADE,S/ 5.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante POWERADE Mora Botella 1.5L,POWERADE,S/ 5.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Naranja Botella 600ml,GATORADE,S/ 5.00,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SUEROX Frutos Rojos Botella 630ml,SUEROX,S/ 6.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida rehidratante SPORADE Blueberry Botella 500Ml,SPORADE,S/ 2.40,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida rehidratante ELECTROLIGHT Piña Botella 475Ml,ELECTROLIGHT,S/ 2.10,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante ELECTROLIGHT Naranja Botella 475ml,ELECTROLIGHT,S/ 2.10,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Mandarina Botella 500ml,SPORADE,S/ 2.40,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Tropical Fruit Botella 500ml,GATORADE,S/ 2.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante ELECTROLIGHT Mora Botella 475ml,ELECTROLIGHT,S/ 2.10,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante POWERADE Multifrutas Botella 1L,POWERADE,S/ 4.00,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Tropical Botella 500ml,SPORADE,S/ 2.40,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida rehidratante ELECTROLIGHT Fresa Botella 475Ml,ELECTROLIGHT,S/ 2.10,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Cool Blue Botella 500ml,GATORADE,S/ 2.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante GATORADE Apple Ice Botella 750ml,GATORADE,S/ 4.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante sin Azúcar SPORADE Apple Ice Botella 500ml,SPORADE,S/ 2.40,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SUEROX Sabor a Mora Botella 630ml,SUEROX,S/ 6.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml,SUEROX,S/ 6.50,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante POWERADE Mora Azul Botella 1L,POWERADE,S/ 4.00,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Tropical Botella 1L,SPORADE,S/ 3.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante BODY ARMOR Tropical Punch Botella 16oz,BODY ARMOR,S/ 14.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante BODY ARMOR Fruit Punch Botella 16oz,BODY ARMOR,S/ 14.90,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
Bebida Rehidratante SPORADE Tropical Botella 475ml,SPORADE,S/ 2.40,vivanda,BEBIDA HIDRATANTE,2024-12-04 02:22:34.711303
