description,brand,price,website,search_term,scrape_timestamp
Pastel de Jamón OTTO KUNZ Paquete 150g,OTTO KUNZ,S/ 6.80,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pastel de Choclo Chico LA FLORENCIA,LA FLORENCIA,S/ 12.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas Dulces TROLLI SOUR GLOWWORMS sabores Surtidos Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Chifles Dulces BELL'S Bolsa 220g,BELL'S,S/ 7.40,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas Dulces TROLLI CLASIC BEARS sabores Surtidos Clásicos Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Chifles Dulces ARTICHAY Sabor a Salsa Acevichada Bolsa 210g,ARTICHAY,S/ 16.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas Dulces TROLLI NEON SQUIGGIES sabores Surtidos Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Velas Premium de Cumpleaños Rayadas Pastel MARSHALL & MASON x6un,,S/ 9.95,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Infusiones DULCES SUEÑOS Relajante nocturno Caja 20Un,DULCESUENOS,S/ 5.70,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas dulces TROLLI GUMMI PIZZA Sabores surtidos Caja 17Gr,TROLLI,S/ 1.80,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Chifles Dulces VILLA NATURA Bolsa 150g,VILLA NATURA,S/ 5.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas Dulces AMBROSOLI FRUGELÉ Sabor Limón Naranja Piña Bolsa 430g,AMBROSOLI,S/ 14.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Cuaderno Espiral DGNOTTAS A6 Tapa Dura Pastel,DGNOTTAS,S/ 10.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas dulces ARCOR MOGUL Sabores frutados Bolsa 35Gr,ARCOR,S/ 1.80,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Resaltadores CLASS&WORK JP9913AG Pastel Caja 2un,CLASS & WORK,S/ 5.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Chifles Dulces ARTICHAY Sabor Cabonossi Bolsa 210g,ARTICHAY,S/ 16.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Marcador ARTESCO Dual Brush Pastel Blíster 6un,ARTESCO,S/ 11.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Bolsa DG Mediana Pastel OBCM-1012.0001,DG,S/ 4.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Bolsa de Regalo DG Extragrande Pastel,DG,S/ 9.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Bolsa de Regalo DG Grande Pastel,DG,S/ 6.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Set de Tápers VIVA HOME Tapa Pastel 3un,VIVA HOME,S/ 10.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Caballito de Mar Dulces Sueños,FISHER PRICE,S/ 129.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas Dulces TROLLI Octopus Bolsa 100g,TROLLI,S/ 7.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Cuaderno Espiralado DGNOTTAS A4 Tapa Dura Pastel Work Hard,DGNOTTAS,S/ 33.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Cuaderno Pastel DGNOTTAS A5,DGNOTTAS,S/ 23.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Hojuelas de Plátano Frito BELL'S Dulces Bolsa 125g,BELL'S,S/ 4.60,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pumones ARTESCO Glitter Pastel Caja 6un,ARTESCO,S/ 13.20,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Gomas Dulces 2 CERRITOS Sabor Fresa Naranja Limón y Piña Bolsa 125g,NURIA,S/ 10.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Set de Témperas LAYCONSA Puppy Pastel Paquete 6un,LAYCONSA,S/ 7.60,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Muñeca POLLY POCKET Compacto de Máquina de Dulces de Osito,POLLY POCKET,S/ 234.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Set de Juego POLLY POCKET Centro Comercial Dulces Sorpresas,POLLY POCKET,S/ 339.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Higiénico SUAVE Premium Paquete 12un,SUAVE,S/ 18.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Toalla BOREAL Megarollo Paquete 4un,BOREAL,S/ 9.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Toalla BOREAL Megarollo Paquete 2un,BOREAL,S/ 4.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Higiénico SUAVE Cuidado Completo Doble Hoja Paquete 24un,SUAVE,S/ 26.70,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Toalla SCOTT Multiusos 2 en 1 Paquete 2un,SUAVE,S/ 7.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Toalla NOVA Clásico Mega Rollo Paquete 2un,NOVA,S/ 7.20,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Toalla SCOTT Calorie Absorb 65 hojas Paquete 4un,SCOTT,S/ 12.40,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Higiénico ELITE Ultra Doble Hoja Paquete 12un,ELITE,S/ 29.30,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Higiénico SUAVE Esencias Elegance Paquete 32un,SUAVE,S/ 36.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Triple Acción Tubo 75ml Paquete 3un,COLGATE,S/ 16.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental Colgate Luminous White 2x75ml,COLGATE,S/ 20.30,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Triple Acción 3x100ml,COLGATE,S/ 19.40,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Toalla NOVA Ultra Absorbente Paquete 2un,NOVA,S/ 7.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Total 12 Clean Mint Tubo 75ml Paquete 3un,COLGATE,S/ 27.10,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta de Tomate CASA RINALDI Basílico Frasco 690g,CASA RINALDI,S/ 9.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Toalla NOVA Ultra Absorbente Paquete 6un,NOVA,S/ 19.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Limpiador Abrillantador para Pisos Laminados MASTER Galonera 2L,MASTER,S/ 32.19,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental AQUAFRESH Triple Protección - Paquete 3 un x Tubo 100ml,AQUAFRESH,S/ 17.10,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental SENSODYNE Blanqueador Extra Fresh - Tubo 90g,SENSODYNE,S/ 20.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Ajonjolí LA PURITA Tahini 170GR,LA PURITA,S/ 12.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental Colgate Triple Acción 2x100ml,COLGATE,S/ 15.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Higiénico Doble Hoja BALANZÉ BASICOS Paquete 12un,BALANZÉ BÁSICOS,S/ 19.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Facial BALANZÉ BÁSICOS Caja 60un,BALANZÉ,S/ 3.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Total 12 Anti Sarro Tubo 75ml Caja 3un,COLGATE,S/ 27.10,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta de Tomate CASA RINALDI Frasco 690g,CASA RINALDI,S/ 9.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Mantequilla BELL'S 18m Blanco,BELL'S,S/ 7.80,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Total 12 Encias Reforzadas Tubo 150ml,COLGATE,S/ 21.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Facial BALANZÉ BÁSICOS Caja 3un,BALANZÉ,S/ 6.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Tornillo MOLITALIA Bolsa 500g,MOLITALIA,S/ 4.40,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental AQUAFRESH Big Teeth desde 6 años - Tubo 75ml,AQUAFRESH,S/ 11.30,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Sensitive Pro Alivio Tubo 110g,COLGATE,S/ 21.80,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental SENSODYNE Limpieza Profunda - Tubo 90g,SENSODYNE,S/ 19.10,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta de Dientes ORAL-B 100% 100ml Caja 2un,ORAL-B,S/ 25.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental SENSODYNE Repara y Protege - Tubo 100g,SENSODYNE,S/ 24.60,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Cera Líquida MASTER Pisos Laminados Galonera 1L,MASTER,S/ 21.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental ORAL-B 3D White 75ml Caja 2un,ORAL B,S/ 16.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Sensitive Pro Alivio Real White 50g,COLGATE,S/ 10.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta de Tomate B&D Doypack 200g,B&D,S/ 4.20,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta de Rocoto TRESA Frasco 205g,TRESA,S/ 6.89,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel de Regalo Rollo Hello Kitty DREGALOS,DGREGALOS,S/ 5.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Papel Higiénico SUAVE Premium Comfort 40mts Paquete 8un,SUAVE,S/ 26.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Topper de Cumpleaños RABITO DE PAPEL Adulto,RABITO DE PAPEL,S/ 10.90,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Dental COLGATE Total 12 Carbón Activado Caja 150 ml,COLGATE,S/ 21.30,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Pasta Lasagna AGNESI Caja 500g,AGNESI,S/ 25.50,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
Cerveza AMSTEL Lata 355ml Paquete 6un,AMSTEL,S/ 27.00,vivanda,PASTELES DULCES,2024-12-03 23:23:19.532227
