description,brand,price,website,search_term,scrape_timestamp
Lenteja Bebé BELL'S Bolsa 500g,BELL'S,S/ 5.20,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lenteja COSTEÑO Bolsa 500g,COSTENO,S/ 6.60,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lenteja Bebé VALLENORTE Bolsa 500g,VALLENORTE,S/ 6.50,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lentejas BELL'S Bolsa 500g,BELL'S,S/ 4.90,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lenteja VALLENORTE Bolsa 500g,VALLENORTE,S/ 6.30,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lentejas Listas para Servir LORENZO Doypack 425g,LORENZO,S/ 7.60,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lenteja INCATRAIL Bolsa 500g,INCATRAIL,S/ 5.80,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lenteja Bebé INCATRAIL Bolsa 500g,INCATRAIL,S/ 6.19,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lentejas con Mantequilla de Maní M&M Bolsa 46.2g,M&M,S/ 4.60,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Lunch Lentejas Bandeja 500g,LA FLORENCIA,S/ 7.50,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Hamburguesa de Lentejas y Champiñones SANÚA Caja 5un,SANUA,S/ 28.00,vivanda,LENTEJA,2024-12-04 01:12:10.337500
Hamburguesa de Lentejas DELLANATURA Caja 400g,DELLANATURA,S/ 20.90,vivanda,LENTEJA,2024-12-04 01:12:10.337500
