description,brand,price,website,search_term,scrape_timestamp
Papas Fritas BELL'S Sabor Crema y Cebolla Lata 150g,BELL'S,S/ 6.10,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Fritas BELL'S Sabor Original Lata 60g,BELL'S,S/ 3.70,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Fritas INKA CHIPS Finas Hierbas Bolsa y Lima 115g,INKA CHIPS,S/ 8.20,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Fritas BELL'S Sabor Pizza Lata 150g,BELL'S,S/ 6.10,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Amarilla Tumbay,VIVANDA,S/ 7.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Blanca Yungay x kg,VIVANDA,S/ 4.39,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Blanca BELL'S,VIVANDA,S/ 3.69,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Amarilla Peruanita,VIVANDA,S/ 7.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas INKA CHIPS con Sal de Mar Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Amarilla Cocktail,VIVANDA,S/ 3.69,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Huamantanga,VIVANDA,S/ 6.69,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Rellena LA FLORENCIA 450g,LA FLORENCIA,S/ 12.10,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Ondas Clásicas Bolsa 140g,LAY'S,S/ 5.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Blanca Cocktail,VIVANDA,S/ 1.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Amarilla Tumbay FEST Prefrita Congelada Doypack 1Kg,FEST,S/ 16.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Blanca Andina,VIVANDA,S/ 4.99,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Clásicas Bolsa 150g,LAY'S,S/ 5.40,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Prefritas Rizadas AVIKO Bolsa 750g,AVIKO,S/ 13.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Rellena x un,VIVANDA,S/ 4.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Seca COSTEÑO Bolsa 500g,COSTENO,S/ 8.10,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Prefrita Congelada AVIKO Bolsa 1kg,AVIKO,S/ 10.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas INKA CHIPS BBQ & Cebolla Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Canchan Prefrita con Cascara Congelada BELL'S Bolsa 500g,BELL'S,S/ 7.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Sazonada en Gajos AVIKO Bolsa 500g,AVIKO,S/ 9.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Artesanas Sal Marina Bolsa 135g,LAY'S,S/ 6.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Clásicas Bolsa 36g,LAY'S,S/ 2.70,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Nativas Mixtas TIYAPUY Bolsa 142g,TIYAPUY,S/ 7.60,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas PRINGLES Original Lata 104g,PRINGLES,S/ 8.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Tradicional Congelada BEM BRASIL Bolsa 1.05kg,BEM BRASIL,S/ 11.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas PRINGLES Crema y Cebolla Lata 109g,PRINGLES,S/ 8.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas PRINGLES Queso Lata 109g,PRINGLES,S/ 8.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas al Hilo BELL'S Bolsa 125g,BELL'S,S/ 4.20,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Super Crunch AVIKO Bolsa 750g,AVIKO,S/ 10.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas INKA CHIPS Jalapeños Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Peruanas INKA CHIPS Bembos Hamburguesa Bolsa 120g,INKA CHIPS,S/ 8.30,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Crinkle Congelada BEM BRASIL Bolsa 1.05kg,BEM BRASIL,S/ 12.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas PRINGLES Sabor Original 37g,PRINGLES,S/ 6.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Ondas Picantes 140g + Piqueo SNAX Original 200g,LAY'S,S/ 13.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas PRINGLES Habaneras Lata 158g,PRINGLES,S/ 13.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Artesanales LAYS Sal Marina Bolsa 34g,LAY'S,S/ 2.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Clásicas Bolsa 70g,LAY'S,S/ 4.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Artesanales LAYS BBQ Bolsa 34g,LAY'S,S/ 2.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Prefrita BELL'S Bolsa 1Kg,BELL'S,S/ 10.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas PRINGLES Adobada Lata 158g,PRINGLES,S/ 13.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Onduladas INKA CHIPS Búfalo Bolsa 115g,INKA CHIPS,S/ 8.20,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Ondas Picante Bolsa 140g,LAY'S,S/ 5.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Nativas TIYAPUY Mixtas Sabor a Jalapeño Bolsa 142g,TIYAPUY,S/ 9.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Ondas LAY'S con Mayonesa Bolsa 140g,LAY'S,S/ 5.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas Nativas TIYAPUY Mixtas Sabor a Limón y Pimienta Bolsa 142g,TIYAPUY,S/ 9.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papa Seca BELL'S Bolsa 400g,BELL'S,S/ 5.60,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Papas LAY'S Artesanas Alitas BBQ Bolsa 130g,LAY'S,S/ 6.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 200g,FRITO LAY,S/ 9.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 260g,FRITO LAY,S/ 11.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
"Snack de Papa, Maíz y Trigo PIQUEO SNAX Bolsa 55g",FRITO LAY,S/ 2.70,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Pollo Rostizado + Papas Fritas,VIVANDA,S/ 31.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Combo Pollo Rostizado + Papas Fritas + Chicha NATURALE 1L,VIVANDA,S/ 35.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Hojuelas de Papas Nativas TIYAPUY Mix Fritas Bolsa 40g,TIYAPUY,S/ 2.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
2 Pollos Rostizados + 2 Papas Fritas,VIVANDA,S/ 54.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Pack Pollo Rostizado x2 + Papas Fritas x2 + Gaseosa INCA KOLA 1.5L,VIVANDA,S/ 58.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
1/4 Pollo Rostizado + Papas Fritas,VIVANDA,S/ 10.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Pack Pollo Rostizado + Papas Fritas + Cerveza CUSQUEÑA Malta 310ml paquete 6un,VIVANDA,S/ 50.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Porción de Papas Fritas,VIVANDA,S/ 8.20,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Piqueo VILLA NATURA Papas fritas al hilo Bolsa 150Gr,VILLA NATURA,S/ 5.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Piqueo BELL'S Papas fritas sabor original Lata 150Gr,BELL'S,S/ 6.10,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Hojuelas de Papas Fritas BELL'S Bolsa 150g,BELL'S,S/ 5.99,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Hojuelas de Papas Fritas BELL'S Onduladas Bolsa 150g,BELL'S,S/ 5.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Puré de Papa KNORR Bolsa 125g,KNORR,S/ 4.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Piqueo INKA CHIPS Yucas fritas en hojuelas Bolsa 130Gr,INKA,S/ 8.70,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Puré BELL'S Papas Bolsa 125g,BELL'S,S/ 3.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Pack Papas LAY´S Clásicas Bolsa 150g + PIQUEO SNAX Bolsa 200g Paquete 2un,LAY'S,S/ 13.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Pack Papas LAY´S Clásicas Bolsa 150g + DORITOS Queso Atrevido 190g Paquete 2un,LAY'S,S/ 13.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Piqueo BELL'S Papas al hilo Bolsa 220Gr,BELL'S,S/ 8.29,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Almendras Fritas SALYSOL Lata 250g,SALYSOL,S/ 24.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Gnocchi de Papa Amarilla IL PASTIFICIO Bandeja 500g,IL PASTIFICIO,S/ 24.99,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
Prensa Papas FACUSA,FACUSA,S/ 69.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-04 02:06:02.208191
