description,brand,price,website,search_term,scrape_timestamp
Hot Dog Ahumado de Pollo SAN FERNANDO Paquete 440g,SAN FERNANDO,S/ 10.00,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog Ahumado de Pollo SAN FERNANDO Paquete 220g,SAN FERNANDO,S/ 4.60,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog BRAEDT Paquete 200g,BRAEDT,S/ 5.90,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog de Pollo OTTO KUNZ Paquete 250g,OTTO KUNZ,S/ 9.10,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog SALCHICHERÍA SUIZA Paquete 200g,SUIZA,S/ 6.30,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog SAN FERNANDO Paquete 600g,SAN FERNANDO,S/ 14.99,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog S. SUIZA Paquete 400g,SALCHICHERÍA SUIZA,S/ 10.50,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog de Pavita SAN FERNANDO Paquete 250g,SAN FERNANDO,S/ 6.50,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog SAN FERNANDO Paquete 400g,SAN FERNANDO,S/ 10.80,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Hot Dog BRAEDT Paquete 400g,BRAEDT,S/ 10.20,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Pack Hot Dog S. SUIZA Paquete 600g,SALCHICHERÍA SUIZA,S/ 13.49,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Pan Hot Dog x Kg,VIVANDA,S/ 8.10,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Pack Hot Dog BRAEDT Paquete 600g,BRAEDT,S/ 13.50,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Pack Hot Dog Vienesa SALCHICHERÍA ALEMANA Paquete 250g + 500g,SALCHICHERÍA ALEMANA,S/ 14.10,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Pan para Hot Dog BIMBO Bolsa 8un,BIMBO,S/ 11.20,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Pan para Hot Dog BELL’S Bolsa 8un,BELL'S,S/ 7.50,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Salchichas TULIP Hot Dog Lata 125g,TULIP,S/ 9.50,vivanda,HOT DOG,2024-12-03 23:41:00.920604
Pan Hot Dog LA FLORENCIA Paquete 360g,LA FLORENCIA,S/ 4.30,vivanda,HOT DOG,2024-12-03 23:41:00.920604
