description,brand,price,website,search_term,scrape_timestamp
Helado Bombones D'ONOFRIO Pote 18 un,D'ONOFRIO,S/ 13.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO Peziduri Chocolate Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helados D'ONOFRIO Mini Sandiwch Caja 10un,D'ONOFRIO,S/ 20.30,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Hielo BELL'S Bolsa 3Kg,BELL'S,S/ 5.20,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado SIVERIO MARIA Ciock Menta 1L,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO FRÍO RICO Multipack Vainilla Caja 4un,D'ONOFRIO,S/ 20.30,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado MY MOCHI Double Chocolate Caja 280g,MY MOCHIS,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado BELL'S Trisabor Pote 511g,BELL'S,S/ 7.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado MY MOCHI Vanilla Bean Caja 280g,MY MOCHIS,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado SIVIERO MARIA de Pistacchio Pote 500g,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado SIVIERO MARIA Affogato al Cioccolato Pote 500g,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado HÄAGEN DAZS Chocolate Belga Pote 100ml,HÄAGEN DAZS,S/ 12.50,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado SIVIERO MARIA Caramello Salato Pote 1L,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO Peziduri Tricolor Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado Multipack KITKAT Caja 5un,D'ONOFRIO,S/ 25.10,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO con Trozos de Maní SUBLIME Pote 900ml,D'ONOFRIO,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO Peziduri Chocochips Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado SIVIERO MARIA Croccantino al Cioc Pote 500g,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado SIVIERO MARIA Cioccolatissimo 1L,SIVIERO MARIA,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado MY MOCHI Dulce de Leche Caja 280g,MY MOCHIS,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado MY MOCHI Cookies & Cream Caja 280g,MY MOCHIS,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO Peziduri Vainilla Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado FRIO RICO Maracuyá Pote 900ml,FRIO RICO,S/ 24.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado de Vainilla ZUBZERO Pote 500ml,ZUBZERO,S/ 16.00,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Hielo Kold Draft ARTISAN Bolsa 3kg,ARTISAN,S/ 8.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado de Chocolate ZUBZERO Pote 500ml,ZUBZERO,S/ 16.00,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Hielo Cocktail BELL'S SELECCIÓN Bolsa 1.8Kg,BELL'S SELECCIÓN,S/ 11.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO Frio Rico Crocante Fresa Pote 900ml,D'ONOFRIO,S/ 24.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO con Trozos de Galleta SANDWICH Pote 900ml,D'ONOFRIO,S/ 19.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado de Vainilla HÄAGEN DAZS Pote 100ml,HÄAGEN DAZS,S/ 11.49,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado FREDDO Chocolate Doble Tentación Vaso 375g,FREDDO,S/ 5.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado HÄAGEN-DAZS de Vainilla Pote 473ml,HÄAGEN DAZS,S/ 29.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Hielo Diamante ARTISAN 5mm Caja 6un,ARTISAN,S/ 24.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO Sublime Caja 80ml,D'ONOFRIO,S/ 3.20,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado de Fresa ZUBZERO Pote 500ml,ZUBZERO,S/ 16.00,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado HÄAGEN DAZS de Vainilla Caramelo y Brownie Pote 473ml,HÄAGEN DAZS,S/ 29.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
Helado D'ONOFRIO Frio Rico Crocante Caramelo y Sal de Maras Pote 900ml,D'ONOFRIO,S/ 24.90,vivanda,HELADO DE HIELO PERSONAL,2024-12-04 01:37:29.228767
