description,brand,price,website,search_term,scrape_timestamp
Mango Edward,VIVANDA,S/ 2.90,vivanda,MANGO,2024-12-04 00:40:04.331561
Mango Haden,VIVANDA,S/ 2.80,vivanda,MANGO,2024-12-04 00:40:04.331561
Mango Kent,VIVANDA,S/ 2.70,vivanda,MANGO,2024-12-04 00:40:04.331561
Mango Picado SOLEI Bandeja 300g,SOLEI,S/ 9.90,vivanda,MANGO,2024-12-04 00:40:04.331561
Mango en Trozos Congelado FEST Paquete 500g,FEST,S/ 8.70,vivanda,MANGO,2024-12-04 00:40:04.331561
Yogurt Batido GLORIA Griego Sabor Mango Vaso 120g,GLORIA,S/ 2.20,vivanda,MANGO,2024-12-04 00:40:04.331561
Yogurt Vegano VAKIMU Mango Pasión Pote 500g,VAKIMU,S/ 12.40,vivanda,MANGO,2024-12-04 00:40:04.331561
Bebida FRUGOS Mango y Fresa Caja 1L,FRUGOS,S/ 4.50,vivanda,MANGO,2024-12-04 00:40:04.331561
Yogurt Griego Mango con Fresa VAKIMU YOG Pote 1Kg,VAKIMU,S/ 16.80,vivanda,MANGO,2024-12-04 00:40:04.331561
Bebida FRUGOS Sabor a Mango Caja 970ml,FRUGOS,S/ 3.90,vivanda,MANGO,2024-12-04 00:40:04.331561
Shampoo HERBAL ESSENCES Aloe & Mango Frasco 400ml,HERBAL ESSENCES,S/ 33.90,vivanda,MANGO,2024-12-04 00:40:04.331561
"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa 1kg",EL FRUTERO,S/ 16.99,vivanda,MANGO,2024-12-04 00:40:04.331561
Yogurt Batido GLORIA Griego Sabor Mango Bolsa 800g,GLORIA,S/ 7.70,vivanda,MANGO,2024-12-04 00:40:04.331561
Mermelada CASA VERDE Arándano y Mango Frasco 210g,CASAVERDE,S/ 9.00,vivanda,MANGO,2024-12-04 00:40:04.331561
Bebida GLORIA Mango Caja 1L,GLORIA,S/ 4.40,vivanda,MANGO,2024-12-04 00:40:04.331561
Agua Gasificada LACROIX Mango Lata 355ml,LACROIX,S/ 4.70,vivanda,MANGO,2024-12-04 00:40:04.331561
