description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Harina French Vainilla Duncan Hines 432g,S/ 20.50,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,432.0,g,Harina French Vainilla Duncan Hines,20.5
Harina Brownie Caramel Duncan Hines 498g,S/ 26.80,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,498.0,g,Harina Brownie Caramel Duncan Hines,26.8
Harina Devil'S Foodcake Duncan Hines 432g,S/ 16.90,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,432.0,g,Harina Devil'S Foodcake Duncan Hines,16.9
Harina Classic Yellow Duncan Hines 432g,S/ 17.00,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,432.0,g,Harina Classic Yellow Duncan Hines,17.0
Harina Lemon Supreme Duncan Hines 432g,S/ 20.50,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,432.0,g,Harina Lemon Supreme Duncan Hines,20.5
Harina Preparada Blanca Flor 1kg,S/ 8.50,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,1.0,kg,Harina Preparada Blanca Flor,8.5
Harina Sin Preparar Favorita 1kg,S/ 5.20,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,1.0,kg,Harina Sin Preparar Favorita,5.2
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.70,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,500.0,g,Trigo Mote Tesoro Del Campo Bolsa,3.7
Harina de Maiz Blanco Precocida P.A.N Contenido 1 kg,S/ 8.50,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,1.0,kg,Harina de Maiz Blanco Precocida P.A.N Contenido,8.5
Trigo Mote Tesoro del Campo 350g,S/ 2.90,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,350.0,g,Trigo Mote Tesoro del Campo,2.9
Trigo con Miel Vita Plus Bolsa 140 gr,S/ 3.80,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,140.0,g,Trigo con Miel Vita Plus Bolsa r,3.8
Harina Sin Preparar Blanca Flor 1kg,S/ 7.60,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,1.0,kg,Harina Sin Preparar Blanca Flor,7.6
Trigo Mote Costeño 500g,S/ 4.40,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,500.0,g,Trigo Mote Costeño,4.4
Harina de Trigo Preparada Nicolini 1kg,S/ 6.99,metro,HARINA DE TRIGO SIN PREPARAR,2024-12-07 19:33:22.856982,1.0,kg,Harina de Trigo Preparada Nicolini,6.99
