description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Aceite Vegetal Metro 900ml,S/ 5.90,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Metro,5.9
Aceite Vegetal Primor Premium Botella 900ml,S/ 10.60,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Primor Premium Botella,10.6
Aceite Vegetal Metro 900ml,S/ 5.90,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Metro,5.9
Aceite de Soya Sao Botella 900ml,S/ 6.60,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite de Soya Sao Botella,6.6
Aceite Vegetal Primor Clásico Botella 1.8L,S/ 16.50,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,1.8,l,Aceite Vegetal Primor Clásico Botella,16.5
Aceite Vegetal Primor Clásico Botella 900ml,S/ 9.60,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Primor Clásico Botella,9.6
Aceite Vegetal Máxima 900ml,S/ 5.80,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Máxima,5.8
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,S/ 25.50,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Primor Premium  + Mayonesa AlaCena,25.5
Aceite Vegetal Cuisine & Co 900ml,S/ 7.50,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Cuisine & Co,7.5
Aceite Vegetal Deleite Premium 900ml,S/ 6.85,metro,ACEITE VEGETAL ENVASADO,2024-12-07 20:15:04.715637,900.0,ml,Aceite Vegetal Deleite Premium,6.85
