description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Quinua Máxima 500g,S/ 7.00,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,500.0,g,Quinua Máxima,7.0
Quinua Cuisine & Co 500g,S/ 9.30,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,500.0,g,Quinua Cuisine & Co,9.3
Quinua Costeño 500g,S/ 9.80,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,500.0,g,Quinua Costeño,9.8
Quinua Tesoro Del Campo Bolsa 500 g,S/ 9.85,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,500.0,g,Quinua Tesoro Del Campo Bolsa,9.85
Quinua Perlada Superior Incasur Bolsa 250 gr,S/ 9.10,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,250.0,g,Quinua Perlada Superior Incasur Bolsa r,9.1
Quinua Perlada Selecta Incasur Bolsa 250 gr,S/ 10.40,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,250.0,g,Quinua Perlada Selecta Incasur Bolsa r,10.4
Quinua Perlada Nativa Incasur Bolsa 250 gr,S/ 11.20,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,250.0,g,Quinua Perlada Nativa Incasur Bolsa r,11.2
Quinua tricolor Vida & Quinua Bolsa 454 g,S/ 15.30,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,454.0,g,Quinua tricolor Vida & Quinua Bolsa,15.3
Quinua Blanca Orgánica Vidandina Doypack 454 g,S/ 18.90,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,454.0,g,Quinua Blanca Orgánica Vidandina Doypack,18.9
Quinua Tricolor Orgánica Vidaandina Bolsa 454 g,S/ 17.90,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,454.0,g,Quinua Tricolor Orgánica Vidaandina Bolsa,17.9
Quinua Roja Vidandina Doypack 454 g,S/ 12.50,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,454.0,g,Quinua Roja Vidandina Doypack,12.5
Quinua Blanca Vidandina Doypack 454 g,S/ 14.90,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,454.0,g,Quinua Blanca Vidandina Doypack,14.9
Quinua Negra Vidandina Doypack 454 g,S/ 13.50,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,454.0,g,Quinua Negra Vidandina Doypack,13.5
Quinua Granos Del Sur 500g,S/ 9.50,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,500.0,g,Quinua Granos Del Sur,9.5
Detergente Líquido con Quita Manchas Eterna 3L,S/ 34.90,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,3.0,l,Detergente Líquido con Quita Manchas Eterna,34.9
Pack Detergente Líquido con Quita Manchas Eterna: 3L + 1.8L,S/ 49.40,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,3.0,l,Pack Detergente Líquido con Quita Manchas Eterna:  +,49.4
Pack Eterna Detergente Quita Manchas 1.8L: Ropa Oscura + Bicarbonato,S/ 50.50,metro,QUINUA ENTERA,2024-12-07 19:30:51.855773,1.8,l,Pack Eterna Detergente Quita Manchas : Ropa Oscura + Bicarbonato,50.5
