description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pollo Fresco con Menudencia San Fernando x Kg,S/ 8.70 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Pollo Fresco con Menudencia San Fernando,8.7
Pollo con Menudencia Redondos x kg,S/ 10.25 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Pollo con Menudencia Redondos,10.25
Pollo Entero Sin Menudencia Redondos x kg,S/ 11.90 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Pollo Entero Sin Menudencia Redondos,11.9
Pollo Fresco Sin Menudencia Artisan Libre de Antibióticos x kg,S/ 19.49 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Pollo Fresco Sin Menudencia Artisan Libre de Antibióticos,19.49
Hígado de Pollo Redondos x kg,S/ 8.10 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Hígado de Pollo Redondos,8.1
Molleja de Pollo Redondos x kg,S/ 13.90 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Molleja de Pollo Redondos,13.9
Corazón de Pollo Redondos x kg,S/ 12.90 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Corazón de Pollo Redondos,12.9
Hígado de Pollo x kg,S/ 8.90 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Hígado de Pollo,8.9
Molleja de Pollo x kg,S/ 13.90 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Molleja de Pollo,13.9
Corazón de Pollo x kg,S/ 12.90 x kg,metro,MENUDENCIA DE POLLO,2024-12-07 19:54:47.717342,1.0,kg,Corazón de Pollo,12.9
