description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Azúcar Blanca Metro Bolsa 5 kg,S/ 23.90,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,5.0,kg,Azúcar Blanca Metro Bolsa,23.9
Azúcar Blanca Metro Bolsa 2 Kg,S/ 9.80,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,2.0,kg,Azúcar Blanca Metro Bolsa,9.8
Azúcar Blanca Metro Bolsa 1 kg,S/ 4.99,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,1.0,kg,Azúcar Blanca Metro Bolsa,4.99
Azúcar Blanca Paramonga Bolsa 1 kg,S/ 5.70,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,1.0,kg,Azúcar Blanca Paramonga Bolsa,5.7
Azúcar Blanca Refinada Dulfina Bolsa 2 kg,S/ 10.70,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,2.0,kg,Azúcar Blanca Refinada Dulfina Bolsa,10.7
Azúcar Blanca Dulfina Bolsa1 kg,S/ 5.80,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,1.0,kg,Azúcar Blanca Dulfina Bolsa,5.8
Azúcar Blanca Cuisine & Co 1kg,S/ 5.20,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,1.0,kg,Azúcar Blanca Cuisine & Co,5.2
Azúcar Blanca Cuisine & Co 5kg,S/ 25.50,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,5.0,kg,Azúcar Blanca Cuisine & Co,25.5
Azúcar Blanca Con Stevia Cuisine&Co Doypack 500 g,S/ 6.90,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,500.0,g,Azúcar Blanca Con Stevia Cuisine&Co Doypack,6.9
Panetón Blanca Flor Doypack 900g,S/ 17.84,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,900.0,g,Panetón Blanca Flor Doypack,17.84
Panetón Blanca Flor Caja 900g,S/ 19.76,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,900.0,g,Panetón Blanca Flor Caja,19.76
Twopack Panetón con Chocolate Blanca Flor Caja 450g,S/ 34.40,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,450.0,g,Twopack Panetón con Chocolate Blanca Flor Caja,34.4
Panetón con Chocolate Blanca Flor Caja 450g,S/ 15.04,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,450.0,g,Panetón con Chocolate Blanca Flor Caja,15.04
Panetón Blanca Flor Doypack 900g + Espumante Chandon Extra Brut 750ml,S/ 72.90,metro,AZÚCAR BLANCA,2024-12-07 20:45:11.585503,900.0,g,Panetón Blanca Flor Doypack  + Espumante Chandon Extra Brut,72.9
