description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Carne Molida Especial Nacional x kg,S/ 24.99 x kg,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne Molida Especial Nacional,24.99
Carne Molida de Bisteck Nacional x kg,S/ 35.80 x kg,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne Molida de Bisteck Nacional,35.8
Carne Molida de Pavita San Fernando Bolsa 500 g,S/ 16.40,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,500.0,g,Carne Molida de Pavita San Fernando Bolsa,16.4
Carne de Pollo Molida San Fernando 500g,S/ 12.70,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,500.0,g,Carne de Pollo Molida San Fernando,12.7
Carne Molida Económica Congelada Los Hierros x 500 g,S/ 13.90,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,500.0,g,Carne Molida Económica Congelada Los Hierros x,13.9
Carne Molida Porcionada Los Hierros 800g,S/ 19.90,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,800.0,g,Carne Molida Porcionada Los Hierros,19.9
Carne Molida Especial Congelada Los Hierros x 500 g,S/ 18.90,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,500.0,g,Carne Molida Especial Congelada Los Hierros x,18.9
Carne Molida Económica Congelada Los Hierros x 1 Kg,S/ 24.90,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne Molida Económica Congelada Los Hierros x,24.9
Carne para Guiso Nacional x kg,S/ 33.90 x kg,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne para Guiso Nacional,33.9
Carne para Saltado de Res Nacional Metro x Kg,S/ 43.90 x kg,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne para Saltado de Res Nacional Metro,43.9
Carne Picada de Res Metro x kg,S/ 38.90 x kg,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne Picada de Res Metro,38.9
Carne para Guiso Nacional x kg,S/ 33.90 x kg,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne para Guiso Nacional,33.9
Carne para Guiso Especial Nacional x kg,S/ 41.90 x kg,metro,CARNE MOLIDA DE VACUNO,2024-12-07 19:51:23.894057,1.0,kg,Carne para Guiso Especial Nacional,41.9
