description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pepino Holandés Hidropónico de Invernadero Ecologic x unid,S/ 3.80,metro,PEPINO,2024-12-07 20:26:36.726836,1.0,un,Pepino Holandés Hidropónico de Invernadero Ecologic,3.8
Pepino Melón x kg,S/ 2.49 x kg,metro,PEPINO,2024-12-07 20:26:36.726836,1.0,kg,Pepino Melón,2.49
Pepino Holandés Cuisine & Co 300g,S/ 4.00,metro,PEPINO,2024-12-07 20:26:36.726836,300.0,g,Pepino Holandés Cuisine & Co,4.0
Pond's Crema Facial de Limpieza C con Extracto de Pepino Pote 100 g,S/ 25.90,metro,PEPINO,2024-12-07 20:26:36.726836,100.0,g,Pond's Crema Facial de Limpieza C con Extracto de Pepino Pote,25.9
Jabón Líquido Family Care Pepino y Flor de Loto 400ml,S/ 8.50,metro,PEPINO,2024-12-07 20:26:36.726836,400.0,ml,Jabón Líquido Family Care Pepino y Flor de Loto,8.5
