description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Arándano Blueberry 500 g,S/ 14.99,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,500.0,g,Arándano Blueberry,14.99
Arándano Intipa Foods Bandeja 150 g,S/ 4.70,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,150.0,g,Arándano Intipa Foods Bandeja,4.7
Arándano Hortifrut 300g,S/ 10.99,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,300.0,g,Arándano Hortifrut,10.99
Arándano Entero Congelado El Frutero 1kg,S/ 19.99,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,1.0,kg,Arándano Entero Congelado El Frutero,19.99
"Arándanos, Fresas, Zarzamoras, Cerezas y Frambuesas Congeladas Berries Del Perú Bolsa 350 g",S/ 16.90,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,350.0,g,"Arándanos, Fresas, Zarzamoras, Cerezas y Frambuesas Congeladas Berries Del Perú Bolsa",16.9
"Arándanos, Zarzamoras y Frambuesas Congeladas Berries Del Perú Bolsa 350 g",S/ 16.29,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,350.0,g,"Arándanos, Zarzamoras y Frambuesas Congeladas Berries Del Perú Bolsa",16.29
Arándanos Congelados Berries del Perú 1kg,S/ 18.45,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,1.0,kg,Arándanos Congelados Berries del Perú,18.45
Arándanos Congelados Fest 500g,S/ 7.49,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,500.0,g,Arándanos Congelados Fest,7.49
"Arándanos, Fresas, Zarzamoras y Cerezas Congeladas Berries Del Perú Bolsa 350 g",S/ 15.90,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,350.0,g,"Arándanos, Fresas, Zarzamoras y Cerezas Congeladas Berries Del Perú Bolsa",15.9
Arándanos Congelados Berries Del Perú Bolsa 350g,S/ 10.42,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,350.0,g,Arándanos Congelados Berries Del Perú Bolsa,10.42
Yogurt Griego Descremado con Arándano Danlac Frasco 900g,S/ 16.90,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,900.0,g,Yogurt Griego Descremado con Arándano Danlac Frasco,16.9
Yogurt Griego Vakimu Arándano 1 Kg,S/ 13.44,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,1.0,kg,Yogurt Griego Vakimu Arándano,13.44
"Mix de Arándano, Fresa y Frambuesa El Frutero 1kg",S/ 15.74,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,1.0,kg,"Mix de Arándano, Fresa y Frambuesa El Frutero",15.74
Yogurt Vakimu +Pro Arándano 500g,S/ 12.08,metro,ARÁNDANOS,2024-12-07 20:25:00.383843,500.0,g,Yogurt Vakimu +Pro Arándano,12.08
