description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Leche Condensada Nestlé Lata 393g,S/ 6.20,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,393.0,g,Leche Condensada Nestlé Lata,6.2
Leche Condensada Cuisine & Co Lata 397g,S/ 5.90,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,397.0,g,Leche Condensada Cuisine & Co Lata,5.9
Leche Condensada Gloria 393g,S/ 6.50,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,393.0,g,Leche Condensada Gloria,6.5
Condensada Nestlé Topping 397g,S/ 5.50,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,397.0,g,Condensada Nestlé Topping,5.5
Leche Condensada Gloria Doy Pack 200 g,S/ 5.30,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,200.0,g,Leche Condensada Gloria Doy Pack,5.3
Leche Condensada Gloria Doypack 1.2 Kg,S/ 15.90,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,1.2,kg,Leche Condensada Gloria Doypack,15.9
Leche Condensada Nestlé Lata 100g,S/ 3.80,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,100.0,g,Leche Condensada Nestlé Lata,3.8
Leche Condensada Sin Lactosa Nestlé 387g,S/ 7.40,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,387.0,g,Leche Condensada Sin Lactosa Nestlé,7.4
Condensada Topping Nestle 100g,S/ 3.00,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,100.0,g,Condensada Topping Nestle,3.0
Alimento Azucarado Bonlé 397g,S/ 5.50,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,397.0,g,Alimento Azucarado Bonlé,5.5
Bebida a Base de Coco Condensada Lata 320 g,S/ 12.40,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,320.0,g,Bebida a Base de Coco Condensada Lata,12.4
Paleta de Helado Cuisine & Co Fresa con Leche Condensada 108g,S/ 7.90,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,108.0,g,Paleta de Helado Cuisine & Co Fresa con Leche Condensada,7.9
Helado de Fresa con Leche Condensada Cuisine & Co 571ml,S/ 21.90,metro,LECHE CONDENSADA,2024-12-07 20:09:55.406843,571.0,ml,Helado de Fresa con Leche Condensada Cuisine & Co,21.9
